167,"(585, 43, 10, 'St1097x', 'St1097x', 'St1x = F1 from StNY001 x St52B')"
168,"(585, 43, 10, 'St1098x', 'St1098x', 'St1x = F1 from StNY001 x St52B')"
169,"(585, 43, 10, 'St1099x', 'St1099x', 'St1x = F1 from StNY001 x St52B')"
170,"(585, 43, 10, 'St1100x', 'St1100x', 'St1x = F1 from StNY001 x St52B')"
171,"(585, 43, 10, 'St1101x', 'St1101x', 'St1x = F1 from StNY001 x St52B')"
172,"(585, 43, 10, 'St1102x', 'St1102x', 'St1x = F1 from StNY001 x St52B')"
173,"(585, 43, 10, 'St1103x', 'St1103x', 'St1x = F1 from StNY001 x St52B')"
174,"(585, 43, 10, 'St1104x', 'St1104x', 'St1x = F1 from StNY001 x St52B')"
175,"(585, 43, 10, 'St1105x', 'St1105x', 'St1x = F1 from StNY001 x St52B')"
176,"(585, 43, 10, 'St1106x', 'St1106x', 'St1x = F1 from StNY001 x St52B')"
177,"(585, 43, 10, 'St1107x', 'St1107x', 'St1x = F1 from StNY001 x St52B')"
178,"(585, 43, 10, 'St1108x', 'St1108x', 'St1x = F1 from StNY001 x St52B')"
179,"(585, 43, 10, 'St1109x', 'St1109x', 'St1x = F1 from StNY001 x St52B')"
180,"(585, 43, 10, 'St1110x', 'St1110x', 'St1x = F1 from StNY001 x St52B')"
181,"(585, 43, 10, 'St1111x', 'St1111x', 'St1x = F1 from StNY001 x St52B')"
182,"(585, 43, 10, 'St1112x', 'St1112x', 'St1x = F1 from StNY001 x St52B')"
183,"(585, 43, 10, 'St1113x', 'St1113x', 'St1x = F1 from StNY001 x St52B')"
184,"(585, 43, 10, 'St1114x', 'St1114x', 'St1x = F1 from StNY001 x St52B')"
185,"(585, 43, 10, 'St1115x', 'St1115x', 'St1x = F1 from StNY001 x St52B')"
186,"(585, 43, 10, 'St1116x', 'St1116x', 'St1x = F1 from StNY001 x St52B')"
187,"(585, 43, 10, 'St1117x', 'St1117x', 'St1x = F1 from StNY001 x St52B')"
188,"(585, 43, 10, 'St1118x', 'St1118x', 'St1x = F1 from StNY001 x St52B')"
189,"(585, 43, 10, 'St1119x', 'St1119x', 'St1x = F1 from StNY001 x St52B')"
190,"(585, 43, 10, 'St1120x', 'St1120x', 'St1x = F1 from StNY001 x St52B')"
191,"(585, 43, 10, 'St1121x', 'St1121x', 'St1x = F1 from StNY001 x St52B')"
192,"(585, 43, 10, 'St1122x', 'St1122x', 'St1x = F1 from StNY001 x St52B')"
193,"(585, 43, 10, 'St1123x', 'St1123x', 'St1x = F1 from StNY001 x St52B')"
194,"(585, 43, 10, 'St1124x', 'St1124x', 'St1x = F1 from StNY001 x St52B')"
195,"(585, 43, 10, 'St1125x', 'St1125x', 'St1x = F1 from StNY001 x St52B')"
196,"(585, 43, 10, 'St1126x', 'St1126x', 'St1x = F1 from StNY001 x St52B')"
197,"(585, 43, 10, 'St1127x', 'St1127x', 'St1x = F1 from StNY001 x St52B')"
198,"(585, 43, 10, 'St1128x', 'St1128x', 'St1x = F1 from StNY001 x St52B')"
199,"(585, 43, 10, 'St1129x', 'St1129x', 'St1x = F1 from StNY001 x St52B')"
200,"(585, 43, 10, 'St1130x', 'St1130x', 'St1x = F1 from StNY001 x St52B')"
201,"(585, 43, 10, 'St1131x', 'St1131x', 'St1x = F1 from StNY001 x St52B')"
202,"(585, 43, 10, 'St1132x', 'St1132x', 'St1x = F1 from StNY001 x St52B')"
203,"(585, 43, 10, 'St1133x', 'St1133x', 'St1x = F1 from StNY001 x St52B')"
204,"(585, 43, 10, 'St1134x', 'St1134x', 'St1x = F1 from StNY001 x St52B')"
205,"(585, 43, 10, 'St1135x', 'St1135x', 'St1x = F1 from StNY001 x St52B')"
206,"(585, 43, 10, 'St1136x', 'St1136x', 'St1x = F1 from StNY001 x St52B')"
207,"(585, 43, 10, 'St1137x', 'St1137x', 'St1x = F1 from StNY001 x St52B')"
208,"(585, 43, 10, 'St1138x', 'St1138x', 'St1x = F1 from StNY001 x St52B')"
209,"(585, 43, 10, 'St1139x', 'St1139x', 'St1x = F1 from StNY001 x St52B')"
210,"(585, 43, 10, 'St1140x', 'St1140x', 'St1x = F1 from StNY001 x St52B')"
211,"(585, 43, 10, 'St1141x', 'St1141x', 'St1x = F1 from StNY001 x St52B')"
212,"(585, 43, 10, 'St1142x', 'St1142x', 'St1x = F1 from StNY001 x St52B')"
213,"(585, 43, 10, 'St1143x', 'St1143x', 'St1x = F1 from StNY001 x St52B')"
214,"(585, 43, 10, 'St1144x', 'St1144x', 'St1x = F1 from StNY001 x St52B')"
215,"(585, 43, 10, 'St1145x', 'St1145x', 'St1x = F1 from StNY001 x St52B')"
216,"(585, 43, 10, 'St1146x', 'St1146x', 'St1x = F1 from StNY001 x St52B')"
217,"(585, 43, 10, 'St1147x', 'St1147x', 'St1x = F1 from StNY001 x St52B')"
218,"(585, 43, 10, 'St1148x', 'St1148x', 'St1x = F1 from StNY001 x St52B')"
219,"(585, 43, 10, 'St1149x', 'St1149x', 'St1x = F1 from StNY001 x St52B')"
220,"(585, 43, 10, 'St1150x', 'St1150x', 'St1x = F1 from StNY001 x St52B')"
221,"(585, 43, 10, 'St1151x', 'St1151x', 'St1x = F1 from StNY001 x St52B')"
222,"(585, 43, 10, 'St1152x', 'St1152x', 'St1x = F1 from StNY001 x St52B')"
223,"(585, 43, 10, 'St1153x', 'St1153x', 'St1x = F1 from StNY001 x St52B')"
224,"(585, 43, 10, 'St1154x', 'St1154x', 'St1x = F1 from StNY001 x St52B')"
225,"(585, 43, 10, 'St1155x', 'St1155x', 'St1x = F1 from StNY001 x St52B')"
226,"(585, 43, 10, 'St1156x', 'St1156x', 'St1x = F1 from StNY001 x St52B')"
227,"(585, 43, 10, 'St1157x', 'St1157x', 'St1x = F1 from StNY001 x St52B')"
228,"(585, 43, 10, 'St1158x', 'St1158x', 'St1x = F1 from StNY001 x St52B')"
229,"(585, 43, 10, 'St1159x', 'St1159x', 'St1x = F1 from StNY001 x St52B')"
230,"(585, 43, 10, 'St1160x', 'St1160x', 'St1x = F1 from StNY001 x St52B')"
231,"(585, 43, 10, 'St1161x', 'St1161x', 'St1x = F1 from StNY001 x St52B')"
232,"(585, 43, 10, 'St1162x', 'St1162x', 'St1x = F1 from StNY001 x St52B')"
233,"(585, 44, 10, 'St1163x', 'St1163x', 'St1x = F1 from StNY001 x St52B')"
234,"(585, 44, 10, 'St1164x', 'St1164x', 'St1x = F1 from StNY001 x St52B')"
235,"(585, 44, 10, 'St1165x', 'St1165x', 'St1x = F1 from StNY001 x St52B')"
236,"(585, 44, 10, 'St1166x', 'St1166x', 'St1x = F1 from StNY001 x St52B')"
237,"(585, 44, 10, 'St1167x', 'St1167x', 'St1x = F1 from StNY001 x St52B')"
238,"(585, 44, 10, 'St1168x', 'St1168x', 'St1x = F1 from StNY001 x St52B')"
239,"(585, 44, 10, 'St1169x', 'St1169x', 'St1x = F1 from StNY001 x St52B')"
240,"(585, 44, 10, 'St1170x', 'St1170x', 'St1x = F1 from StNY001 x St52B')"
241,"(585, 44, 10, 'St1171x', 'St1171x', 'St1x = F1 from StNY001 x St52B')"
242,"(585, 44, 10, 'St1172x', 'St1172x', 'St1x = F1 from StNY001 x St52B')"
243,"(585, 44, 10, 'St1173x', 'St1173x', 'St1x = F1 from StNY001 x St52B')"
244,"(585, 44, 10, 'St1174x', 'St1174x', 'St1x = F1 from StNY001 x St52B')"
245,"(585, 44, 10, 'St1175x', 'St1175x', 'St1x = F1 from StNY001 x St52B')"
246,"(585, 44, 10, 'St1176x', 'St1176x', 'St1x = F1 from StNY001 x St52B')"
247,"(585, 44, 10, 'St1177x', 'St1177x', 'St1x = F1 from StNY001 x St52B')"
248,"(585, 44, 10, 'St1178x', 'St1178x', 'St1x = F1 from StNY001 x St52B')"
249,"(585, 44, 10, 'St1179x', 'St1179x', 'St1x = F1 from StNY001 x St52B')"
250,"(585, 44, 10, 'St1180x', 'St1180x', 'St1x = F1 from StNY001 x St52B')"
251,"(585, 44, 10, 'St1181x', 'St1181x', 'St1x = F1 from StNY001 x St52B')"
252,"(585, 44, 10, 'St1182x', 'St1182x', 'St1x = F1 from StNY001 x St52B')"
253,"(585, 44, 10, 'St1183x', 'St1183x', 'St1x = F1 from StNY001 x St52B')"
254,"(585, 44, 10, 'St1184x', 'St1184x', 'St1x = F1 from StNY001 x St52B')"
