12TH0182,NULL,12TH,NULL,NULL,08CF2007_103s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0183,NULL,12TH,NULL,NULL,08CF2007_103s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0184,NULL,12TH,NULL,NULL,08CF2007_103s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0185,NULL,12TH,NULL,NULL,08CF2007_103s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0186,NULL,12TH,NULL,NULL,08CF2007_103s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0187,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0188,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0189,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0190,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0191,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0192,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0193,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0194,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0195,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0196,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0197,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0198,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0199,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0200,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0201,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0202,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0203,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0204,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0205,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0206,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0207,NULL,12TH,NULL,NULL,08CF2008_042s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0208,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0209,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0210,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0211,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0212,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0213,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0214,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0215,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0216,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0217,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0218,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0219,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0220,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0221,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0222,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0223,NULL,12TH,NULL,NULL,08CF2008_074s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0224,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0225,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0226,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0227,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0228,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0229,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0230,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0231,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0232,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0233,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0234,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0235,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0236,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0237,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0238,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0239,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0240,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0241,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0242,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0243,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0244,NULL,12TH,NULL,NULL,08CF2008_145s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0245,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0246,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0247,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0248,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0249,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0250,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0251,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0252,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0253,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0254,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0255,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0256,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0257,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0258,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0259,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0260,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0261,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0262,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0263,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0264,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0265,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
12TH0266,NULL,12TH,NULL,NULL,08CF2008_155s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,8.06 Mapping population,34
