09K0143,NULL,09K,(B73xCML333)S5,Z007E0150,NULL,07A0774,32,18,8,NULL,16,7,NULL,Trial,NULL,0
09K0144,NULL,09K,(B73xCML333)S5,Z007E0106,NULL,07A1469,32,17,8,NULL,16,7,NULL,Trial,NULL,0
09K0145,NULL,09K,(B73xCML333)S5,Z007E0194,NULL,07A4627,32,16,8,NULL,16,7,NULL,Trial,NULL,0
09K0146,NULL,09K,B73,Z007E0201,NULL,NULL,32,15,8,NULL,16,7,NULL,CheckB,NULL,0
09K0147,NULL,09K,(B73xCML333)S5,Z007E0182,NULL,06A4700,32,14,8,NULL,16,7,NULL,Trial,NULL,0
09K0148,NULL,09K,(B73xCML333)S5,Z007E0059,NULL,07A1046,32,13,8,NULL,16,7,NULL,Trial,NULL,0
09K0149,NULL,09K,B73,Z007E0201,NULL,NULL,32,12,8,NULL,16,7,NULL,CheckB2,changed from Z007E0141 (B73xCML333)S5,0
09K0150,NULL,09K,(B73xCML333)S5,Z007E0026,NULL,07A1076,32,11,8,NULL,16,7,NULL,Trial,NULL,0
09K0151,NULL,09K,CML333,Z007E0202,08PN0010_000b,NULL,32,10,8,NULL,16,7,NULL,Check,NULL,0
09K0152,NULL,09K,(B73xCML333)S5,Z007E0009,NULL,07A2994,32,9,8,NULL,16,7,NULL,Trial,NULL,0
09K0153,NULL,09K,(B73xCML333)S5,Z007E0086,NULL,07A4419,32,8,8,NULL,16,7,NULL,Trial,NULL,0
09K0154,NULL,09K,(B73xCML333)S5,Z007E0188,NULL,07A1369,32,7,8,NULL,16,7,NULL,Trial,NULL,0
09K0155,NULL,09K,(B73xCML333)S5,Z007E0007,NULL,07A2314,32,6,8,NULL,16,7,NULL,Trial,NULL,0
09K0156,NULL,09K,(B73xCML333)S5,Z007E0051,NULL,07A5271,32,5,8,NULL,16,7,NULL,Trial,NULL,0
09K0157,NULL,09K,(B73xCML333)S5,Z007E0107,NULL,07A1315,32,4,8,NULL,16,7,NULL,Trial,NULL,0
09K0158,NULL,09K,(B73xCML333)S5,Z007E0041,NULL,07A4603,32,3,8,NULL,16,7,NULL,Trial,NULL,0
09K0159,NULL,09K,(B73xCML333)S5,Z007E0050,NULL,07A1421,32,2,8,NULL,16,7,NULL,Trial,NULL,0
