06PN0095,95,06PN,P31_Et4,NULL,NULL,CIMMYT RS #40,12,74,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0096,96,06PN,IBM262,NULL,NULL,NULL,12,73,NULL,NULL,10,NULL,NULL,Cross to P31 (Et4),NULL,0
06PN0097,97,06PN,P31_Et4,NULL,NULL,CIMMYT RS #40,12,72,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0098,98,06PN,P31_Et4,NULL,NULL,CIMMYT RS #40,12,71,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0099,99,06PN,IBM262,NULL,NULL,NULL,12,70,NULL,NULL,10,NULL,NULL,Cross to P31 (Et4),NULL,0
06PN0100,100,06PN,P31_Et4,NULL,NULL,CIMMYT RS #40,12,69,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0101,101,06PN,P31_Et4,NULL,NULL,CIMMYT RS #40,12,68,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0102,102,06PN,IBM262,NULL,NULL,NULL,12,67,NULL,NULL,10,NULL,NULL,Cross to P31 (Et4),NULL,0
06PN0103,103,06PN,P30_C0,NULL,NULL,CIMMYT RS #176,12,66,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0104,104,06PN,P30_C0,NULL,NULL,CIMMYT RS #176,12,65,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0105,105,06PN,IBM262,NULL,NULL,NULL,12,64,NULL,NULL,10,NULL,NULL,Cross to P32 (C0),NULL,0
06PN0106,106,06PN,P30_C0,NULL,NULL,CIMMYT RS #176,12,63,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0107,107,06PN,P30_C0,NULL,NULL,CIMMYT RS #176,12,62,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0108,108,06PN,IBM262,NULL,NULL,NULL,12,61,NULL,NULL,10,NULL,NULL,Cross to P32 (C0),NULL,0
06PN0109,109,06PN,P30_C0,NULL,NULL,CIMMYT RS #176,12,60,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0110,110,06PN,P30_C0,NULL,NULL,CIMMYT RS #176,12,59,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0111,111,06PN,IBM262,NULL,NULL,NULL,12,58,NULL,NULL,10,NULL,NULL,Cross to P32 (C0),NULL,0
06PN0112,112,06PN,P30_Et4,NULL,NULL,CIMMYT RS #32,12,57,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0113,113,06PN,P30_Et4,NULL,NULL,CIMMYT RS #32,12,56,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0114,114,06PN,IBM262,NULL,NULL,NULL,12,55,NULL,NULL,10,NULL,NULL,Cross to P32 (Et4),NULL,0
06PN0115,115,06PN,P30_Et4,NULL,NULL,CIMMYT RS #32,12,54,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0116,116,06PN,P30_Et4,NULL,NULL,CIMMYT RS #32,12,53,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0117,117,06PN,IBM262,NULL,NULL,NULL,12,52,NULL,NULL,10,NULL,NULL,Cross to P32 (Et4),NULL,0
06PN0118,118,06PN,P30_Et4,NULL,NULL,CIMMYT RS #32,12,51,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0119,119,06PN,P30_Et4,NULL,NULL,CIMMYT RS #32,12,50,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0120,120,06PN,IBM262,NULL,NULL,NULL,12,49,NULL,NULL,10,NULL,NULL,Cross to P32 (Et4),NULL,0
06PN0121,121,06PN,P33_C0,NULL,NULL,CIMMYT RS #57,12,48,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0122,122,06PN,P33_C0,NULL,NULL,CIMMYT RS #57,12,47,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0123,123,06PN,IBM262,NULL,NULL,NULL,12,46,NULL,NULL,10,NULL,NULL,Cross to P33 (C0),NULL,0
06PN0124,124,06PN,P33_C0,NULL,NULL,CIMMYT RS #57,12,45,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0125,125,06PN,P33_C0,NULL,NULL,CIMMYT RS #57,12,44,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0126,126,06PN,IBM262,NULL,NULL,NULL,12,43,NULL,NULL,10,NULL,NULL,Cross to P33 (C0),NULL,0
06PN0127,127,06PN,P33_C0,NULL,NULL,CIMMYT RS #57,12,42,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0128,128,06PN,P33_C0,NULL,NULL,CIMMYT RS #57,12,41,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0129,129,06PN,IBM262,NULL,NULL,NULL,12,40,NULL,NULL,10,NULL,NULL,Cross to P33 (C0),NULL,0
06PN0130,130,06PN,P33_Et4,NULL,NULL,CIMMYT RS #61,12,39,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0131,131,06PN,P33_Et4,NULL,NULL,CIMMYT RS #61,12,38,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0132,132,06PN,IBM262,NULL,NULL,NULL,12,37,NULL,NULL,10,NULL,NULL,Cross to P33 (Et4),NULL,0
06PN0133,133,06PN,P33_Et4,NULL,NULL,CIMMYT RS #61,12,36,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0134,134,06PN,P33_Et4,NULL,NULL,CIMMYT RS #61,12,35,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0135,135,06PN,IBM262,NULL,NULL,NULL,12,34,NULL,NULL,10,NULL,NULL,Cross to P33 (Et4),NULL,0
06PN0136,136,06PN,P33_Et4,NULL,NULL,CIMMYT RS #61,12,33,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0137,137,06PN,P33_Et4,NULL,NULL,CIMMYT RS #61,12,32,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0138,138,06PN,IBM262,NULL,NULL,NULL,12,31,NULL,NULL,10,NULL,NULL,Cross to P33 (Et4),NULL,0
06PN0139,139,06PN,P34_C0,NULL,NULL,CIMMYT RS #68,12,30,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0140,140,06PN,P34_C0,NULL,NULL,CIMMYT RS #68,12,29,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0141,141,06PN,IBM262,NULL,NULL,NULL,12,28,NULL,NULL,10,NULL,NULL,Cross to P34 (C0),NULL,0
06PN0142,142,06PN,P34_C0,NULL,NULL,CIMMYT RS #68,12,27,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0143,143,06PN,P34_C0,NULL,NULL,CIMMYT RS #68,12,26,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0144,144,06PN,IBM262,NULL,NULL,NULL,12,25,NULL,NULL,10,NULL,NULL,Cross to P34 (C0),NULL,0
06PN0145,145,06PN,P34_C0,NULL,NULL,CIMMYT RS #68,12,24,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0146,146,06PN,P34_C0,NULL,NULL,CIMMYT RS #68,12,23,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0147,147,06PN,IBM262,NULL,NULL,NULL,12,22,NULL,NULL,10,NULL,NULL,Cross to P34 (C0),NULL,0
06PN0148,148,06PN,P34_Et4,NULL,NULL,CIMMYT RS #72,12,21,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0149,149,06PN,P34_Et4,NULL,NULL,CIMMYT RS #72,12,20,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0150,150,06PN,IBM262,NULL,NULL,NULL,12,19,NULL,NULL,10,NULL,NULL,Cross to P34 (Et4),NULL,0
