09JH0013_002s,09JH0013_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_003s,09JH0013_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_004s,09JH0013_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_005s,09JH0013_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_006s,09JH0013_006,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_007s,09JH0013_007,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_008s,09JH0013_008,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_009s,09JH0013_009,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_010s,09JH0013_010,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_011s,09JH0013_011,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_012s,09JH0013_012,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_013s,09JH0013_013,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_014s,09JH0013_014,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_015s,09JH0013_015,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_016s,09JH0013_016,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_017s,09JH0013_017,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_018s,09JH0013_018,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0013_019s,09JH0013_019,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_001s,09JH0014_001,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_002s,09JH0014_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_003s,09JH0014_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_004s,09JH0014_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_005s,09JH0014_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_006s,09JH0014_006,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_007s,09JH0014_007,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_008s,09JH0014_008,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_009s,09JH0014_009,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_010s,09JH0014_010,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_011s,09JH0014_011,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_012s,09JH0014_012,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_013s,09JH0014_013,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_014s,09JH0014_014,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_015s,09JH0014_015,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_016s,09JH0014_016,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_017s,09JH0014_017,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_018s,09JH0014_018,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_019s,09JH0014_019,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_020s,09JH0014_020,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_021s,09JH0014_021,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0014_022s,09JH0014_022,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_001s,09JH0015_001,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_002s,09JH0015_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_003s,09JH0015_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_004s,09JH0015_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_005s,09JH0015_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_006s,09JH0015_006,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_007s,09JH0015_007,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_008s,09JH0015_008,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_009s,09JH0015_009,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_010s,09JH0015_010,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_011s,09JH0015_011,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_012s,09JH0015_012,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_013s,09JH0015_013,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_014s,09JH0015_014,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_015s,09JH0015_015,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_016s,09JH0015_016,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_017s,09JH0015_017,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_018s,09JH0015_018,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_019s,09JH0015_019,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_020s,09JH0015_020,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0015_021s,09JH0015_021,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_001s,09JH0016_001,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_002s,09JH0016_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_003s,09JH0016_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_004s,09JH0016_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_005s,09JH0016_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_006s,09JH0016_006,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_007s,09JH0016_007,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_008s,09JH0016_008,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_009s,09JH0016_009,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_010s,09JH0016_010,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_011s,09JH0016_011,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_012s,09JH0016_012,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_013s,09JH0016_013,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_014s,09JH0016_014,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_015s,09JH0016_015,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_016s,09JH0016_016,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_017s,09JH0016_017,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_018s,09JH0016_018,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_019s,09JH0016_019,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_020s,09JH0016_020,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_021s,09JH0016_021,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_022s,09JH0016_022,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0016_023s,09JH0016_023,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_001s,09JH0017_001,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_002s,09JH0017_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_003s,09JH0017_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_004s,09JH0017_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_005s,09JH0017_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_006s,09JH0017_006,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_007s,09JH0017_007,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_008s,09JH0017_008,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_009s,09JH0017_009,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_010s,09JH0017_010,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_011s,09JH0017_011,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_012s,09JH0017_012,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_013s,09JH0017_013,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_014s,09JH0017_014,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_015s,09JH0017_015,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_016s,09JH0017_016,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_017s,09JH0017_017,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_018s,09JH0017_018,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_019s,09JH0017_019,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_020s,09JH0017_020,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_021s,09JH0017_021,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_022s,09JH0017_022,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_023s,09JH0017_023,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_024s,09JH0017_024,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0017_025s,09JH0017_025,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_001s,09JH0018_001,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_002s,09JH0018_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_003s,09JH0018_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_004s,09JH0018_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_005s,09JH0018_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_006s,09JH0018_006,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_007s,09JH0018_007,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_008s,09JH0018_008,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_009s,09JH0018_009,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_010s,09JH0018_010,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_011s,09JH0018_011,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_012s,09JH0018_012,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_013s,09JH0018_013,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_014s,09JH0018_014,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_015s,09JH0018_015,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_016s,09JH0018_016,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_017s,09JH0018_017,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_018s,09JH0018_018,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_019s,09JH0018_019,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_020s,09JH0018_020,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_021s,09JH0018_021,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_022s,09JH0018_022,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_023s,09JH0018_023,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_024s,09JH0018_024,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0018_025s,09JH0018_025,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_001s,09JH0019_001,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_002s,09JH0019_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_003s,09JH0019_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_004s,09JH0019_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_005s,09JH0019_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_006s,09JH0019_006,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_007s,09JH0019_007,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_008s,09JH0019_008,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_009s,09JH0019_009,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_010s,09JH0019_010,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_011s,09JH0019_011,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_012s,09JH0019_012,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_013s,09JH0019_013,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_014s,09JH0019_014,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_015s,09JH0019_015,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_016s,09JH0019_016,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_017s,09JH0019_017,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_018s,09JH0019_018,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_019s,09JH0019_019,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_020s,09JH0019_020,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_021s,09JH0019_021,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_022s,09JH0019_022,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0019_023s,09JH0019_023,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×CML333)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0020_001s,09JH0020_001,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×Ki11)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0020_002s,09JH0020_002,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×Ki11)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0020_003s,09JH0020_003,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×Ki11)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0020_004s,09JH0020_004,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×Ki11)S5,NULL,31,NULL,NULL,NULL,NULL
09JH0020_005s,09JH0020_005,NOID,09JH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,(B73×Ki11)S5,NULL,31,NULL,NULL,NULL,NULL
