08FL0166,NULL,08FL,B73/32-19-2-178,NULL,07JP0004_178s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0167,NULL,08FL,B73/32-19-2-012,NULL,07JP0004_012s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0168,NULL,08FL,B73/32-19-2-151,NULL,07JP0004_151s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0169,NULL,08FL,B73/32-19-2-145,NULL,07JP0004_145s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0170,NULL,08FL,B73/32-19-2-136,NULL,07JP0004_136s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0171,NULL,08FL,B73/32-19-2-161,NULL,07JP0004_161s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0172,NULL,08FL,B73/32-19-2-154,NULL,07JP0004_154s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0173,NULL,08FL,B73/32-19-2-001,NULL,07JP0004_001s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0174,NULL,08FL,B73/32-19-2-074,NULL,07JP0004_074s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0175,NULL,08FL,B73/32-19-2-037,NULL,07JP0004_037s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0176,NULL,08FL,B73/32-19-2-089,NULL,07JP0004_089s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0177,NULL,08FL,B73/32-20-7-144,NULL,07JP0005_144s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0178,NULL,08FL,B73/32-20-7-110,NULL,07JP0005_110s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0179,NULL,08FL,B73/32-20-7-131,NULL,07JP0005_131s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0180,NULL,08FL,B73/32-20-7-100,NULL,07JP0005_100s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0181,NULL,08FL,B73/32-20-7-010,NULL,07JP0005_010s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0182,NULL,08FL,B73/32-20-7-156,NULL,07JP0005_156s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0183,NULL,08FL,B73/32-20-7-159,NULL,07JP0005_159s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0184,NULL,08FL,B73/32-20-7-071,NULL,07JP0005_071s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0185,NULL,08FL,B73/32-20-7-083,NULL,07JP0005_083s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0186,NULL,08FL,B73/32-20-7-005,NULL,07JP0005_005s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0187,NULL,08FL,B73/32-20-7-167,NULL,07JP0005_167s,P1-012,NULL,NULL,NULL,NULL,20,NULL,NULL,self 3,NULL,1
08FL0188,NULL,08FL,B73(4)/32-24-5-31-01_01,NULL,08PN0061_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0189,NULL,08FL,B73(4)/32-24-5-31-01_02,NULL,08PN0061_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0190,NULL,08FL,B73(4)/32-24-5-31-01_03,NULL,08PN0061_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0191,NULL,08FL,B73(4)/32-24-5-31-01_04,NULL,08PN0061_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0192,NULL,08FL,B73(4)/32-24-5-32-02_01,NULL,08PN0067_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0193,NULL,08FL,B73(4)/32-24-5-32-02_02,NULL,08PN0067_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0194,NULL,08FL,B73(4)/32-24-5-32-02_03,NULL,08PN0067_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0195,NULL,08FL,B73(4)/32-24-5-45-04_05,NULL,08PN0090_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0196,NULL,08FL,B73(4)/32-24-6-36-03_01,NULL,08PN0074_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0197,NULL,08FL,B73(4)/32-24-6-36-03_02,NULL,08PN0074_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0198,NULL,08FL,B73(4)/32-24-6-36-03_03,NULL,08PN0074_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0199,NULL,08FL,B73(4)/32-24-6-36-03_04,NULL,08PN0074_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0200,NULL,08FL,B73(4)/32-24-5-45-04_01,NULL,08PN0090_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0201,NULL,08FL,B73(4)/32-24-5-45-04_02,NULL,08PN0090_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0202,NULL,08FL,B73(4)/32-24-5-45-04_03,NULL,08PN0090_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0203,NULL,08FL,B73(4)/32-24-5-45-04_04,NULL,08PN0090_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,self (all),NULL,3
08FL0204,NULL,08FL,B73,NULL,07PN0027_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0205,NULL,08FL,B73,NULL,07PN0027_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,D5,male,NULL,3
08FL0206,NULL,08FL,B73/[32-24]-16 BC1,NULL,07PN0018_002x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0207,NULL,08FL,B73/[32-24]-16 BC1,NULL,07PN0018_002x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0208,NULL,08FL,B73/[32-24]-16 BC1,NULL,07PN0018_002x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0209,NULL,08FL,B73/[32-24]-16 BC1,NULL,07PN0018_002x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0210,NULL,08FL,B73/[32-24]-26 BC1,NULL,07PN0018_003x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0211,NULL,08FL,B73/[32-24]-26 BC1,NULL,07PN0018_003x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0212,NULL,08FL,B73/[32-24]-26 BC1,NULL,07PN0018_003x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0213,NULL,08FL,B73/[32-24]-26 BC1,NULL,07PN0018_003x,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x B73 (all),NULL,3
08FL0214,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0215,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0216,NULL,08FL,P29_Et4(#22) S1 [22-111],NULL,08PN0298_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0217,NULL,08FL,P29_Et4(#22) S1 [22-111],NULL,08PN0298_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0218,NULL,08FL,P29_Et4(#22) S1 [22-112],NULL,08PN0298_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0219,NULL,08FL,P29_Et4(#22) S1 [22-112],NULL,08PN0298_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0220,NULL,08FL,P29_Et4(#22) S1 [22-116],NULL,08PN0298_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0221,NULL,08FL,P29_Et4(#22) S1 [22-116],NULL,08PN0298_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0222,NULL,08FL,P29_Et4(#22) S1 [22-117],NULL,08PN0298_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0223,NULL,08FL,P29_Et4(#22) S1 [22-117],NULL,08PN0298_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0224,NULL,08FL,P29_Et4(#22) S1 [22-118],NULL,08PN0298_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0225,NULL,08FL,P29_Et4(#22) S1 [22-118],NULL,08PN0298_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0226,NULL,08FL,P29_Et4(#22) S1 [22-119],NULL,08PN0299_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0227,NULL,08FL,P29_Et4(#22) S1 [22-119],NULL,08PN0299_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0228,NULL,08FL,P29_Et4(#22) S1 [22-120],NULL,08PN0299_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0229,NULL,08FL,P29_Et4(#22) S1 [22-120],NULL,08PN0299_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0230,NULL,08FL,P29_Et4(#22) S1 [22-121],NULL,08PN0299_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0231,NULL,08FL,P29_Et4(#22) S1 [22-121],NULL,08PN0299_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0232,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0233,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0234,NULL,08FL,P29_Et4(#22) S1 [22-122],NULL,08PN0299_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0235,NULL,08FL,P29_Et4(#22) S1 [22-122],NULL,08PN0299_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0236,NULL,08FL,P29_Et4(#22) S1 [22-123],NULL,08PN0299_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0237,NULL,08FL,P29_Et4(#22) S1 [22-123],NULL,08PN0299_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0238,NULL,08FL,P29_Et4(#22) S1 [22-124],NULL,08PN0299_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0239,NULL,08FL,P29_Et4(#22) S1 [22-124],NULL,08PN0299_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0240,NULL,08FL,P29_Et4(#22) S1 [22-125],NULL,08PN0299_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0241,NULL,08FL,P29_Et4(#22) S1 [22-125],NULL,08PN0299_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0242,NULL,08FL,P29_Et4(#22) S1 [22-126],NULL,08PN0299_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0243,NULL,08FL,P29_Et4(#22) S1 [22-126],NULL,08PN0299_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0244,NULL,08FL,P29_Et4(#22) S1 [22-127],NULL,08PN0299_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0245,NULL,08FL,P29_Et4(#22) S1 [22-127],NULL,08PN0299_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0246,NULL,08FL,P29_Et4(#22) S1 [22-128],NULL,08PN0299_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0247,NULL,08FL,P29_Et4(#22) S1 [22-128],NULL,08PN0299_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0248,NULL,08FL,P29_Et4(#22) S1 [22-129],NULL,08PN0299_011s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0249,NULL,08FL,P29_Et4(#22) S1 [22-129],NULL,08PN0299_011s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0250,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0251,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0252,NULL,08FL,P29_Et4(#22) S1 [22-130],NULL,08PN0299_012s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0253,NULL,08FL,P29_Et4(#22) S1 [22-130],NULL,08PN0299_012s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0254,NULL,08FL,P29_Et4(#22) S1 [22-131],NULL,08PN0300_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0255,NULL,08FL,P29_Et4(#22) S1 [22-131],NULL,08PN0300_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0256,NULL,08FL,P29_Et4(#22) S1 [22-132],NULL,08PN0300_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0257,NULL,08FL,P29_Et4(#22) S1 [22-132],NULL,08PN0300_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0258,NULL,08FL,P29_Et4(#22) S1 [22-133],NULL,08PN0300_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0259,NULL,08FL,P29_Et4(#22) S1 [22-133],NULL,08PN0300_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0260,NULL,08FL,P29_Et4(#22) S1 [22-134],NULL,08PN0300_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0261,NULL,08FL,P29_Et4(#22) S1 [22-134],NULL,08PN0300_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0262,NULL,08FL,P29_Et4(#22) S1 [22-135],NULL,08PN0300_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0263,NULL,08FL,P29_Et4(#22) S1 [22-135],NULL,08PN0300_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0264,NULL,08FL,P29_Et4(#22) S1 [22-136],NULL,08PN0300_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0265,NULL,08FL,P29_Et4(#22) S1 [22-136],NULL,08PN0300_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0266,NULL,08FL,P29_Et4(#22) S1 [22-137],NULL,08PN0300_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0267,NULL,08FL,P29_Et4(#22) S1 [22-137],NULL,08PN0300_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0268,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0269,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0270,NULL,08FL,P29_Et4(#22) S1 [22-138],NULL,08PN0300_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0271,NULL,08FL,P29_Et4(#22) S1 [22-138],NULL,08PN0300_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0272,NULL,08FL,P29_Et4(#22) S1 [22-139],NULL,08PN0300_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0273,NULL,08FL,P29_Et4(#22) S1 [22-139],NULL,08PN0300_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0274,NULL,08FL,P29_Et4(#22) S1 [22-140],NULL,08PN0300_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0275,NULL,08FL,P29_Et4(#22) S1 [22-140],NULL,08PN0300_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0276,NULL,08FL,P29_Et4(#22) S1 [22-141],NULL,08PN0300_011s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0277,NULL,08FL,P29_Et4(#22) S1 [22-141],NULL,08PN0300_011s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0278,NULL,08FL,P29_Et4(#22) S1 [22-142],NULL,08PN0301_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0279,NULL,08FL,P29_Et4(#22) S1 [22-142],NULL,08PN0301_001s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0280,NULL,08FL,P29_Et4(#22) S1 [22-143],NULL,08PN0301_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0281,NULL,08FL,P29_Et4(#22) S1 [22-143],NULL,08PN0301_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0282,NULL,08FL,P29_Et4(#22) S1 [22-144],NULL,08PN0301_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0283,NULL,08FL,P29_Et4(#22) S1 [22-144],NULL,08PN0301_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0284,NULL,08FL,P29_Et4(#22) S1 [22-145],NULL,08PN0301_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0285,NULL,08FL,P29_Et4(#22) S1 [22-145],NULL,08PN0301_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0286,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0287,NULL,08FL,Oh7b,NULL,07K1221_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0288,NULL,08FL,P29_Et4(#22) S1 [22-146],NULL,08PN0301_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0289,NULL,08FL,P29_Et4(#22) S1 [22-146],NULL,08PN0301_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0290,NULL,08FL,P29_Et4(#22) S1 [22-147],NULL,08PN0301_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0291,NULL,08FL,P29_Et4(#22) S1 [22-147],NULL,08PN0301_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0292,NULL,08FL,P29_Et4(#22) S1 [22-148],NULL,08PN0301_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0293,NULL,08FL,P29_Et4(#22) S1 [22-148],NULL,08PN0301_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0294,NULL,08FL,P29_Et4(#22) S1 [22-149],NULL,08PN0301_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0295,NULL,08FL,P29_Et4(#22) S1 [22-149],NULL,08PN0301_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0296,NULL,08FL,P29_Et4(#22) S1 [22-150],NULL,08PN0301_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0297,NULL,08FL,P29_Et4(#22) S1 [22-150],NULL,08PN0301_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0298,NULL,08FL,P29_Et4(#22) S1 [22-151],NULL,08PN0301_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0299,NULL,08FL,P29_Et4(#22) S1 [22-151],NULL,08PN0301_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0300,NULL,08FL,P29_Et4(#22) S1 [22-154],NULL,08PN0302_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0301,NULL,08FL,P29_Et4(#22) S1 [22-154],NULL,08PN0302_002s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0302,NULL,08FL,P29_Et4(#22) S1 [22-155],NULL,08PN0302_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0303,NULL,08FL,P29_Et4(#22) S1 [22-155],NULL,08PN0302_003s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0304,NULL,08FL,Oh7b,NULL,07K1287_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0305,NULL,08FL,Oh7b,NULL,07K1287_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,male,NULL,3
08FL0306,NULL,08FL,P29_Et4(#22) S1 [22-156],NULL,08PN0302_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0307,NULL,08FL,P29_Et4(#22) S1 [22-156],NULL,08PN0302_004s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0308,NULL,08FL,P29_Et4(#22) S1 [22-157],NULL,08PN0302_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0309,NULL,08FL,P29_Et4(#22) S1 [22-157],NULL,08PN0302_005s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0310,NULL,08FL,P29_Et4(#22) S1 [22-158],NULL,08PN0302_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0311,NULL,08FL,P29_Et4(#22) S1 [22-158],NULL,08PN0302_006s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0312,NULL,08FL,P29_Et4(#22) S1 [22-159],NULL,08PN0302_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0313,NULL,08FL,P29_Et4(#22) S1 [22-159],NULL,08PN0302_007s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0314,NULL,08FL,P29_Et4(#22) S1 [22-160],NULL,08PN0302_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0315,NULL,08FL,P29_Et4(#22) S1 [22-160],NULL,08PN0302_008s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0316,NULL,08FL,P29_Et4(#22) S1 [22-161],NULL,08PN0302_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0317,NULL,08FL,P29_Et4(#22) S1 [22-161],NULL,08PN0302_009s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0318,NULL,08FL,P29_Et4(#22) S1 [22-162],NULL,08PN0302_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0319,NULL,08FL,P29_Et4(#22) S1 [22-162],NULL,08PN0302_010s,NULL,NULL,NULL,NULL,NULL,20,NULL,D10,x Oh7b (all),NULL,3
08FL0320,NULL,08FL,Oh7b,NULL,07K1287_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,D5,male,NULL,3
08FL0321,NULL,08FL,Oh7b,NULL,07K1287_001b,NULL,NULL,NULL,NULL,NULL,20,NULL,D5,male,NULL,3
08FL0322,NULL,08FL,B73/32-24-10_056_01,NULL,08PF0001_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0323,NULL,08FL,B73/32-24-10_201_01,NULL,08PF0002_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0324,NULL,08FL,B73/32-24-10_093_01,NULL,08PF0003_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0325,NULL,08FL,B73/32-24-10_157_01,NULL,08PF0004_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0326,NULL,08FL,B73/32-24-10_119_01,NULL,08PF0007_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0327,NULL,08FL,B73/32-24-10_142_01,NULL,08PF0008_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0328,NULL,08FL,B73/32-24-10_129_01,NULL,08PF0009_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0329,NULL,08FL,B73/32-24-10_153_01,NULL,08PF0010_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
08FL0330,NULL,08FL,B73/32-24-10_069_01,NULL,08PF0012_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,self 2,NULL,3
