09SX0015_001s,09SX0015_001,09SX0015,09SX,Z006E0198,NULL,NULL,self,09SX0015_001,NULL,NULL,Z006E0198__001,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0015_002s,09SX0015_002,09SX0015,09SX,Z006E0198,NULL,NULL,self,09SX0015_002,NULL,NULL,Z006E0198__002,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0015_003s,09SX0015_003,09SX0015,09SX,Z006E0198,NULL,NULL,self,09SX0015_003,NULL,NULL,Z006E0198__003,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0015_004s,09SX0015_004,09SX0015,09SX,Z006E0198,NULL,NULL,self,09SX0015_004,NULL,NULL,Z006E0198__004,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0015_005s,09SX0015_005,09SX0015,09SX,Z006E0198,NULL,NULL,self,09SX0015_005,NULL,NULL,Z006E0198__005,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0015_006s,09SX0015_006,09SX0015,09SX,Z006E0198,NULL,NULL,self,09SX0015_006,NULL,NULL,Z006E0198__006,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0015_007s,09SX0015_007,09SX0015,09SX,Z006E0198,NULL,NULL,self,09SX0015_007,NULL,NULL,Z006E0198__007,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_001s,09SX0016_001,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_001,NULL,NULL,Z006E0199__001,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_002s,09SX0016_002,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_002,NULL,NULL,Z006E0199__002,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_003s,09SX0016_003,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_003,NULL,NULL,Z006E0199__003,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_004s,09SX0016_004,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_004,NULL,NULL,Z006E0199__004,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_005s,09SX0016_005,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_005,NULL,NULL,Z006E0199__005,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_006s,09SX0016_006,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_006,NULL,NULL,Z006E0199__006,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_007s,09SX0016_007,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_007,NULL,NULL,Z006E0199__007,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_008s,09SX0016_008,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_008,NULL,NULL,Z006E0199__008,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_009s,09SX0016_009,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_009,NULL,NULL,Z006E0199__009,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0016_010s,09SX0016_010,09SX0016,09SX,Z006E0199,NULL,NULL,self,09SX0016_010,NULL,NULL,Z006E0199__010,NULL,8,A.flavus HIF,NULL,NULL,NULL
09SX0017_001s,09SX0017_001,09SX0017,09SX,(NIL_99)S1,NULL,NULL,self,09SX0017_001,NULL,NULL,(B73xTx303)BC5S3,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_001x,09SX0017_001,09SX0017,09SX,(NIL_99)BC1,NULL,NULL,backcross,09SB1012_001,NULL,NULL,((B73xTx303)BC5S2)BC1,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_002s,09SX0017_002,09SX0017,09SX,(NIL_99)S1,NULL,NULL,self,09SX0017_002,NULL,NULL,(B73xTx303)BC5S3,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_002x,09SX0017_002,09SX0017,09SX,(NIL_99)BC1,NULL,NULL,backcross,09SB1012_002,NULL,NULL,((B73xTx303)BC5S2)BC1,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_003s,09SX0017_003,09SX0018,09SX,(NIL_99)S1,NULL,NULL,self,09SX0017_003,NULL,NULL,(B73xTx303)BC5S3,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_003x,09SX0017_003,09SX0017,09SX,(NIL_99)BC1,NULL,NULL,backcross,09SB1012_003,NULL,NULL,((B73xTx303)BC5S2)BC1,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_004s,09SX0017_004,09SX0019,09SX,(NIL_99)S1,NULL,NULL,self,09SX0017_004,NULL,NULL,(B73xTx303)BC5S3,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_004x,09SX0017_004,09SX0017,09SX,(NIL_99)BC1,NULL,NULL,backcross,09SB1020_001,NULL,NULL,((B73xTx303)BC5S2)BC1,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_005s,09SX0017_005,09SX0020,09SX,(NIL_99)S1,NULL,NULL,self,09SX0017_005,NULL,NULL,(B73xTx303)BC5S3,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
09SX0017_005x,09SX0017_005,09SX0017,09SX,(NIL_99)BC1,NULL,NULL,backcross,09SB1020_002,NULL,NULL,((B73xTx303)BC5S2)BC1,NULL,8,NULL,Syngenta NIL het at m500,NULL,NULL
