06FL0438,JP063,06FL,IBM262/22-59,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0439,JP064,06FL,IBM262/22-60,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0440,JP065,06FL,IBM262/22-61,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0441,JP066,06FL,IBM262/22-63,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0442,JP067,06FL,IBM262/22-64,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0443,JP068,06FL,IBM262/22-65,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0444,JP069,06FL,IBM262/22-67,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0445,JP070,06FL,IBM262/22-69,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0446,JP071,06FL,IBM262/22-70,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0447,JP072,06FL,IBM262/22-73,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0448,JP073,06FL,IBM262/22-74,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0449,JP074,06FL,IBM262/22-81,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0450,JP075,06FL,IBM262/22-82,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0451,JP076,06FL,IBM262/22-83,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0452,JP077,06FL,IBM262/22-95,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0453,JP078,06FL,IBM262/13-1,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0454,JP079,06FL,IBM262/13-3,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0455,JP080,06FL,IBM262/13-4,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0456,JP081,06FL,IBM262/13-6,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0457,JP082,06FL,IBM262/13-10,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0458,JP083,06FL,IBM262/13-12,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0459,JP084,06FL,IBM262/13-20,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0460,JP085,06FL,IBM262/13-21,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0461,JP086,06FL,IBM262/13-24,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0462,JP087,06FL,IBM262/13-31,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0463,JP088,06FL,IBM262/13-32,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0464,JP089,06FL,IBM262/13-34,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0465,JP090,06FL,IBM262/13-41,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0466,JP091,06FL,IBM262/13-45,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
06FL0467,JP092,06FL,IBM262/13-48,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P28_Et4_F2s,0
