08PN0032_003x,08PN0032_003,08PN0032,08PN,B73,NULL,NULL,cross,08PN0299_007,[22-125],NULL,B73/[22-125],NULL,3,NULL,[22-125]  B73  P29_Et4 F1,NULL,NULL
08PN0032_004x,08PN0032_004,08PN0032,08PN,B73,NULL,NULL,cross,08PN0299_009,[22-127],NULL,B73/[22-127],NULL,3,NULL,[22-127]  B73  P29_Et4 F1,NULL,NULL
08PN0032_005x,08PN0032_005,08PN0032,08PN,B73,NULL,NULL,cross,08PN0300_003,[22-133],NULL,B73/[22-133],NULL,3,NULL,[22-133]  B73  P29_Et4 F1,NULL,NULL
08PN0032_006x,08PN0032_006,08PN0032,08PN,B73,NULL,NULL,cross,08PN0300_010,[22-140],NULL,B73/[22-140],NULL,3,NULL,[22-140]  B73  P29_Et4 F1,NULL,NULL
08PN0032_007x,08PN0032_007,08PN0032,08PN,B73,NULL,NULL,cross,08PN0301_011,[22-152],NULL,B73/[22-152],NULL,3,NULL,[22-152]  B73  P29_Et4 F1,NULL,NULL
08PN0032_008x,08PN0032_008,08PN0032,08PN,B73,NULL,NULL,cross,08PN0301_004,[22-145],NULL,B73/[22-145],NULL,3,NULL,[22-145]  B73  P29_Et4 F1,NULL,NULL
08PN0032_009x,08PN0032_009,08PN0032,08PN,B73,NULL,NULL,cross,08PN0302_001,[22-153],NULL,B73/[22-153],NULL,3,NULL,[22-153]  B73  P29_Et4 F1,NULL,NULL
08PN0032_010x,08PN0032_010,08PN0032,08PN,B73,NULL,NULL,cross,08PT0095,[B73 (Sherrie)],NULL,B73/B73(Sherrie),NULL,3,NULL,[B73 (Sherrie)]  B73  P29_Et4 F1,NULL,NULL
08PN0033_000b,08PN0033_000,08PN0033,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73 (from Sherrie FG),NULL,3,NULL,B73 (from Sherrie FG)  sib increase,NULL,NULL
08PN0034_000b,08PN0034_000,08PN0034,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73 (from Sherrie FG),NULL,3,NULL,B73 (from Sherrie FG)  sib increase,NULL,NULL
08PN0035_000b,08PN0035_000,08PN0035,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73 (from Sherrie FG),NULL,3,NULL,B73 (from Sherrie FG)  sib increase,NULL,NULL
08PN0036_000b,08PN0036_000,08PN0036,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Purple,NULL,3,NULL,Purple  sib increase,NULL,NULL
08PN0037_000b,08PN0037_000,08PN0037,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Purple,NULL,3,NULL,Purple  sib increase,NULL,NULL
08PN0038_001s,08PN0038_001,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_001,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_002s,08PN0038_002,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_002,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_003s,08PN0038_003,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_003,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_004s,08PN0038_004,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_004,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_005s,08PN0038_005,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_005,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_006s,08PN0038_006,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_006,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_007s,08PN0038_007,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_007,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_008s,08PN0038_008,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_008,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_009s,08PN0038_009,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_009,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_010s,08PN0038_010,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_010,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_011s,08PN0038_011,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_011,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_012s,08PN0038_012,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_012,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_013s,08PN0038_013,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_013,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_014s,08PN0038_014,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_014,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_015s,08PN0038_015,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_015,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_016s,08PN0038_016,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_016,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_017s,08PN0038_017,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_017,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_018s,08PN0038_018,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_018,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_019s,08PN0038_019,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_019,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_020s,08PN0038_020,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_020,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_021s,08PN0038_021,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_021,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_022s,08PN0038_022,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_022,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_023s,08PN0038_023,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_023,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_024s,08PN0038_024,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_024,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_025s,08PN0038_025,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_025,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_026s,08PN0038_026,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_026,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_027s,08PN0038_027,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_027,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_028s,08PN0038_028,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_028,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_029s,08PN0038_029,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_029,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_030s,08PN0038_030,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_030,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_031s,08PN0038_031,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_031,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_032s,08PN0038_032,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_032,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_033s,08PN0038_033,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_033,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_034s,08PN0038_034,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_034,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_035s,08PN0038_035,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_035,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_036s,08PN0038_036,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_036,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_037s,08PN0038_037,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_037,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_038s,08PN0038_038,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_038,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_039s,08PN0038_039,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_039,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_040s,08PN0038_040,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_040,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_041s,08PN0038_041,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_041,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_042s,08PN0038_042,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_042,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_043s,08PN0038_043,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_043,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
