07JR0001_036s,07JR0001_036,07JR0001,07JR,07JR1036,JK07-P1-036,JK07-P1-036,self,NULL,NULL,NULL,B73/32-2-4-036,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_037s,07JR0001_037,07JR0001,07JR,07JR1037,JK07-P1-037,JK07-P1-037,self,NULL,NULL,NULL,B73/32-2-4-037,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_038s,07JR0001_038,07JR0001,07JR,07JR1038,JK07-P1-038,JK07-P1-038,self,NULL,NULL,NULL,B73/32-2-4-038,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_039s,07JR0001_039,07JR0001,07JR,07JR1039,JK07-P1-039,JK07-P1-039,self,NULL,NULL,NULL,B73/32-2-4-039,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_040s,07JR0001_040,07JR0001,07JR,07JR1040,JK07-P1-040,JK07-P1-040,self,NULL,NULL,NULL,B73/32-2-4-040,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_041s,07JR0001_041,07JR0001,07JR,07JR1041,JK07-P1-041,JK07-P1-041,self,NULL,NULL,NULL,B73/32-2-4-041,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_042s,07JR0001_042,07JR0001,07JR,07JR1042,JK07-P1-042,JK07-P1-042,self,NULL,NULL,NULL,B73/32-2-4-042,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_043s,07JR0001_043,07JR0001,07JR,07JR1043,JK07-P1-043,JK07-P1-043,self,NULL,NULL,NULL,B73/32-2-4-043,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_044s,07JR0001_044,07JR0001,07JR,07JR1044,JK07-P1-044,JK07-P1-044,self,NULL,NULL,NULL,B73/32-2-4-044,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_045s,07JR0001_045,07JR0001,07JR,07JR1045,JK07-P1-045,JK07-P1-045,self,NULL,NULL,NULL,B73/32-2-4-045,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
