13GS0173,173,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1169x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0174,174,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1170x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0175,175,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1171x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0176,176,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1172x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0177,177,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1173x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0178,178,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1174x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0179,179,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1175x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0180,180,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1176x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0181,181,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1177x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0182,182,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1178x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0183,183,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1179x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0184,184,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1180x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0185,185,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1181x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0186,186,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1182x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0187,187,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1183x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0188,188,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1184x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0189,189,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1185x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0190,190,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1186x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0191,191,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1187x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0192,192,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1188x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0193,193,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1189x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0194,194,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1190x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0195,195,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1191x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0196,196,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1192x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0197,197,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1193x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0198,198,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1194x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0199,199,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1195x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0200,200,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1196x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0201,201,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1197x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0202,202,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1198x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0203,203,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1199x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0204,204,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1200x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0205,205,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1201x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0206,206,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1202x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0207,207,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1203x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0208,208,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1204x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0209,209,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1205x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0210,210,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1206x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0211,211,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1207x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0212,212,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1208x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0213,213,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1209x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0214,214,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1210x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0215,215,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1211x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0216,216,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1212x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0217,217,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1213x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0218,218,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1214x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0219,219,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1215x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0220,220,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1216x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0221,221,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1217x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0222,222,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1218x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0223,223,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1219x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0224,224,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1220x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0225,225,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St1221x,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0226,226,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St0001i,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0227,227,13GS,Pa91^Ht1,NULL,12SH0019_003s,NULL,NULL,St0016i,3,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0228,228,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1002x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0229,229,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1003x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0230,230,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1004x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0231,231,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1005x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0232,232,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1002x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0233,233,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1006x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0234,234,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1007x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0235,235,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1008x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0236,236,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1009x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0237,237,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1010x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0238,238,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1011x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0239,239,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1012x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0240,240,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1013x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0241,241,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1014x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0242,242,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1015x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0243,243,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1016x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0244,244,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1017x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0245,245,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1018x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0246,246,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1019x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0247,247,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1020x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0248,248,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1021x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0249,249,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1022x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0250,250,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1023x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0251,251,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1024x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0252,252,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1025x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0253,253,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1026x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0254,254,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1027x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0255,255,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1028x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0256,256,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1029x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0257,257,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1030x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0258,258,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1031x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0259,259,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1032x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0260,260,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1033x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0261,261,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1034x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0262,262,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1035x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0263,263,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1036x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0264,264,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1037x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0265,265,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1038x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0266,266,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1039x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0267,267,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1040x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0268,268,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1041x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0269,269,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1042x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0270,270,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1043x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0271,271,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1044x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0272,272,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1045x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0273,273,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1046x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0274,274,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1047x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0275,275,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1048x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0276,276,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1049x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0277,277,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1050x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0278,278,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1051x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0279,279,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1052x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0280,280,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1053x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0281,281,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1054x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0282,282,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1055x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0283,283,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1056x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0284,284,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1057x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0285,285,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1058x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0286,286,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1059x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0287,287,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1060x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0288,288,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1061x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0289,289,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1062x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0290,290,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1063x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0291,291,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1064x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0292,292,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1065x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0293,293,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1066x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0294,294,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1067x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0295,295,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1068x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0296,296,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1069x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0297,297,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1070x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0298,298,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1071x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0299,299,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1072x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0300,300,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1073x,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0301,301,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St0001i,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0302,302,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St0016i,1,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0303,303,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1074x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0304,304,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1075x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0305,305,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1076x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0306,306,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1077x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0307,307,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1078x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0308,308,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1079x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0309,309,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1080x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0310,310,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1081x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0311,311,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1082x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0312,312,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1083x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0313,313,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1084x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0314,314,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1085x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0315,315,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1086x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0316,316,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1087x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0317,317,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1088x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0318,318,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1089x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0319,319,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1090x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0320,320,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1091x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0321,321,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1092x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0322,322,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1093x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0323,323,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1094x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0324,324,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1095x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0325,325,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1096x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0326,326,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1097x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0327,327,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1098x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0328,328,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1099x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0329,329,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1100x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0330,330,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1101x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0331,331,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1102x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0332,332,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1103x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0333,333,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1104x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0334,334,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1105x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0335,335,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1106x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0336,336,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1107x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0337,337,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1108x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0338,338,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1109x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0339,339,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1110x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0340,340,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1111x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0341,341,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1112x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0342,342,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1113x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0343,343,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1114x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
13GS0344,344,13GS,Pa91^Ht1,NULL,12SH0019_002s,NULL,NULL,St1115x,2,NULL,NULL,NULL,NULL,NULL,plot=isolate_id,8
