11PR0063,NULL,11PR,(11TF2108_007s)S1,NULL,11TF2108_007s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0064,NULL,11PR,(11TF2109_002s)S1,NULL,11TF2109_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0065,NULL,11PR,(11TF2110_001s)S1,NULL,11TF2110_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0066,NULL,11PR,(11TF2111_008s)S1,NULL,11TF2111_008s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0067,NULL,11PR,(11TF2112_001s)S1,NULL,11TF2112_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0068,NULL,11PR,(11TF2115_001s)S1,NULL,11TF2115_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0069,NULL,11PR,(11TF2118_012s)S1,NULL,11TF2118_012s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0070,NULL,11PR,(11TF2138_012s)S1,NULL,11TF2138_012s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0071,NULL,11PR,(11TF2143_010s)S1,NULL,11TF2143_010s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0072,NULL,11PR,(11TF2148_006s)S1,NULL,11TF2148_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0073,NULL,11PR,(11TF2151_001s)S1,NULL,11TF2151_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0074,NULL,11PR,(11TF2151_010s)S1,NULL,11TF2151_010s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0075,NULL,11PR,(11TF2153_005s)S1,NULL,11TF2153_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0076,NULL,11PR,(11TF2153_006s)S1,NULL,11TF2153_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0077,NULL,11PR,(11TF2154_004s)S1,NULL,11TF2154_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0078,NULL,11PR,(11TF2155_003s)S1,NULL,11TF2155_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0079,NULL,11PR,(11TF2156_003s)S1,NULL,11TF2156_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0080,NULL,11PR,(11TF2156_007s)S1,NULL,11TF2156_007s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0081,NULL,11PR,(11TF2157_003s)S1,NULL,11TF2157_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0082,NULL,11PR,(11TF2157_006s)S1,NULL,11TF2157_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0083,NULL,11PR,(11TF2157_009s)S1,NULL,11TF2157_009s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0084,NULL,11PR,(11TF2158_002s)S1,NULL,11TF2158_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0085,NULL,11PR,(11TF2159_002s)S1,NULL,11TF2159_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0086,NULL,11PR,(11TF2159_015s)S1,NULL,11TF2159_015s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0087,NULL,11PR,(11TF2161_005s)S1,NULL,11TF2161_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0088,NULL,11PR,(11TF2161_008s)S1,NULL,11TF2161_008s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0089,NULL,11PR,(11TF2162_004s)S1,NULL,11TF2162_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0090,NULL,11PR,(11TF2162_009s)S1,NULL,11TF2162_009s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0091,NULL,11PR,(11TF2163_001s)S1,NULL,11TF2163_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0092,NULL,11PR,(11TF2163_005s)S1,NULL,11TF2163_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0093,NULL,11PR,(11TF2164_002s)S1,NULL,11TF2164_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0094,NULL,11PR,(11TF2164_003s)S1,NULL,11TF2164_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0095,NULL,11PR,(11TF2164_006s)S1,NULL,11TF2164_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0096,NULL,11PR,(11TF2164_009s)S1,NULL,11TF2164_009s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0097,NULL,11PR,(11TF2165_010s)S1,NULL,11TF2165_010s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0098,NULL,11PR,(11TF2165_011s)S1,NULL,11TF2165_011s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0099,NULL,11PR,(11TF2166_005s)S1,NULL,11TF2166_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0100,NULL,11PR,(11TF2166_006s)S1,NULL,11TF2166_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0101,NULL,11PR,(11TF2168_005s)S1,NULL,11TF2168_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0102,NULL,11PR,(11TF2170_002s)S1,NULL,11TF2170_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0103,NULL,11PR,(11TF2171_001s)S1,NULL,11TF2171_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0104,NULL,11PR,(11TF2172_002s)S1,NULL,11TF2172_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0105,NULL,11PR,(11TF2172_006s)S1,NULL,11TF2172_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0106,NULL,11PR,(11TF2179_003s)S1,NULL,11TF2179_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0107,NULL,11PR,(11TF2181_001s)S1,NULL,11TF2181_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0108,NULL,11PR,(11TF2182_005s)S1,NULL,11TF2182_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0109,NULL,11PR,(11TF2183_003s)S1,NULL,11TF2183_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0110,NULL,11PR,(11TF2186_001s)S1,NULL,11TF2186_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0111,NULL,11PR,(11TF2186_007s)S1,NULL,11TF2186_007s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0112,NULL,11PR,(11TF2188_001s)S1,NULL,11TF2188_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0113,NULL,11PR,(11TF2190_003s)S1,NULL,11TF2190_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0114,NULL,11PR,(11TF2193_004s)S1,NULL,11TF2193_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0115,NULL,11PR,(11TF2194_004s)S1,NULL,11TF2194_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0116,NULL,11PR,(11TF2194_005s)S1,NULL,11TF2194_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0117,NULL,11PR,(11TF2195_005s)S1,NULL,11TF2195_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0118,NULL,11PR,(11TF2196_002s)S1,NULL,11TF2196_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0119,NULL,11PR,(11TF2196_004s)S1,NULL,11TF2196_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0120,NULL,11PR,(11TF2196_005s)S1,NULL,11TF2196_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0121,NULL,11PR,(11TF2203_004s)S1,NULL,11TF2203_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0122,NULL,11PR,(11TF2203_008s)S1,NULL,11TF2203_008s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0123,NULL,11PR,(11TF2204_002s)S1,NULL,11TF2204_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0124,NULL,11PR,(11TF2204_006s)S1,NULL,11TF2204_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0125,NULL,11PR,(11TF2204_009s)S1,NULL,11TF2204_009s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0126,NULL,11PR,(11TF2204_011s)S1,NULL,11TF2204_011s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0127,NULL,11PR,(11TF2206_001s)S1,NULL,11TF2206_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0128,NULL,11PR,(11TF2206_002s)S1,NULL,11TF2206_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0129,NULL,11PR,(11TF2207_002s)S1,NULL,11TF2207_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0130,NULL,11PR,(11TF2208_001s)S1,NULL,11TF2208_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0131,NULL,11PR,(11TF2209_001s)S1,NULL,11TF2209_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0132,NULL,11PR,(11TF2209_004s)S1,NULL,11TF2209_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0133,NULL,11PR,(11TF2210_006s)S1,NULL,11TF2210_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0134,NULL,11PR,(11TF2213_002s)S1,NULL,11TF2213_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0135,NULL,11PR,(11TF2213_004s)S1,NULL,11TF2213_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0136,NULL,11PR,(11TF2216_001s)S1,NULL,11TF2216_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0137,NULL,11PR,(11TF2216_007s)S1,NULL,11TF2216_007s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0138,NULL,11PR,(11TF2218_006s)S1,NULL,11TF2218_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0139,NULL,11PR,(11TF6053_003s)S1,NULL,11TF6053_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0140,NULL,11PR,(11TF6070_001s)S1,NULL,11TF6070_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0141,NULL,11PR,(11TF6073_005s)S1,NULL,11TF6073_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0142,NULL,11PR,(11TF6074_001s)S1,NULL,11TF6074_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0143,NULL,11PR,(11TF6076_008s)S1,NULL,11TF6076_008s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0144,NULL,11PR,(11TF6077_008s)S1,NULL,11TF6077_008s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0145,NULL,11PR,(11TF6079_003s)S1,NULL,11TF6079_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0146,NULL,11PR,(11TF6079_005s)S1,NULL,11TF6079_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0147,NULL,11PR,(11TF6081_001s)S1,NULL,11TF6081_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0148,NULL,11PR,(11TF6081_005s)S1,NULL,11TF6081_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0149,NULL,11PR,(11TF6082_010s)S1,NULL,11TF6082_010s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0150,NULL,11PR,(11TF6084_001s)S1,NULL,11TF6084_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0151,NULL,11PR,(11TF6085_004s)S1,NULL,11TF6085_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0152,NULL,11PR,(11TF6087_002s)S1,NULL,11TF6087_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0153,NULL,11PR,(11TF6089_006s)S1,NULL,11TF6089_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0154,NULL,11PR,(11TF6097_003s)S1,NULL,11TF6097_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0155,NULL,11PR,(11TF6104_002s)S1,NULL,11TF6104_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0156,NULL,11PR,(11TF6104_010s)S1,NULL,11TF6104_010s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0157,NULL,11PR,(11TF6105_007s)S1,NULL,11TF6105_007s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0158,NULL,11PR,(11TF6105_009s)S1,NULL,11TF6105_009s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0159,NULL,11PR,(11TF6106_008s)S1,NULL,11TF6106_008s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0160,NULL,11PR,(11TF6107_003s)S1,NULL,11TF6107_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0161,NULL,11PR,(11TF6108_010s)S1,NULL,11TF6108_010s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0162,NULL,11PR,(11TF6109_003s)S1,NULL,11TF6109_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
