1,1,1,No Plant,No Plant,No Plant
3449,71508,28065,38473,NULL,NULL,NULL
3450,71509,28067,38517,NULL,NULL,NULL
3451,71510,28068,38428,NULL,NULL,NULL
3452,71511,28069,38578,NULL,NULL,NULL
3453,71512,28070,38433,NULL,NULL,NULL
3454,71513,28071,38460,NULL,NULL,NULL
3455,71514,28072,38499,NULL,NULL,NULL
3456,71515,28073,38446,NULL,NULL,NULL
3457,71516,28074,38461,NULL,NULL,NULL
3458,71517,28075,38451,NULL,NULL,NULL
3459,71518,28076,38479,NULL,NULL,NULL
3460,71519,28077,38413,NULL,NULL,NULL
3461,71520,28078,38522,NULL,NULL,NULL
3462,71521,28079,38389,NULL,NULL,NULL
3463,71522,28080,38457,NULL,NULL,NULL
3464,71523,28081,38528,NULL,NULL,NULL
3465,71524,28082,38511,NULL,NULL,NULL
3466,71525,28084,38429,NULL,NULL,NULL
3467,71526,28085,38538,NULL,NULL,NULL
3468,71527,28086,38412,NULL,NULL,NULL
3469,71528,28087,38398,NULL,NULL,NULL
3470,71529,28088,38407,NULL,NULL,NULL
3471,71530,28089,38486,NULL,NULL,NULL
3472,71531,28090,38408,NULL,NULL,NULL
3473,71532,28091,38442,NULL,NULL,NULL
3474,71533,28092,38477,NULL,NULL,NULL
3475,71534,28093,38387,NULL,NULL,NULL
3476,71535,28094,38508,NULL,NULL,NULL
3477,71536,28095,38462,NULL,NULL,NULL
3478,71537,28096,38422,NULL,NULL,NULL
3479,71538,28097,38488,NULL,NULL,NULL
3480,71539,28098,38564,NULL,NULL,NULL
3481,71540,28099,38543,NULL,NULL,NULL
3482,71541,28101,38542,NULL,NULL,NULL
3483,71542,28102,38506,NULL,NULL,NULL
3484,71543,28103,38444,NULL,NULL,NULL
3485,71544,28104,38399,NULL,NULL,NULL
3486,71545,28105,38482,NULL,NULL,NULL
3487,71546,28106,38459,NULL,NULL,NULL
3488,71547,28107,38535,NULL,NULL,NULL
3489,71548,28108,38489,NULL,NULL,NULL
3490,71549,28109,38432,NULL,NULL,NULL
3491,71550,28110,38545,NULL,NULL,NULL
3492,71551,28112,38470,NULL,NULL,NULL
3493,71552,28113,38574,NULL,NULL,NULL
3494,71553,28114,38507,NULL,NULL,NULL
3495,71554,28115,38575,NULL,NULL,NULL
3496,71555,28116,38426,NULL,NULL,NULL
3497,71556,28117,38418,NULL,NULL,NULL
3498,71557,28118,38454,NULL,NULL,NULL
3499,71558,28119,38526,NULL,NULL,NULL
3500,71559,28120,38440,NULL,NULL,NULL
3501,71560,28121,37583,NULL,NULL,NULL
3502,71561,28122,38525,NULL,NULL,NULL
3503,71562,28123,38520,NULL,NULL,NULL
3504,71563,28124,38537,NULL,NULL,NULL
3505,71564,28125,38559,NULL,NULL,NULL
3506,71565,28126,38391,NULL,NULL,NULL
3507,71566,28127,38518,NULL,NULL,NULL
3508,71567,28129,38524,NULL,NULL,NULL
3509,71568,28130,38487,NULL,NULL,NULL
3510,71569,28131,38416,NULL,NULL,NULL
3511,71570,28132,38450,NULL,NULL,NULL
3512,71571,28133,38576,NULL,NULL,NULL
3513,71572,28134,38458,NULL,NULL,NULL
3514,71573,28135,38516,NULL,NULL,NULL
3515,71574,28136,38478,NULL,NULL,NULL
3516,71575,28137,38397,NULL,NULL,NULL
3517,71576,28138,38731,NULL,NULL,NULL
3518,71577,28139,38735,NULL,NULL,NULL
3519,71578,28140,38691,NULL,NULL,NULL
3520,71579,28141,38636,NULL,NULL,NULL
3521,71580,28142,38720,NULL,NULL,NULL
3522,71581,28143,38761,NULL,NULL,NULL
3523,71582,28144,38759,NULL,NULL,NULL
3524,71583,28145,38621,NULL,NULL,NULL
3525,71584,28146,38719,NULL,NULL,NULL
3526,71585,28147,38771,NULL,NULL,NULL
3527,71586,28148,38684,NULL,NULL,NULL
3528,71587,28150,38658,NULL,NULL,NULL
3529,71588,28151,38594,NULL,NULL,NULL
3530,71589,28152,38674,NULL,NULL,NULL
3531,71590,28153,38711,NULL,NULL,NULL
3532,71591,28154,38751,NULL,NULL,NULL
3533,71592,28155,38668,NULL,NULL,NULL
3534,71593,28156,38799,NULL,NULL,NULL
3535,71594,28157,38673,NULL,NULL,NULL
3536,71595,28158,38648,NULL,NULL,NULL
3537,71596,28159,38609,NULL,NULL,NULL
3538,71597,28160,38613,NULL,NULL,NULL
3539,71598,28161,38647,NULL,NULL,NULL
3540,71599,28162,38683,NULL,NULL,NULL
3541,71600,28163,38816,NULL,NULL,NULL
3542,71601,28164,38728,NULL,NULL,NULL
3543,71602,28166,38690,NULL,NULL,NULL
3544,71603,28167,38813,NULL,NULL,NULL
3545,71604,28168,38655,NULL,NULL,NULL
3546,71605,28169,38818,NULL,NULL,NULL
3547,71606,28170,38779,NULL,NULL,NULL
3548,71607,28171,38805,NULL,NULL,NULL
3549,71608,28172,38634,NULL,NULL,NULL
3550,71609,28173,38815,NULL,NULL,NULL
3551,71610,28174,38669,NULL,NULL,NULL
3552,71611,28175,38700,NULL,NULL,NULL
3553,71612,28176,38660,NULL,NULL,NULL
3554,71613,28177,38694,NULL,NULL,NULL
3555,71614,28178,38764,NULL,NULL,NULL
3556,71615,28179,38776,NULL,NULL,NULL
3557,71616,28180,38722,NULL,NULL,NULL
3558,71617,28181,38644,NULL,NULL,NULL
3559,71618,28182,38814,NULL,NULL,NULL
3560,71619,28184,38705,NULL,NULL,NULL
3561,71620,28185,38766,NULL,NULL,NULL
3562,71621,28186,38781,NULL,NULL,NULL
3563,71622,28187,38736,NULL,NULL,NULL
3564,71623,28188,38650,NULL,NULL,NULL
3565,71624,28189,38762,NULL,NULL,NULL
3566,71625,28190,38717,NULL,NULL,NULL
3567,71626,28192,38689,NULL,NULL,NULL
3568,71627,28193,38687,NULL,NULL,NULL
3569,71628,28194,38721,NULL,NULL,NULL
3570,71629,28195,38723,NULL,NULL,NULL
3571,71630,28196,38591,NULL,NULL,NULL
3572,71631,28197,38749,NULL,NULL,NULL
3573,71632,28198,38672,NULL,NULL,NULL
3574,71633,28199,38695,NULL,NULL,NULL
3575,71634,28200,38755,NULL,NULL,NULL
3576,71635,28201,38597,NULL,NULL,NULL
3577,71636,28202,38666,NULL,NULL,NULL
3578,71637,28203,38817,NULL,NULL,NULL
3579,71638,28204,38801,NULL,NULL,NULL
3580,71639,28205,38747,NULL,NULL,NULL
3581,71640,28206,38765,NULL,NULL,NULL
3582,71641,28207,38670,NULL,NULL,NULL
3583,71642,28208,38701,NULL,NULL,NULL
3584,71643,28209,38629,NULL,NULL,NULL
3585,71644,28210,38623,NULL,NULL,NULL
3586,71645,28211,38769,NULL,NULL,NULL
3587,71646,28212,38605,NULL,NULL,NULL
3588,71647,28213,38788,NULL,NULL,NULL
3589,71648,28214,38592,NULL,NULL,NULL
3590,71649,28217,38733,NULL,NULL,NULL
3591,71650,28218,38625,NULL,NULL,NULL
3592,71651,28219,38777,NULL,NULL,NULL
3593,71652,28220,38642,NULL,NULL,NULL
3594,71653,28221,38604,NULL,NULL,NULL
3595,71654,28222,38738,NULL,NULL,NULL
3596,71655,28223,38713,NULL,NULL,NULL
3597,71656,28224,38616,NULL,NULL,NULL
3598,71657,28225,38590,NULL,NULL,NULL
3599,71658,28226,38615,NULL,NULL,NULL
3600,71659,28227,38649,NULL,NULL,NULL
3601,71660,28229,38707,NULL,NULL,NULL
3602,71661,28230,38750,NULL,NULL,NULL
3603,71662,28231,38639,NULL,NULL,NULL
3604,71663,28232,38601,NULL,NULL,NULL
3605,71664,28233,38756,NULL,NULL,NULL
3606,71665,28234,38598,NULL,NULL,NULL
3607,71666,28235,38699,NULL,NULL,NULL
3608,71667,28236,38702,NULL,NULL,NULL
3609,71668,28237,38693,NULL,NULL,NULL
3610,71669,28238,38810,NULL,NULL,NULL
3611,71670,28239,38780,NULL,NULL,NULL
3612,71671,28241,38760,NULL,NULL,NULL
3613,71672,28242,38745,NULL,NULL,NULL
3614,71673,28243,38680,NULL,NULL,NULL
3615,71674,28244,38796,NULL,NULL,NULL
3616,71675,28245,38677,NULL,NULL,NULL
3617,71676,28246,38716,NULL,NULL,NULL
3618,71677,28247,38589,NULL,NULL,NULL
3619,71678,28248,38787,NULL,NULL,NULL
3620,71679,28249,38622,NULL,NULL,NULL
3621,71680,28250,38663,NULL,NULL,NULL
3622,71681,28251,38806,NULL,NULL,NULL
3623,71682,28252,38679,NULL,NULL,NULL
3624,71683,28253,38740,NULL,NULL,NULL
3625,71684,28254,38794,NULL,NULL,NULL
3626,71685,28256,38708,NULL,NULL,NULL
3627,71686,28257,38785,NULL,NULL,NULL
3628,71687,28258,38652,NULL,NULL,NULL
3629,71688,28259,38585,NULL,NULL,NULL
3630,71689,28260,38632,NULL,NULL,NULL
3631,71690,28261,38808,NULL,NULL,NULL
3632,71691,28262,38682,NULL,NULL,NULL
3633,71692,28263,38617,NULL,NULL,NULL
3634,71693,28264,38646,NULL,NULL,NULL
3635,71694,28265,38581,NULL,NULL,NULL
3636,71695,28266,38603,NULL,NULL,NULL
3637,71696,28267,38651,NULL,NULL,NULL
3638,71697,28269,38593,NULL,NULL,NULL
3639,71698,28270,38703,NULL,NULL,NULL
3640,71699,28271,38600,NULL,NULL,NULL
3641,71700,28272,38763,NULL,NULL,NULL
3642,71701,28273,38737,NULL,NULL,NULL
3643,71702,28274,38804,NULL,NULL,NULL
3644,71703,28275,38697,NULL,NULL,NULL
3645,71704,28276,38744,NULL,NULL,NULL
3646,71705,28277,38710,NULL,NULL,NULL
3647,71706,28278,38635,NULL,NULL,NULL
3648,71707,28279,38637,NULL,NULL,NULL
3649,71708,28280,38770,NULL,NULL,NULL
3650,71709,28281,38662,NULL,NULL,NULL
3651,71710,28282,38606,NULL,NULL,NULL
3652,71711,28283,38696,NULL,NULL,NULL
3653,71712,28284,38607,NULL,NULL,NULL
3654,71713,28285,38638,NULL,NULL,NULL
3655,71714,28286,38582,NULL,NULL,NULL
3656,71715,28287,38743,NULL,NULL,NULL
3657,71716,28288,38619,NULL,NULL,NULL
3658,71717,28289,38732,NULL,NULL,NULL
3659,71718,28290,38641,NULL,NULL,NULL
3660,71719,28291,38627,NULL,NULL,NULL
3661,71720,28292,38686,NULL,NULL,NULL
3662,71721,28293,38715,NULL,NULL,NULL
3663,71722,28295,38676,NULL,NULL,NULL
3664,71723,28296,38730,NULL,NULL,NULL
3665,71724,28297,38630,NULL,NULL,NULL
3666,71725,28299,38746,NULL,NULL,NULL
3667,71726,28300,38583,NULL,NULL,NULL
3668,71727,28301,38612,NULL,NULL,NULL
3669,71728,28302,38654,NULL,NULL,NULL
3670,71729,28303,38620,NULL,NULL,NULL
3671,71730,28304,38611,NULL,NULL,NULL
3672,71731,28305,38626,NULL,NULL,NULL
3673,71732,28306,38659,NULL,NULL,NULL
3674,71733,28307,38628,NULL,NULL,NULL
3675,71734,28308,38782,NULL,NULL,NULL
3676,71735,28309,38729,NULL,NULL,NULL
3677,71736,28310,38727,NULL,NULL,NULL
3678,71737,28311,38819,NULL,NULL,NULL
3679,71738,28312,38797,NULL,NULL,NULL
3680,71739,28313,38643,NULL,NULL,NULL
3681,71740,28314,38661,NULL,NULL,NULL
3682,71741,28315,38599,NULL,NULL,NULL
3683,71742,28316,38584,NULL,NULL,NULL
3684,71743,28317,38773,NULL,NULL,NULL
3685,71744,28318,38724,NULL,NULL,NULL
3686,71745,28319,38748,NULL,NULL,NULL
3687,71746,28320,38704,NULL,NULL,NULL
3688,71747,28321,38596,NULL,NULL,NULL
3689,71748,28322,38800,NULL,NULL,NULL
3690,71749,28323,38688,NULL,NULL,NULL
3691,71750,28324,38645,NULL,NULL,NULL
3692,71751,28325,38783,NULL,NULL,NULL
3693,71752,28326,38784,NULL,NULL,NULL
3694,71753,28327,38793,NULL,NULL,NULL
3695,71754,28328,38671,NULL,NULL,NULL
3696,71755,28330,38640,NULL,NULL,NULL
3697,71756,28332,38807,NULL,NULL,NULL
3698,71757,28333,38631,NULL,NULL,NULL
3699,71758,28334,38809,NULL,NULL,NULL
3700,71759,28335,38667,NULL,NULL,NULL
3701,71760,28336,38709,NULL,NULL,NULL
3702,71761,28337,38714,NULL,NULL,NULL
3703,71762,28338,38778,NULL,NULL,NULL
3704,71763,28339,38786,NULL,NULL,NULL
3705,71764,28340,38608,NULL,NULL,NULL
3706,71765,28341,38734,NULL,NULL,NULL
3707,71766,28342,38698,NULL,NULL,NULL
3708,71767,28344,38602,NULL,NULL,NULL
3709,71768,28345,38624,NULL,NULL,NULL
3710,71769,28346,38587,NULL,NULL,NULL
3711,71770,28347,38798,NULL,NULL,NULL
3712,71771,28348,38692,NULL,NULL,NULL
3713,71772,28349,38774,NULL,NULL,NULL
3714,71773,28350,38580,NULL,NULL,NULL
3715,71774,28351,38753,NULL,NULL,NULL
3716,71775,28352,38789,NULL,NULL,NULL
3717,71776,28353,38758,NULL,NULL,NULL
3718,71777,28354,38775,NULL,NULL,NULL
3719,71778,28355,38768,NULL,NULL,NULL
3720,71779,28356,38656,NULL,NULL,NULL
3721,71780,28358,38802,NULL,NULL,NULL
3722,71781,28359,38653,NULL,NULL,NULL
3723,71782,28360,38772,NULL,NULL,NULL
3724,71783,28361,38685,NULL,NULL,NULL
3725,71784,28363,38610,NULL,NULL,NULL
3726,71785,28364,38741,NULL,NULL,NULL
3727,71786,28365,38588,NULL,NULL,NULL
3728,71787,28366,38614,NULL,NULL,NULL
3729,71788,28367,38664,NULL,NULL,NULL
3730,71789,28368,38665,NULL,NULL,NULL
3731,71790,28369,38752,NULL,NULL,NULL
3732,71791,28370,38791,NULL,NULL,NULL
3733,71792,28371,38767,NULL,NULL,NULL
3734,71793,28372,38792,NULL,NULL,NULL
3735,71794,28373,38633,NULL,NULL,NULL
3736,71795,28374,38681,NULL,NULL,NULL
3737,71796,28375,38812,NULL,NULL,NULL
3738,71797,28376,38757,NULL,NULL,NULL
3739,71798,28377,38803,NULL,NULL,NULL
3740,71799,28378,38675,NULL,NULL,NULL
3741,71800,28379,38790,NULL,NULL,NULL
3742,71801,28380,38754,NULL,NULL,NULL
3743,71802,28382,38657,NULL,NULL,NULL
3744,71803,28383,38718,NULL,NULL,NULL
3745,71804,28384,38706,NULL,NULL,NULL
3746,71805,28386,38739,NULL,NULL,NULL
3747,71806,28387,38795,NULL,NULL,NULL
3748,71807,28388,38618,NULL,NULL,NULL
3749,71808,28389,38725,NULL,NULL,NULL
3750,71809,28390,38742,NULL,NULL,NULL
3751,71810,28391,38811,NULL,NULL,NULL
3752,71811,28392,30731,NULL,NULL,NULL
3753,71812,28393,38586,NULL,NULL,NULL
3754,71813,28394,38595,NULL,NULL,NULL
3755,71814,29512,30900,NULL,NULL,NULL
3756,71815,29512,30901,NULL,NULL,NULL
3757,71816,29512,30902,NULL,NULL,NULL
3758,71817,29512,30903,NULL,NULL,NULL
3759,71818,29512,1,NULL,NULL,NULL
3760,71819,29513,30904,NULL,NULL,NULL
3761,71820,29513,30905,NULL,NULL,NULL
3762,71821,29513,30906,NULL,NULL,NULL
3763,71822,29513,30907,NULL,NULL,NULL
3764,71823,29513,30908,NULL,NULL,NULL
3765,71824,29513,30909,NULL,NULL,NULL
3766,71825,29513,30910,NULL,NULL,NULL
3767,71826,29513,30911,NULL,NULL,NULL
3768,71827,29513,30912,NULL,NULL,NULL
3769,71828,29513,30913,NULL,NULL,NULL
3770,71829,29513,30914,NULL,NULL,NULL
3771,71830,29513,30915,NULL,NULL,NULL
3772,71831,29513,30916,NULL,NULL,NULL
3773,71832,29513,30917,NULL,NULL,NULL
3774,71833,29514,30918,NULL,NULL,NULL
3775,71834,29514,30919,NULL,NULL,NULL
3776,71835,29514,30920,NULL,NULL,NULL
3777,71836,29514,30921,NULL,NULL,NULL
3778,71837,29514,30922,NULL,NULL,NULL
3779,71838,29514,30923,NULL,NULL,NULL
3780,71839,29514,30924,NULL,NULL,NULL
3781,71840,29514,30925,NULL,NULL,NULL
3782,71841,29514,30926,NULL,NULL,NULL
3783,71842,29514,30927,NULL,NULL,NULL
3784,71843,29514,30928,NULL,NULL,NULL
3785,71844,29514,30929,NULL,NULL,NULL
3786,71845,29515,30930,NULL,NULL,NULL
3787,71846,29515,30931,NULL,NULL,NULL
3788,71847,29515,30932,NULL,NULL,NULL
3789,71848,29515,30933,NULL,NULL,NULL
3790,71849,29515,30934,NULL,NULL,NULL
3791,71850,29515,30935,NULL,NULL,NULL
3792,71851,29515,30936,NULL,NULL,NULL
3793,71852,29515,30937,NULL,NULL,NULL
3794,71853,29516,30938,NULL,NULL,NULL
3795,71854,29516,30939,NULL,NULL,NULL
3796,71855,29516,30940,NULL,NULL,NULL
3797,71856,29516,30941,NULL,NULL,NULL
3798,71857,29516,30942,NULL,NULL,NULL
3799,71858,29516,30943,NULL,NULL,NULL
3800,71859,29516,30944,NULL,NULL,NULL
3801,71860,29516,30945,NULL,NULL,NULL
3802,71861,29516,30946,NULL,NULL,NULL
3803,71862,29516,30947,NULL,NULL,NULL
3804,71863,29516,30948,NULL,NULL,NULL
3805,71864,29517,30949,NULL,NULL,NULL
3806,71865,29517,30950,NULL,NULL,NULL
3807,71866,29517,30951,NULL,NULL,NULL
3808,71867,29517,30952,NULL,NULL,NULL
3809,71868,29517,30953,NULL,NULL,NULL
3810,71869,29517,30954,NULL,NULL,NULL
3811,71870,29517,30955,NULL,NULL,NULL
3812,71871,29517,30956,NULL,NULL,NULL
3813,71872,29518,30957,NULL,NULL,NULL
3814,71873,29518,30958,NULL,NULL,NULL
3815,71874,29518,30959,NULL,NULL,NULL
3816,71875,29518,30960,NULL,NULL,NULL
3817,71876,29518,30961,NULL,NULL,NULL
3818,71877,29518,30962,NULL,NULL,NULL
3819,71878,29518,30963,NULL,NULL,NULL
3820,71879,29518,30964,NULL,NULL,NULL
3821,71880,29518,30965,NULL,NULL,NULL
3822,71881,29518,30966,NULL,NULL,NULL
3823,71882,29518,30967,NULL,NULL,NULL
3824,71883,29519,30968,NULL,NULL,NULL
3825,71884,29519,30969,NULL,NULL,NULL
3826,71885,29519,30970,NULL,NULL,NULL
3827,71886,29519,30971,NULL,NULL,NULL
3828,71887,29519,30972,NULL,NULL,NULL
3829,71888,29519,30973,NULL,NULL,NULL
3830,71889,29520,30974,NULL,NULL,NULL
3831,71890,29520,30975,NULL,NULL,NULL
3832,71891,29520,30976,NULL,NULL,NULL
3833,71892,29520,30977,NULL,NULL,NULL
3834,71893,29521,30978,NULL,NULL,NULL
3835,71894,29521,30979,NULL,NULL,NULL
3836,71895,29521,30980,NULL,NULL,NULL
3837,71896,29521,30981,NULL,NULL,NULL
3838,71897,29521,30982,NULL,NULL,NULL
3839,71898,29521,30983,NULL,NULL,NULL
3840,71899,29521,30984,NULL,NULL,NULL
3841,71900,29522,30985,NULL,NULL,NULL
3842,71901,29522,30986,NULL,NULL,NULL
3843,71902,29522,30987,NULL,NULL,NULL
3844,71903,29522,30988,NULL,NULL,NULL
3845,71904,29522,30989,NULL,NULL,NULL
3846,71905,29522,30990,NULL,NULL,NULL
3847,71906,29522,30991,NULL,NULL,NULL
3848,71907,29523,30992,NULL,NULL,NULL
3849,71908,29523,30993,NULL,NULL,NULL
3850,71909,29523,30994,NULL,NULL,NULL
3851,71910,29524,30995,NULL,NULL,NULL
3852,71911,29524,30996,NULL,NULL,NULL
3853,71912,29524,30997,NULL,NULL,NULL
3854,71913,29524,30998,NULL,NULL,NULL
3855,71914,29524,30999,NULL,NULL,NULL
3856,71915,29524,31000,NULL,NULL,NULL
3857,71916,29524,31001,NULL,NULL,NULL
3858,71917,29524,31002,NULL,NULL,NULL
3859,71918,29525,31003,NULL,NULL,NULL
3860,71919,29525,31004,NULL,NULL,NULL
3861,71920,29525,31005,NULL,NULL,NULL
3862,71921,29525,31006,NULL,NULL,NULL
3863,71922,29526,31007,NULL,NULL,NULL
3864,71923,29526,31008,NULL,NULL,NULL
3865,71924,29526,31009,NULL,NULL,NULL
3866,71925,29526,31010,NULL,NULL,NULL
3867,71926,29526,31011,NULL,NULL,NULL
3868,71927,29526,31012,NULL,NULL,NULL
3869,71928,29526,31013,NULL,NULL,NULL
3870,71929,29527,31014,NULL,NULL,NULL
3871,71930,29527,31015,NULL,NULL,NULL
3872,71931,29527,31016,NULL,NULL,NULL
3873,71932,29527,31017,NULL,NULL,NULL
3874,71933,29527,31018,NULL,NULL,NULL
3875,71934,29527,31019,NULL,NULL,NULL
3876,71935,29527,31020,NULL,NULL,NULL
3877,71936,29527,31021,NULL,NULL,NULL
3878,71937,29527,31022,NULL,NULL,NULL
3879,71938,29528,31023,NULL,NULL,NULL
3880,71939,29528,31024,NULL,NULL,NULL
3881,71940,29528,31025,NULL,NULL,NULL
3882,71941,29528,31026,NULL,NULL,NULL
3883,71942,29528,31027,NULL,NULL,NULL
3884,71943,29528,31028,NULL,NULL,NULL
3885,71944,29528,31029,NULL,NULL,NULL
3886,71945,29528,31030,NULL,NULL,NULL
3887,71946,29528,31031,NULL,NULL,NULL
3888,71947,29528,31032,NULL,NULL,NULL
3889,71948,29529,31033,NULL,NULL,NULL
3890,71949,29529,31034,NULL,NULL,NULL
3891,71950,29529,31035,NULL,NULL,NULL
3892,71951,29529,31036,NULL,NULL,NULL
3893,71952,29529,31037,NULL,NULL,NULL
3894,71953,29529,31038,NULL,NULL,NULL
3895,71954,29529,31039,NULL,NULL,NULL
3896,71955,29529,31040,NULL,NULL,NULL
3897,71956,29530,31041,NULL,NULL,NULL
3898,71957,29530,31042,NULL,NULL,NULL
3899,71958,29530,31043,NULL,NULL,NULL
3900,71959,29530,31044,NULL,NULL,NULL
3901,71960,29530,31045,NULL,NULL,NULL
3902,71961,29530,31046,NULL,NULL,NULL
3903,71962,29530,31047,NULL,NULL,NULL
3904,71963,29530,31048,NULL,NULL,NULL
3905,71964,29530,31049,NULL,NULL,NULL
3906,71965,29530,31050,NULL,NULL,NULL
3907,71966,29531,31051,NULL,NULL,NULL
3908,71967,29531,31052,NULL,NULL,NULL
3909,71968,29532,31053,NULL,NULL,NULL
3910,71969,29532,31054,NULL,NULL,NULL
3911,71970,29532,31055,NULL,NULL,NULL
3912,71971,29532,31056,NULL,NULL,NULL
3913,71972,29532,31057,NULL,NULL,NULL
3914,71973,29532,31058,NULL,NULL,NULL
3915,71974,29533,31059,NULL,NULL,NULL
3916,71975,29533,31060,NULL,NULL,NULL
3917,71976,29533,31061,NULL,NULL,NULL
3918,71977,29533,31062,NULL,NULL,NULL
3919,71978,29533,31063,NULL,NULL,NULL
3920,71979,29533,31064,NULL,NULL,NULL
3921,71980,29533,31065,NULL,NULL,NULL
3922,71981,29533,31066,NULL,NULL,NULL
3923,71982,29533,31067,NULL,NULL,NULL
3924,71983,29533,31068,NULL,NULL,NULL
3925,71984,29533,31069,NULL,NULL,NULL
3926,71985,29534,31070,NULL,NULL,NULL
3927,71986,29534,31071,NULL,NULL,NULL
3928,71987,29534,31072,NULL,NULL,NULL
3929,71988,29534,31073,NULL,NULL,NULL
3930,71989,29534,31074,NULL,NULL,NULL
3931,71990,29534,31075,NULL,NULL,NULL
3932,71991,29534,31076,NULL,NULL,NULL
3933,71992,29534,31077,NULL,NULL,NULL
3934,71993,29534,31078,NULL,NULL,NULL
3935,71994,29534,31079,NULL,NULL,NULL
3936,71995,29535,31080,NULL,NULL,NULL
3937,71996,29535,31081,NULL,NULL,NULL
3938,71997,29535,31082,NULL,NULL,NULL
3939,71998,29535,31083,NULL,NULL,NULL
3940,71999,29535,31084,NULL,NULL,NULL
3941,72000,29535,31085,NULL,NULL,NULL
3942,72001,29535,31086,NULL,NULL,NULL
3943,72002,29535,31087,NULL,NULL,NULL
3944,72003,29535,31088,NULL,NULL,NULL
3945,72004,29535,1,NULL,NULL,NULL
3946,72005,29535,1,NULL,NULL,NULL
3947,72006,29536,31089,NULL,NULL,NULL
3948,72007,29536,31090,NULL,NULL,NULL
3949,72008,29536,31091,NULL,NULL,NULL
3950,72009,29536,31092,NULL,NULL,NULL
3951,72010,29537,31093,NULL,NULL,NULL
3952,72011,29537,31094,NULL,NULL,NULL
3953,72012,29537,31095,NULL,NULL,NULL
3954,72013,29537,31096,NULL,NULL,NULL
3955,72014,29537,31097,NULL,NULL,NULL
3956,72015,29537,31098,NULL,NULL,NULL
3957,72016,29537,31099,NULL,NULL,NULL
3958,72017,29537,31100,NULL,NULL,NULL
3959,72018,29538,31101,NULL,NULL,NULL
3960,72019,29538,31102,NULL,NULL,NULL
3961,72020,29538,31103,NULL,NULL,NULL
3962,72021,29538,31104,NULL,NULL,NULL
3963,72022,29538,31105,NULL,NULL,NULL
3964,72023,29538,31106,NULL,NULL,NULL
3965,72024,29538,31107,NULL,NULL,NULL
3966,72025,29538,31108,NULL,NULL,NULL
3967,72026,29538,31109,NULL,NULL,NULL
3968,72027,29538,31110,NULL,NULL,NULL
3969,72028,29538,31111,NULL,NULL,NULL
3970,72029,29539,31112,NULL,NULL,NULL
3971,72030,29539,31113,NULL,NULL,NULL
3972,72031,29539,31114,NULL,NULL,NULL
3973,72032,29539,31115,NULL,NULL,NULL
3974,72033,29539,31116,NULL,NULL,NULL
3975,72034,29539,31117,NULL,NULL,NULL
3976,72035,29539,31118,NULL,NULL,NULL
3977,72036,29539,31119,NULL,NULL,NULL
3978,72037,29539,31120,NULL,NULL,NULL
3979,72038,29539,31121,NULL,NULL,NULL
3980,72039,29539,31122,NULL,NULL,NULL
3981,72040,29539,31123,NULL,NULL,NULL
3982,72041,29539,31124,NULL,NULL,NULL
3983,72042,29539,1,NULL,NULL,NULL
3984,72043,29540,31125,NULL,NULL,NULL
3985,72044,29540,31126,NULL,NULL,NULL
3986,72045,29540,31127,NULL,NULL,NULL
3987,72046,29540,31128,NULL,NULL,NULL
3988,72047,29541,31129,NULL,NULL,NULL
3989,72048,29541,31130,NULL,NULL,NULL
3990,72049,29541,31131,NULL,NULL,NULL
3991,72050,29541,31132,NULL,NULL,NULL
3992,72051,29541,31133,NULL,NULL,NULL
3993,72052,29541,31134,NULL,NULL,NULL
3994,72053,29541,31135,NULL,NULL,NULL
3995,72054,29541,31136,NULL,NULL,NULL
3996,72055,29541,31137,NULL,NULL,NULL
3997,72056,29541,31138,NULL,NULL,NULL
3998,72057,29541,31139,NULL,NULL,NULL
3999,72058,29542,31140,NULL,NULL,NULL
4000,72059,29542,31141,NULL,NULL,NULL
4001,72060,29542,31142,NULL,NULL,NULL
4002,72061,29542,31143,NULL,NULL,NULL
4003,72062,29542,31144,NULL,NULL,NULL
4004,72063,29542,31145,NULL,NULL,NULL
4005,72064,29542,31146,NULL,NULL,NULL
4006,72065,29542,31147,NULL,NULL,NULL
4007,72066,29542,31148,NULL,NULL,NULL
4008,72067,29542,31149,NULL,NULL,NULL
4009,72068,29543,31150,NULL,NULL,NULL
4010,72069,29543,31151,NULL,NULL,NULL
4011,72070,29543,31152,NULL,NULL,NULL
4012,72071,29543,31153,NULL,NULL,NULL
4013,72072,29543,31154,NULL,NULL,NULL
4014,72073,29543,31155,NULL,NULL,NULL
4015,72074,29543,31156,NULL,NULL,NULL
4016,72075,29543,31157,NULL,NULL,NULL
4017,72076,29543,31158,NULL,NULL,NULL
4018,72077,29543,31159,NULL,NULL,NULL
4019,72078,29543,31160,NULL,NULL,NULL
4020,72079,29543,31161,NULL,NULL,NULL
4021,72080,29544,31162,NULL,NULL,NULL
4022,72081,29544,31163,NULL,NULL,NULL
4023,72082,29544,31164,NULL,NULL,NULL
4024,72083,29544,31165,NULL,NULL,NULL
4025,72084,29544,31166,NULL,NULL,NULL
4026,72085,29544,31167,NULL,NULL,NULL
4027,72086,29545,31168,NULL,NULL,NULL
4028,72087,29545,31169,NULL,NULL,NULL
4029,72088,29545,31170,NULL,NULL,NULL
4030,72089,29545,31171,NULL,NULL,NULL
