852,825,2,2
853,826,2,2
854,827,2,2
855,828,2,2
856,829,2,2
857,830,2,2
858,831,2,2
859,832,2,2
860,833,2,2
861,834,2,2
862,835,2,2
863,836,2,2
864,837,2,2
865,838,2,2
866,839,2,2
867,840,2,2
868,841,2,2
869,842,2,2
870,843,2,2
871,844,2,2
872,845,2,2
873,846,2,2
874,847,2,2
875,848,2,2
876,849,2,2
877,850,2,2
878,851,2,2
879,852,2,2
880,853,2,2
881,854,2,2
882,855,2,2
883,856,2,2
884,857,2,2
885,858,2,2
886,859,2,2
887,860,2,2
888,861,2,29
889,862,2,29
890,863,2,29
891,864,2,29
892,865,2,29
893,866,2,29
894,867,2,29
895,868,2,29
896,869,2,29
897,870,2,29
898,1,1,29
899,871,2,29
900,872,2,29
901,873,2,29
902,874,2,29
903,875,2,29
904,876,2,29
905,877,2,29
906,878,2,29
907,879,2,29
908,880,2,29
909,881,2,29
910,882,2,29
911,883,2,29
912,884,2,29
913,885,2,29
914,886,2,29
915,887,2,29
916,888,2,29
917,889,2,29
918,890,2,29
919,891,2,29
920,892,2,29
921,893,2,29
922,894,2,29
923,895,2,29
924,896,2,29
925,897,2,29
926,898,2,29
927,899,2,29
928,900,2,29
929,901,2,29
930,902,2,29
931,903,2,29
932,904,2,29
933,905,2,29
934,906,2,29
935,907,2,29
936,908,2,29
937,909,2,29
938,910,2,29
939,911,2,29
940,912,2,29
941,913,2,29
942,914,2,29
943,915,2,29
944,916,2,29
945,917,2,29
946,918,2,29
947,919,2,29
948,920,2,29
949,921,2,29
950,922,2,29
951,923,2,29
952,924,2,29
953,925,2,29
954,926,2,29
955,927,2,29
956,928,2,29
957,929,2,29
958,930,2,29
959,931,2,29
960,932,2,29
961,933,2,29
962,934,2,29
963,935,2,29
964,936,2,29
965,937,2,29
966,938,2,29
967,939,2,29
968,940,2,29
969,941,2,29
970,942,2,29
971,943,2,29
972,944,2,29
973,945,2,29
974,946,2,29
975,947,2,29
976,948,2,29
977,949,2,29
978,950,2,29
979,951,2,29
980,952,2,29
981,953,2,29
982,954,2,29
983,955,2,29
984,956,2,29
985,957,2,29
986,958,2,29
987,959,2,29
988,960,2,29
989,961,2,29
990,962,2,29
991,963,2,29
992,964,2,29
993,965,2,29
994,966,2,29
995,967,2,29
996,968,2,29
997,969,2,29
998,970,2,29
999,971,2,29
1000,972,2,29
1001,973,2,29
1002,974,2,29
1003,975,2,29
1004,976,2,29
1005,977,2,29
1006,978,2,29
1007,979,2,29
1008,980,2,29
1009,981,2,29
1010,982,2,29
1011,983,2,29
1012,984,2,29
1013,985,2,29
1014,986,2,29
1015,987,2,29
1016,988,2,29
1017,989,2,29
1018,990,2,29
1019,991,2,29
1020,992,2,29
1021,993,2,29
1022,994,2,29
1023,995,2,29
1024,996,2,29
1025,997,2,29
1026,998,2,29
1027,999,2,29
1028,1000,2,29
1029,1001,2,29
1030,1002,2,29
1031,1003,2,29
1032,1004,2,29
1033,1005,2,29
1034,1006,2,29
1035,1007,2,29
1036,1008,2,29
1037,1009,2,29
1038,1010,2,29
1039,1011,2,29
1040,1012,2,29
1041,1013,2,29
1042,1014,2,29
1043,1015,2,29
1044,1016,2,29
1045,1017,2,29
1046,1018,2,29
1047,1019,2,29
1048,1020,2,29
1049,1021,2,29
1050,1022,2,29
1051,1023,2,29
1052,1024,2,29
1053,1025,2,29
1054,1026,2,29
1055,1027,2,29
1056,1028,2,29
1057,1029,2,29
1058,1030,2,29
1059,1031,2,29
1060,1032,2,29
1061,1033,2,29
1062,1034,2,29
1063,1035,2,29
1064,1036,2,29
1065,1037,2,29
1066,1038,2,29
1067,1039,2,29
1068,1040,2,29
1069,1041,2,29
1070,1042,2,29
1071,1043,2,29
1072,1044,2,29
1073,1045,2,29
1074,1046,2,29
1075,1047,2,29
1076,1048,2,29
1077,1049,2,29
1078,1050,2,29
1079,1051,2,29
1080,1052,2,29
1081,1053,2,29
1082,1054,2,29
1083,1055,2,29
1084,1056,2,29
1085,1057,2,29
1086,1058,2,29
1087,1059,2,29
1088,1060,2,29
1089,1061,2,29
1090,1062,2,29
1091,1063,2,29
1092,1064,2,29
1093,1065,2,29
1094,1066,2,29
1095,1067,2,29
1096,1068,2,29
1097,1069,2,29
1098,1070,2,29
1099,1071,2,29
1100,1072,2,29
1101,1073,2,29
1102,1074,2,29
1103,1075,2,29
1104,1076,2,29
1105,1077,2,29
1106,1078,2,29
1107,1079,2,29
1108,1080,2,29
1109,1081,2,29
1110,1082,2,29
1111,1083,2,29
1112,1084,2,29
1113,1085,2,29
1114,1086,2,29
1115,1087,2,29
1116,1088,2,29
1117,1089,2,29
1118,1090,2,29
1119,1091,2,29
1120,1092,2,29
1121,1093,2,29
1122,1094,2,29
1123,1095,2,29
1124,1096,2,29
1125,1097,2,29
1126,1098,2,29
1127,1099,2,29
1128,1100,2,29
1129,1101,2,29
1130,1102,2,29
1131,1103,2,29
1132,1104,2,29
1133,1105,2,29
1134,1106,2,29
1135,1107,2,29
1136,1108,2,29
1137,1109,2,29
1138,1110,2,29
1139,1111,2,29
1140,1112,2,29
1141,1113,2,29
1142,1114,2,29
1143,1115,2,29
1144,1116,2,29
1145,1117,2,29
1146,1118,2,29
1147,1119,2,29
1148,1120,2,29
1149,1121,2,29
1150,1122,2,29
1151,1123,2,29
1152,1124,2,29
1153,1125,2,29
1154,1126,2,29
1155,1127,2,29
1156,1128,2,29
1157,1129,2,29
1158,1130,2,29
1159,1131,2,29
1160,1132,2,29
1161,1133,2,29
1162,1134,2,29
1163,1135,2,29
1164,1136,2,29
1165,1137,2,29
1166,1138,2,29
1167,1139,2,29
1168,1140,2,29
1169,1141,2,29
1170,1142,2,29
1171,1143,2,29
1172,1144,2,29
1173,1145,2,29
1174,1146,2,29
1175,1147,2,29
1176,1148,2,29
1177,1149,2,29
1178,1150,2,29
1179,1151,2,29
1180,1152,2,29
1181,1153,2,29
1182,1154,2,29
1183,1155,2,29
1184,1156,2,29
1185,1157,2,29
1186,1158,2,29
1187,1159,2,29
1188,1160,2,29
1189,1161,2,29
1190,1162,2,29
1191,1163,2,29
1192,1164,2,29
1193,1165,2,29
1194,1166,2,29
1195,1167,2,29
1196,1168,2,29
1197,1169,2,29
1198,1170,2,29
1199,1171,2,29
1200,1172,2,29
1201,1173,2,29
1202,1174,2,29
1203,1175,2,29
1204,1176,2,29
1205,1177,2,29
1206,1178,2,29
1207,1179,2,29
1208,1180,2,29
1209,1181,2,29
1210,1182,2,29
1211,1183,2,29
1212,1184,2,29
1213,1185,2,29
1214,1186,2,29
1215,1187,2,29
1216,1188,2,29
1217,1189,2,29
1218,1190,2,29
1219,1191,2,29
1220,1192,2,29
1221,1193,2,29
1222,1194,2,29
1223,1195,2,29
1224,1196,2,29
1225,1197,2,29
1226,1198,2,29
1227,1199,2,29
1228,1200,2,29
1229,1201,2,29
1230,1202,2,29
1231,1203,2,29
1232,1204,2,29
1233,1205,2,29
1234,1206,2,29
1235,1207,2,29
1236,1208,2,29
1237,1209,2,29
1238,1210,2,29
1239,1211,2,29
1240,1212,2,29
1241,1213,2,29
1242,1214,2,29
1243,1215,2,29
1244,1216,2,29
1245,1217,2,29
1246,1218,2,29
1247,1219,2,29
1248,1220,2,29
1249,1221,2,29
1250,1222,2,29
1251,1223,2,29
1252,1224,2,29
1253,1225,2,29
1254,1226,2,29
1255,1227,2,29
1256,1228,2,29
1257,1229,2,29
1258,1230,2,29
1259,1231,2,29
1260,1232,2,29
1261,1233,2,29
1262,1234,2,29
1263,1235,2,29
1264,1236,2,29
1265,1237,2,29
1266,1238,2,29
1267,1239,2,29
1268,1240,2,29
1269,1241,2,29
1270,1242,2,29
1271,1243,2,29
1272,1244,2,29
1273,1245,2,29
1274,1246,2,29
1275,1247,2,29
1276,1248,2,29
1277,1249,2,29
1278,1250,2,29
1279,1251,2,29
1280,1252,2,29
1281,1253,2,29
1282,1254,2,29
1283,1255,2,29
1284,1256,2,29
1285,1257,2,29
1286,1258,2,29
1287,1259,2,29
1288,1260,2,29
1289,1261,2,29
1290,1262,2,29
1291,1263,2,29
1292,1264,2,29
1293,1265,2,29
1294,1266,2,29
1295,1267,2,29
1296,1268,2,29
1297,1269,2,29
1298,1270,2,29
1299,1271,2,29
1300,1272,2,29
1301,1273,2,29
1302,1274,2,29
1303,1275,2,29
1304,1276,2,29
1305,1277,2,29
1306,1278,2,29
1307,1279,2,29
1308,1280,2,29
1309,1281,2,29
1310,1282,2,29
1311,1283,2,29
1312,1284,2,29
1313,1285,2,29
1314,1286,2,29
1315,1287,2,29
1316,1288,2,29
1317,1289,2,29
1318,1290,2,29
1319,1291,2,29
1320,1292,2,29
1321,1293,2,29
1322,1294,2,29
1323,1295,2,29
1324,1296,2,29
1325,1297,2,29
1326,1298,2,29
1327,1299,2,29
1328,1300,2,29
1329,1301,2,29
1330,1302,2,29
1331,1303,2,29
1332,1304,2,29
1333,1305,2,29
1334,1306,2,29
1335,1307,2,29
1336,1308,2,29
1337,1309,2,29
1338,1310,2,29
1339,1311,2,29
1340,1312,2,29
1341,1313,2,29
1342,1314,2,29
1343,1315,2,29
1344,1316,2,29
1345,1317,2,29
1346,1318,2,29
1347,1319,2,29
1348,1320,2,29
1349,1321,2,29
1350,1322,2,29
1351,1323,2,29
1352,1324,2,29
1353,1325,2,29
1354,1326,2,29
1355,1327,2,29
1356,1328,2,29
1357,1329,2,29
1358,1330,2,29
1359,1331,2,29
1360,1332,2,29
1361,1333,2,29
1362,1334,2,29
1363,1335,2,29
1364,1336,2,29
1365,1337,2,29
1366,1338,2,29
1367,1339,2,29
1368,1340,2,29
1369,1341,2,29
1370,1342,2,29
1371,1343,2,29
1372,1344,2,29
1373,1345,2,29
1374,1346,2,29
1375,1347,2,29
1376,1348,2,29
1377,1349,2,29
1378,1350,2,29
1379,1351,2,29
1380,1352,2,29
1381,1353,2,29
1382,1354,2,29
1383,1355,2,29
1384,1356,2,29
1385,1,1,30
1386,1357,2,30
1387,1358,2,30
1388,1359,2,30
1389,1360,2,30
1390,1361,2,30
1391,1362,2,30
1392,1363,2,30
1393,1364,2,30
1394,1365,2,30
1395,1366,2,30
1396,1367,2,30
1397,1368,2,30
1398,1369,2,30
1399,1370,2,30
1400,1371,2,30
1401,1372,2,30
1402,1373,2,30
1403,1374,2,30
1404,1375,2,30
1405,1376,2,30
1406,1377,2,30
1407,1378,2,30
1408,1379,2,30
1409,1380,2,30
1410,1381,2,30
1411,1382,2,30
1412,1383,2,30
1413,1384,2,30
1414,1385,2,30
1415,1386,2,30
1416,1387,2,30
1417,1388,2,30
1418,1389,2,30
1419,1390,2,30
1420,1391,2,30
1421,1392,2,30
1422,1393,2,30
1423,1394,2,30
1424,1395,2,30
1425,1396,2,30
1426,1397,2,30
1427,1398,2,30
1428,1399,2,30
1429,1400,2,30
1430,1401,2,30
1431,1402,2,30
1432,1403,2,30
1433,1404,2,30
1434,1405,2,30
1435,1406,2,30
1436,1407,2,30
1437,1408,2,30
1438,1409,2,30
1439,1410,2,30
1440,1411,2,30
1441,1412,2,30
1442,1413,2,30
1443,1414,2,30
1444,1415,2,30
1445,1416,2,30
1446,1417,2,30
1447,1418,2,30
1448,1419,2,30
1449,1420,2,30
1450,1421,2,30
1451,1422,2,30
1452,1423,2,30
1453,1424,2,30
1454,1425,2,30
1455,1426,2,30
1456,1427,2,30
1457,1428,2,30
1458,1429,2,30
1459,1430,2,30
1460,1431,2,30
1461,1432,2,30
1462,1433,2,30
1463,1434,2,30
1464,1435,2,30
1465,1436,2,30
1466,1437,2,30
1467,1438,2,30
1468,1439,2,30
1469,1440,2,30
1470,1441,2,30
1471,1442,2,30
1472,1443,2,30
1473,1444,2,30
1474,1445,2,30
1475,1446,2,30
1476,1447,2,30
1477,1448,2,30
1478,1449,2,30
1479,1450,2,30
1480,1451,2,30
1481,1452,2,30
1482,1453,2,30
1483,1454,2,30
1484,1455,2,30
1485,1456,2,30
1486,1457,2,30
1487,1458,2,30
1488,1459,2,30
1489,1460,2,30
1490,1461,2,30
1491,1462,2,30
1492,1463,2,30
1493,1464,2,30
1494,1465,2,30
1495,1466,2,30
1496,1467,2,30
1497,1468,2,30
1498,1469,2,30
1499,1470,2,30
1500,1471,2,30
1501,1472,2,30
1502,1473,2,30
1503,1474,2,30
1504,1475,2,30
1505,1476,2,30
1506,1477,2,30
1507,1478,2,30
1508,1479,2,30
1509,1480,2,30
1510,1481,2,30
1511,1482,2,30
1512,1483,2,30
1513,1484,2,30
1514,1485,2,30
1515,1486,2,30
1516,1487,2,30
1517,1488,2,30
1518,1489,2,30
1519,1490,2,30
1520,1491,2,30
1521,1492,2,30
1522,1493,2,30
1523,1494,2,30
1524,1495,2,30
1525,1496,2,30
1526,1497,2,30
1527,1498,2,30
1528,1499,2,30
1529,1500,2,30
1530,1501,2,30
1531,1502,2,30
1532,1503,2,30
1533,1504,2,30
1534,1505,2,30
1535,1506,2,30
1536,1507,2,30
1537,1508,2,30
1538,1509,2,30
1539,1510,2,30
1540,1511,2,30
1541,1512,2,30
1542,1513,2,30
1543,1514,2,30
1544,1515,2,30
1545,1516,2,30
1546,1517,2,30
1547,1518,2,30
1548,1519,2,30
1549,1520,2,30
1550,1521,2,30
1551,1522,2,30
1552,1523,2,30
1553,1524,2,30
1554,1525,2,30
1555,1526,2,30
1556,1527,2,30
1557,1528,2,30
1558,1529,2,30
1559,1530,2,30
1560,1531,2,30
1561,1532,2,30
1562,1533,2,30
1563,1534,2,30
1564,1535,2,30
1565,1536,2,30
1566,1537,2,30
1567,1538,2,30
1568,1539,2,30
1569,1540,2,30
1570,1541,2,30
1571,1542,2,30
1572,1543,2,30
1573,1544,2,30
1574,1545,2,30
1575,1546,2,30
1576,1547,2,30
1577,1548,2,30
1578,1549,2,30
1579,1550,2,30
1580,1551,2,30
1581,1552,2,30
1582,1553,2,30
1583,1554,2,30
1584,1555,2,30
1585,1556,2,30
1586,1557,2,30
1587,1558,2,30
1588,1559,2,30
1589,1560,2,30
1590,1561,2,30
1591,1562,2,30
1592,1563,2,30
1593,1564,2,30
1594,1565,2,30
1595,1566,2,30
1596,1567,2,30
1597,1568,2,30
1598,1569,2,30
1599,1570,2,30
1600,1571,2,30
1601,1572,2,30
1602,1573,2,30
