12JH0063,NULL,12JH,(B73xCML228)S8,NULL,11PR0236_001s,NULL,1,163,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0064,NULL,12JH,(B73؃ML228)S8,NULL,11PR0399_001s,NULL,1,164,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0065,NULL,12JH,(B73؃ML228)S10,NULL,11PR0315_005s,NULL,1,165,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0066,NULL,12JH,(B73؃ML228)S10,NULL,11PR0349_003s,NULL,1,166,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0067,NULL,12JH,(B73xCML228)S8,NULL,11PR0284_006s,NULL,1,167,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0068,NULL,12JH,(B73؃ML228)S10,NULL,11PR0344_003s,NULL,1,168,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0069,NULL,12JH,(B73؃ML228)S10,NULL,11PR0309_001s,NULL,1,169,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0070,NULL,12JH,(B73؃ML228)S10,NULL,11PR0349_002s,NULL,1,170,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0071,NULL,12JH,(B73xCML228)S8,NULL,11PR0255_003s,NULL,1,171,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0072,NULL,12JH,(B73؃ML228)S9,NULL,11PR0365_004s,NULL,1,172,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0073,NULL,12JH,(B73؃ML228)S10,NULL,11PR0338_003s,NULL,1,173,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0074,NULL,12JH,(B73؃ML228)S9,NULL,11PR0362_004s,NULL,1,174,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0075,NULL,12JH,(B73xCML228)S8,NULL,11PR0244_004s,NULL,1,175,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0076,NULL,12JH,(B73؃ML228)S10,NULL,11PR0309_003s,NULL,1,176,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0077,NULL,12JH,(B73xCML228)S8,NULL,11PR0264_007s,NULL,1,177,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0078,NULL,12JH,(B73xCML228)S8,NULL,11PR0240_001s,NULL,1,178,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0079,NULL,12JH,(B73xCML228)S8,NULL,11PR0238_001s,NULL,1,179,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0080,NULL,12JH,(B73xCML228)S8,NULL,11PR0248_002s,NULL,1,180,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0081,NULL,12JH,(B73؃ML228)S8,NULL,11PR0367_006s,NULL,1,181,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0082,NULL,12JH,(B73xCML228)S8,NULL,11PR0240_004s,NULL,1,182,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0083,NULL,12JH,(B73؃ML228)S8,NULL,11PR0370_005s,NULL,1,183,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0084,NULL,12JH,B73,NULL,11PR0298_001s,NULL,1,184,NULL,NULL,10,A,NULL,Check,GLS_1.04 Screen,31
12JH0085,NULL,12JH,(B73؃ML228)S10,NULL,11PR0348_001s,NULL,1,185,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0086,NULL,12JH,(B73؃ML228)S10,NULL,11PR0356_005s,NULL,1,186,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0087,NULL,12JH,(B73؃ML228)S8,NULL,11PR0368_005s,NULL,1,187,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0088,NULL,12JH,(B73؃ML228)S10,NULL,11PR0321_009s,NULL,1,188,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0089,NULL,12JH,(B73؃ML228)S10,NULL,11PR0356_004s,NULL,1,189,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0090,NULL,12JH,(B73؃ML228)S9,NULL,11PR0364_002s,NULL,1,190,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0091,NULL,12JH,(B73؃ML228)S10,NULL,11PR0335_008s,NULL,1,191,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0092,NULL,12JH,(B73؃ML228)S10,NULL,11PR0320_003s,NULL,1,192,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0093,NULL,12JH,(B73xCML228)S8,NULL,11PR0292_002s,NULL,1,193,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0094,NULL,12JH,(B73؃ML228)S10,NULL,11PR0352_001s,NULL,1,194,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0095,NULL,12JH,(B73؃ML228)S10,NULL,11PR0331_001s,NULL,1,195,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0096,NULL,12JH,(B73؃ML228)S9,NULL,11PR0365_001s,NULL,1,196,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0097,NULL,12JH,(B73؃ML228)S10,NULL,11PR0301_004s,NULL,1,197,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0098,NULL,12JH,(B73؃ML228)S10,NULL,11PR0322_001s,NULL,1,198,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0099,NULL,12JH,(B73؃ML228)S10,NULL,11PR0303_005s,NULL,1,199,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0100,NULL,12JH,(B73؃ML228)S8,NULL,11PR0393_003s,NULL,1,200,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0101,NULL,12JH,(B73؃ML228)S10,NULL,11PR0326_001s,NULL,2,101,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0102,NULL,12JH,(B73xCML228)S8,NULL,11PR0263_001s,NULL,2,102,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0103,NULL,12JH,(B73xCML228)S8,NULL,11PR0264_003s,NULL,2,103,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0104,NULL,12JH,(B73؃ML228)S10,NULL,11PR0316_005s,NULL,2,104,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0105,NULL,12JH,(B73؃ML228)S8,NULL,11PR0384_002s,NULL,2,105,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0106,NULL,12JH,(B73xCML228)S8,NULL,11PR0235_003s,NULL,2,106,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0107,NULL,12JH,(B73xCML228)S8,NULL,11PR0293_006s,NULL,2,107,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0108,NULL,12JH,(B73xCML228)S8,NULL,11PR0263_002s,NULL,2,108,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0109,NULL,12JH,(B73؃ML228)S10,NULL,11PR0315_001s,NULL,2,109,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0110,NULL,12JH,(B73؃ML228)S10,NULL,11PR0301_003s,NULL,2,110,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0111,NULL,12JH,(B73؃ML228)S10,NULL,11PR0337_003s,NULL,2,111,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0112,NULL,12JH,(B73؃ML228)S8,NULL,11PR0368_008s,NULL,2,112,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0113,NULL,12JH,(B73؃ML228)S9,NULL,11PR0372_004s,NULL,2,113,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0114,NULL,12JH,(B73؃ML228)S10,NULL,11PR0308_005s,NULL,2,114,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0115,NULL,12JH,(B73؃ML228)S10,NULL,11PR0351_003s,NULL,2,115,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0116,NULL,12JH,(B73xCML228)S8,NULL,11PR0293_005s,NULL,2,116,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0117,NULL,12JH,(B73؃ML228)S9,NULL,11PR0389_008s,NULL,2,117,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0118,NULL,12JH,(B73xCML228)S8,NULL,11PR0251_008s,NULL,2,118,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0119,NULL,12JH,(B73؃ML228)S10,NULL,11PR0300_001s,NULL,2,119,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0120,NULL,12JH,(B73؃ML228)S8,NULL,11PR0393_005s,NULL,2,120,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0121,NULL,12JH,(B73؃ML228)S9,NULL,11PR0391_003s,NULL,2,121,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0122,NULL,12JH,(B73xCML228)S8,NULL,11PR0250_001s,NULL,2,122,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0123,NULL,12JH,(B73xCML228)S8,NULL,11PR0290_006s,NULL,2,123,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0124,NULL,12JH,(B73؃ML228)S10,NULL,11PR0307_001s,NULL,2,124,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0125,NULL,12JH,(B73xCML228)S8,NULL,11PR0242_003s,NULL,2,125,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0126,NULL,12JH,(B73؃ML228)S9,NULL,11PR0360_005s,NULL,2,126,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0127,NULL,12JH,(B73xCML228)S8,NULL,11PR0264_005s,NULL,2,127,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0128,NULL,12JH,(B73؃ML228)S10,NULL,11PR0306_001s,NULL,2,128,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0129,NULL,12JH,(B73؃ML228)S10,NULL,11PR0327_008s,NULL,2,129,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0130,NULL,12JH,(B73؃ML228)S8,NULL,11PR0396_003s,NULL,2,130,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0131,NULL,12JH,(B73xCML228)S8,NULL,11PR0258_006s,NULL,2,131,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0132,NULL,12JH,(B73؃ML228)S8,NULL,11PR0371_004s,NULL,2,132,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0133,NULL,12JH,(B73؃ML228)S10,NULL,11PR0315_006s,NULL,2,133,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0134,NULL,12JH,(B73؃ML228)S10,NULL,11PR0303_003s,NULL,2,134,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0135,NULL,12JH,(B73؃ML228)S9,NULL,11PR0361_001s,NULL,2,135,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0136,NULL,12JH,(B73؃ML228)S10,NULL,11PR0329_007s,NULL,2,136,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0137,NULL,12JH,(B73xCML228)S8,NULL,11PR0294_005s,NULL,2,137,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0138,NULL,12JH,(B73؃ML228)S10,NULL,11PR0306_005s,NULL,2,138,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0139,NULL,12JH,(B73؃ML228)S10,NULL,11PR0338_005s,NULL,2,139,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0140,NULL,12JH,(B73xCML228)S8,NULL,11PR0255_002s,NULL,2,140,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0141,NULL,12JH,(B73؃ML228)S8,NULL,11PR0381_004s,NULL,2,141,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0142,NULL,12JH,(B73؃ML228)S10,NULL,11PR0345_007s,NULL,2,142,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0143,NULL,12JH,(B73xCML228)S8,NULL,11PR0288_002s,NULL,2,143,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0144,NULL,12JH,(B73xCML228)S8,NULL,11PR0236_005s,NULL,2,144,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0145,NULL,12JH,(B73؃ML228)S10,NULL,11PR0302_004s,NULL,2,145,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0146,NULL,12JH,(B73؃ML228)S10,NULL,11PR0324_001s,NULL,2,146,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0147,NULL,12JH,(B73xCML228)S8,NULL,11PR0243_002s,NULL,2,147,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0148,NULL,12JH,(B73؃ML228)S10,NULL,11PR0300_006s,NULL,2,148,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0149,NULL,12JH,(B73؃ML228)S9,NULL,11PR0359_002s,NULL,2,149,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0150,NULL,12JH,(B73xCML228)S8,NULL,11PR0249_006s,NULL,2,150,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0151,NULL,12JH,(B73؃ML228)S9,NULL,11PR0372_005s,NULL,2,151,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0152,NULL,12JH,(B73xCML228)S8,NULL,11PR0272_004s,NULL,2,152,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0153,NULL,12JH,(B73؃ML228)S10,NULL,11PR0344_007s,NULL,2,153,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0154,NULL,12JH,(B73xCML228)S8,NULL,11PR0249_001s,NULL,2,154,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0155,NULL,12JH,(B73؃ML228)S10,NULL,11PR0344_004s,NULL,2,155,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0156,NULL,12JH,(B73؃ML228)S9,NULL,11PR0362_006s,NULL,2,156,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0157,NULL,12JH,(B73xCML228)S8,NULL,11PR0293_004s,NULL,2,157,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0158,NULL,12JH,(B73؃ML228)S10,NULL,11PR0336_006s,NULL,2,158,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0159,NULL,12JH,B73,NULL,11PR0298_001s,NULL,2,159,NULL,NULL,10,A,NULL,Check,GLS_1.04 Screen,31
12JH0160,NULL,12JH,(B73؃ML228)S10,NULL,11PR0342_006s,NULL,2,160,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0161,NULL,12JH,(B73؃ML228)S10,NULL,11PR0347_002s,NULL,2,161,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0162,NULL,12JH,(B73xCML228)S8,NULL,11PR0257_003s,NULL,2,162,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0163,NULL,12JH,(B73xCML228)S8,NULL,11PR0246_008s,NULL,2,163,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0164,NULL,12JH,(B73؃ML228)S9,NULL,11PR0375_006s,NULL,2,164,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0165,NULL,12JH,(B73xCML228)S8,NULL,11PR0253_001s,NULL,2,165,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0166,NULL,12JH,(B73xCML228)S8,NULL,11PR0239_007s,NULL,2,166,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0167,NULL,12JH,(B73؃ML228)S10,NULL,11PR0309_002s,NULL,2,167,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0168,NULL,12JH,(B73؃ML228)S10,NULL,11PR0317_007s,NULL,2,168,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0169,NULL,12JH,(B73xCML228)S8,NULL,11PR0284_007s,NULL,2,169,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0170,NULL,12JH,(B73xCML228)S8,NULL,11PR0252_003s,NULL,2,170,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0171,NULL,12JH,(B73xCML228)S8,NULL,11PR0242_002s,NULL,2,171,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0172,NULL,12JH,(B73xCML228)S8,NULL,11PR0243_004s,NULL,2,172,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0173,NULL,12JH,(B73؃ML228)S10,NULL,11PR0349_005s,NULL,2,173,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
12JH0174,NULL,12JH,(B73xCML228)S8,NULL,11PR0286_005s,NULL,2,174,NULL,NULL,10,A,NULL,Trial,GLS_1.04 Screen,31
