12TN2107,NULL,12TN,NULL,NULL,10CH0186_001s,NULL,18,11,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2108,NULL,12TN,NULL,NULL,10CH0214_009s,NULL,18,12,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2109,NULL,12TN,NULL,NULL,10TS2103_001s,NULL,18,13,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2110,NULL,12TN,NULL,NULL,10CH0083_004s,NULL,18,14,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2111,NULL,12TN,NULL,NULL,11TN2261_001s,NULL,18,15,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2112,NULL,12TN,NULL,NULL,10CH0228_005s,NULL,18,16,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2113,NULL,12TN,NULL,NULL,11TN2024_001s,NULL,18,17,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2114,NULL,12TN,NULL,NULL,10CH0087_001s,NULL,18,18,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2115,NULL,12TN,NULL,NULL,11TN2001_001s,NULL,18,19,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2116,NULL,12TN,NULL,NULL,11TN2023_001s,NULL,18,20,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2117,B73,12TN,NULL,NULL,10TI0014_001b,NULL,18,21,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2118,NULL,12TN,NULL,NULL,10CH0170_003s,NULL,18,22,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2119,NULL,12TN,NULL,NULL,102b73,NULL,18,23,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2120,NULL,12TN,NULL,NULL,102tx303,NULL,18,24,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2122,NULL,12TN,NULL,NULL,10TN2374_001s,NULL,19,2,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2123,NULL,12TN,NULL,NULL,10TN2114_001s,NULL,19,3,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2124,NULL,12TN,NULL,NULL,10TN2198_001s,NULL,19,4,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2125,NULL,12TN,NULL,NULL,10CH0162_006s,NULL,19,5,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2126,NULL,12TN,NULL,NULL,11TN2150_001s,NULL,19,6,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2127,NULL,12TN,NULL,NULL,10TN2037_001s,NULL,19,7,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2128,NULL,12TN,NULL,NULL,09PR0040_004s,NULL,19,8,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2129,NULL,12TN,NULL,NULL,11TN2257_001s,NULL,19,9,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2130,NULL,12TN,NULL,NULL,10CH0191_001s,NULL,19,10,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2131,purple,12TN,NULL,NULL,purple,NULL,19,11,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2132,NULL,12TN,NULL,NULL,10CH0144_007s,NULL,19,12,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2133,NULL,12TN,NULL,NULL,10TN2165_001s,NULL,19,13,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2134,NULL,12TN,NULL,NULL,10CH0244_003s,NULL,19,14,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2135,NULL,12TN,NULL,NULL,09PR0043_003s,NULL,19,15,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2136,NULL,12TN,NULL,NULL,10TN2178_001s,NULL,19,16,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2137,NULL,12TN,NULL,NULL,10CH0293_004s,NULL,19,17,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2138,NULL,12TN,NULL,NULL,10TN2065_001s,NULL,19,18,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2139,NULL,12TN,NULL,NULL,10CH0270_003s,NULL,19,19,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2140,NULL,12TN,NULL,NULL,09PR0152_001s,NULL,19,20,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2141,NULL,12TN,NULL,NULL,10TN2221_001s,NULL,19,21,6,1,12,NULL,NULL,NULL,nlb fixed row,34
