09PR0123_001s,09PR0123_001,09PR0123,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2106_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0123_002s,09PR0123_002,09PR0123,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2106_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0123_003s,09PR0123_003,09PR0123,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2106_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0123_004s,09PR0123_004,09PR0123,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2106_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0124_001s,09PR0124_001,09PR0124,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2106_007)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0124_002s,09PR0124_002,09PR0124,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2106_007)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0124_003s,09PR0124_003,09PR0124,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2106_007)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0126_001s,09PR0126_001,09PR0126,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2168_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0126_002s,09PR0126_002,09PR0126,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2168_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0126_003s,09PR0126_003,09PR0126,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2168_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0128_001s,09PR0128_001,09PR0128,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2108_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0128_002s,09PR0128_002,09PR0128,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2108_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0129_001s,09PR0129_001,09PR0129,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2109_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0129_002s,09PR0129_002,09PR0129,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2109_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0130_001s,09PR0130_001,09PR0130,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2110_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0130_002s,09PR0130_002,09PR0130,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2110_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0130_003s,09PR0130_003,09PR0130,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2110_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0131_001s,09PR0131_001,09PR0131,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_004)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_001s,09PR0132_001,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_002s,09PR0132_002,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_003s,09PR0132_003,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_004s,09PR0132_004,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_005s,09PR0132_005,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_006s,09PR0132_006,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_007s,09PR0132_007,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_008s,09PR0132_008,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0132_009s,09PR0132_009,09PR0132,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0133_001s,09PR0133_001,09PR0133,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0133_002s,09PR0133_002,09PR0133,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0133_003s,09PR0133_003,09PR0133,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2111_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0134_001s,09PR0134_001,09PR0134,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2167_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0134_002s,09PR0134_002,09PR0134,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2167_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0134_003s,09PR0134_003,09PR0134,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2167_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0134_004s,09PR0134_004,09PR0134,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2167_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0135_001s,09PR0135_001,09PR0135,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2112_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0136_001s,09PR0136_001,09PR0136,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2165_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0136_002s,09PR0136_002,09PR0136,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2165_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0136_003s,09PR0136_003,09PR0136,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2165_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0136_004s,09PR0136_004,09PR0136,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2165_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0137_001s,09PR0137_001,09PR0137,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2113_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0137_002s,09PR0137_002,09PR0137,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2113_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0137_003s,09PR0137_003,09PR0137,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2113_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0137_004s,09PR0137_004,09PR0137,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2113_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0137_005s,09PR0137_005,09PR0137,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2113_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0138_001s,09PR0138_001,09PR0138,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2163_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0138_002s,09PR0138_002,09PR0138,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2163_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0138_003s,09PR0138_003,09PR0138,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2163_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0138_004s,09PR0138_004,09PR0138,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2163_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0141_001s,09PR0141_001,09PR0141,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2127_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0141_002s,09PR0141_002,09PR0141,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2127_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0142_001s,09PR0142_001,09PR0142,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2140_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0142_002s,09PR0142_002,09PR0142,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2140_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0144_001s,09PR0144_001,09PR0144,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2133_014)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0145_001s,09PR0145_001,09PR0145,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2134_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0145_002s,09PR0145_002,09PR0145,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2134_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0145_003s,09PR0145_003,09PR0145,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2134_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0145_004s,09PR0145_004,09PR0145,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2134_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0146_001s,09PR0146_001,09PR0146,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2136_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0147_001s,09PR0147_001,09PR0147,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2139_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0147_002s,09PR0147_002,09PR0147,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2139_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_001s,09PR0148_001,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_002s,09PR0148_002,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_003s,09PR0148_003,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_004s,09PR0148_004,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_005s,09PR0148_005,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_006s,09PR0148_006,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_007s,09PR0148_007,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_008s,09PR0148_008,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_009s,09PR0148_009,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0148_010s,09PR0148_010,09PR0148,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0149_001s,09PR0149_001,09PR0149,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0149_002s,09PR0149_002,09PR0149,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0149_003s,09PR0149_003,09PR0149,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0149_004s,09PR0149_004,09PR0149,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0149_005s,09PR0149_005,09PR0149,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0149_006s,09PR0149_006,09PR0149,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2002_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0150_001s,09PR0150_001,09PR0150,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0150_002s,09PR0150_002,09PR0150,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0151_001s,09PR0151_001,09PR0151,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0151_002s,09PR0151_002,09PR0151,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0151_003s,09PR0151_003,09PR0151,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0151_004s,09PR0151_004,09PR0151,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0151_005s,09PR0151_005,09PR0151,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0151_006s,09PR0151_006,09PR0151,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2146_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0152_001s,09PR0152_001,09PR0152,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0152_002s,09PR0152_002,09PR0152,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0152_003s,09PR0152_003,09PR0152,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0153_001s,09PR0153_001,09PR0153,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_007)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0153_002s,09PR0153_002,09PR0153,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_007)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0154_001s,09PR0154_001,09PR0154,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0154_002s,09PR0154_002,09PR0154,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0154_003s,09PR0154_003,09PR0154,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0154_004s,09PR0154_004,09PR0154,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0154_005s,09PR0154_005,09PR0154,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2147_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0155_001s,09PR0155_001,09PR0155,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0155_002s,09PR0155_002,09PR0155,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0155_003s,09PR0155_003,09PR0155,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0156_001s,09PR0156_001,09PR0156,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0156_002s,09PR0156_002,09PR0156,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0156_003s,09PR0156_003,09PR0156,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0156_004s,09PR0156_004,09PR0156,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0156_005s,09PR0156_005,09PR0156,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0156_006s,09PR0156_006,09PR0156,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0156_007s,09PR0156_007,09PR0156,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_009)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0157_001s,09PR0157_001,09PR0157,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0157_002s,09PR0157_002,09PR0157,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0157_003s,09PR0157_003,09PR0157,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0157_004s,09PR0157_004,09PR0157,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0157_005s,09PR0157_005,09PR0157,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0157_006s,09PR0157_006,09PR0157,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0157_007s,09PR0157_007,09PR0157,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2148_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0158_001s,09PR0158_001,09PR0158,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2150_004)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0158_002s,09PR0158_002,09PR0158,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2150_004)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0158_003s,09PR0158_003,09PR0158,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2150_004)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0158_004s,09PR0158_004,09PR0158,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2150_004)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_001s,09PR0159_001,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_002s,09PR0159_002,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_003s,09PR0159_003,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_004s,09PR0159_004,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_005s,09PR0159_005,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_006s,09PR0159_006,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_007s,09PR0159_007,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_008s,09PR0159_008,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0159_009s,09PR0159_009,09PR0159,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2153_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0160_001s,09PR0160_001,09PR0160,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2154_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0161_001s,09PR0161_001,09PR0161,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2009_004)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0162_001s,09PR0162_001,09PR0162,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2154_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0163_001s,09PR0163_001,09PR0163,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2012_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0164_001s,09PR0164_001,09PR0164,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2155_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0164_002s,09PR0164_002,09PR0164,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2155_003)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0165_001s,09PR0165_001,09PR0165,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2155_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0166_001s,09PR0166_001,09PR0166,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2155_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0166_002s,09PR0166_002,09PR0166,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2155_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0166_003s,09PR0166_003,09PR0166,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2155_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0167_001s,09PR0167_001,09PR0167,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2013_013)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0168_001s,09PR0168_001,09PR0168,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2157_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0168_002s,09PR0168_002,09PR0168,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2157_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0169_001s,09PR0169_001,09PR0169,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2158_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0170_001s,09PR0170_001,09PR0170,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2159_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0171_001s,09PR0171_001,09PR0171,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2159_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0171_002s,09PR0171_002,09PR0171,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2159_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0171_003s,09PR0171_003,09PR0171,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2159_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0172_001s,09PR0172_001,09PR0172,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2160_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0172_002s,09PR0172_002,09PR0172,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2160_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0173_001s,09PR0173_001,09PR0173,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2014_010)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0174_001s,09PR0174_001,09PR0174,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2017_006)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0176_001s,09PR0176_001,09PR0176,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2019_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0176_002s,09PR0176_002,09PR0176,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2019_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0176_003s,09PR0176_003,09PR0176,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2019_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0176_004s,09PR0176_004,09PR0176,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2019_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0176_005s,09PR0176_005,09PR0176,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2019_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0176_006s,09PR0176_006,09PR0176,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2019_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0176_007s,09PR0176_007,09PR0176,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2019_011)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0177_001s,09PR0177_001,09PR0177,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2162_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0177_002s,09PR0177_002,09PR0177,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2162_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0177_003s,09PR0177_003,09PR0177,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2162_012)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0178_001s,09PR0178_001,09PR0178,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2163_001)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0179_001s,09PR0179_001,09PR0179,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2163_008)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0180_001s,09PR0180_001,09PR0180,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2164_005)S2,NULL,34,NULL,NULL,NULL,NULL
09PR0181_001s,09PR0181_001,09PR0181,09PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2165_001)S2,NULL,34,NULL,NULL,NULL,NULL
