12MH0157,1851_1_2_2_11H_31007C,12MH,1851_1_2_2_11H_,NULL,08GC1219_006s,NULL,NULL,NULL,7,3,12,NULL,NULL,NLB,NULL,65
12MH0158,1851_1_2_2_11H,12MH,1851_1_2_2_11H,NULL,08CF2012_022s,NULL,NULL,NULL,7-check,3,12,NULL,NULL,NLB,NULL,65
12MH0159,1851_1_2_2_11H,12MH,1851_1_2_2_11H,NULL,08CF2012_033s,NULL,NULL,NULL,7-check,3,12,NULL,NULL,NLB,NULL,65
12MN0001,6621,12MN,Mo18W,NULL,10JH0053_001b,10JH0053_001b,NULL,1,1,NULL,12,RJN,NULL,trial,NULL,8
12MN0002,6622,12MN,CML52,NULL,NULL,PBKFL11/12R20-1,NULL,2,1,NULL,12,PBK,NULL,trial,NULL,8
12MN0003,6623,12MN,CML103,NULL,10JH0055_001b,10JH0055_001b,NULL,3,1,NULL,12,RJN,NULL,trial,NULL,8
12MN0004,6624,12MN,Oh43,NULL,NULL,JBH09CL1352-2,NULL,4,1,NULL,12,PBK,NULL,trial,NULL,8
12MN0005,6625,12MN,CML247,NULL,NULL,JBH05CL0585-blk,NULL,5,1,NULL,12,PBK,NULL,trial,NULL,8
12MN0006,6626,12MN,CML277,NULL,10JH0081_001b,10JH0081_001b,NULL,6,1,NULL,12,RJN,NULL,trial,NULL,8
12MN0007,6627,12MN,M162W,NULL,NULL,PBKFL11/12R28-1,NULL,7,1,NULL,12,PBK,NULL,trial,NULL,8
12MN0008,6628,12MN,CML333,NULL,NULL,JBHCL06R2697-blk,NULL,8,2,NULL,12,PBK,NULL,trial,NULL,8
12MN0009,6629,12MN,CML322,NULL,10JH0260_001b,10JH0260_001b,NULL,9,2,NULL,12,RJN,NULL,trial,NULL,8
12MN0010,6630,12MN,B73,NULL,NULL,PBKFL11/12R1-1,NULL,10,2,NULL,12,PBK,NULL,trial,NULL,8
12MN0011,6631,12MN,Oh7b,NULL,NULL,PBKPBK2010-Bulk,NULL,11,2,NULL,12,PBK,NULL,trial,NULL,8
12MN0012,6632,12MN,Ki11,NULL,10JH0070_001b,10JH0070_001b,NULL,12,2,NULL,12,RJN,NULL,trial,NULL,8
12MN0013,6633,12MN,CML333,NULL,10JH0063_001b,10JH0063_001b,NULL,13,2,NULL,12,RJN,NULL,trial,NULL,8
12MN0014,6634,12MN,B97,NULL,10JH0064_001b,10JH0064_001b,NULL,14,2,NULL,12,RJN,NULL,trial,NULL,8
12MN0015,6635,12MN,B73,NULL,10JH0158_001b,10JH0158_001b,NULL,15,3,NULL,12,RJN,NULL,trial,NULL,8
12MN0016,6636,12MN,Ky21,NULL,10JH0058_001b,10JH0058_001b,NULL,16,3,NULL,12,RJN,NULL,trial,NULL,8
12MN0017,6637,12MN,CML277,NULL,NULL,JBH05CL0320-blk,NULL,17,3,NULL,12,PBK,NULL,trial,NULL,8
12MN0018,6638,12MN,CML322,NULL,NULL,PBKFL11/12R19-3,NULL,18,3,NULL,12,PBK,NULL,trial,NULL,8
12MN0019,6639,12MN,Ky21,NULL,NULL,PBKMG2001R1754-7,NULL,19,3,NULL,12,PBK,NULL,trial,NULL,8
12MN0020,6640,12MN,CML103,NULL,NULL,PBKFL11/12R12-1,NULL,20,3,NULL,12,PBK,NULL,trial,NULL,8
12MN0021,6641,12MN,CML52,NULL,10JH0159_001b,10JH0159_001b,NULL,21,3,NULL,12,RJN,NULL,trial,NULL,8
12MN0022,6642,12MN,Mo17,NULL,10JH0154_001b,10JH0154_001b,NULL,22,4,NULL,12,RJN,NULL,trial,NULL,8
12MN0023,6643,12MN,Ki11,NULL,NULL,PBKPBKFL11/12R37-2,NULL,23,4,NULL,12,PBK,NULL,trial,NULL,8
12MN0024,6644,12MN,CML247,NULL,10SX0041_001b,10SX0041_001b,NULL,24,4,NULL,12,RJN,NULL,trial,NULL,8
12MN0025,6645,12MN,B97,NULL,NULL,PBKJBH10CL1176-1186-Bulk,NULL,25,4,NULL,12,PBK,NULL,trial,NULL,8
12MN0026,6646,12MN,CML69,NULL,NULL,PBKFL11/12R22-1,NULL,26,4,NULL,12,PBK,NULL,trial,NULL,8
12MN0027,6647,12MN,Ms71,NULL,NULL,PBKJBH06CL2378-Blk,NULL,27,4,NULL,12,PBK,NULL,trial,NULL,8
12MN0028,6648,12MN,Mo17,NULL,NULL,PBKFL11/12R5-1,NULL,28,4,NULL,12,PBK,NULL,trial,NULL,8
12MN0029,6649,12MN,NC350,NULL,NULL,JBHCL09CL1340-1,NULL,29,5,NULL,12,PBK,NULL,trial,NULL,8
12MN0030,6650,12MN,M37W,NULL,10JH0470_001b,10JH0470_001b,NULL,30,5,NULL,12,RJN,NULL,trial,NULL,8
12MN0031,6651,12MN,M162W,NULL,10JH0054_001b,10JH0054_001b,NULL,31,5,NULL,12,RJN,NULL,trial,NULL,8
12MN0032,6652,12MN,NC358,NULL,NULL,PBKFL11/12R31-1,NULL,32,5,NULL,12,PBK,NULL,trial,NULL,8
12MN0033,6653,12MN,CML69,NULL,10JH0083_001b,10JH0083_001b,NULL,33,5,NULL,12,RJN,NULL,trial,NULL,8
12MN0034,6654,12MN,M37W,NULL,NULL,PBKFL11/12R27-1,NULL,34,5,NULL,12,PBK,NULL,trial,NULL,8
12MN0035,6655,12MN,NC350,NULL,10JH0164_001b,10JH0164_001b,NULL,35,5,NULL,12,RJN,NULL,trial,NULL,8
12MN0036,6656,12MN,Tzi8,NULL,NULL,PBKFL11/12R32-1,NULL,36,6,NULL,12,PBK,NULL,trial,NULL,8
12MN0037,6657,12MN,NC358,NULL,10JH0152_001b,10JH0152_001b,NULL,37,6,NULL,12,RJN,NULL,trial,NULL,8
12MN0038,6658,12MN,CML277,NULL,NULL,JBH05CL0320-blk,NULL,38,6,NULL,12,PBK,NULL,trial,NULL,8
12MN0039,6659,12MN,Mo18W,NULL,NULL,PBKMG2000R8254-1,NULL,39,6,NULL,12,PBK,NULL,trial,NULL,8
12MN0040,6660,12MN,Oh43,NULL,10JH0060_001b,10JH0060_001b,NULL,40,6,NULL,12,RJN,NULL,trial,NULL,8
12MN0041,6661,12MN,Tzi8,NULL,10JH0065_001b,10JH0065_001b,NULL,41,6,NULL,12,RJN,NULL,trial,NULL,8
12MN0042,6662,12MN,Ms71,NULL,10JH0077_001b,10JH0077_001b,NULL,42,6,NULL,12,RJN,NULL,trial,NULL,8
12MN0043,6663,12MN,B97,NULL,NULL,PBKJBH10CL1176-1186-Bulk,NULL,43,7,NULL,12,PBK,NULL,trial,NULL,8
12MN0044,6664,12MN,B73,NULL,NULL,PBKFL11/12R1-1,NULL,44,7,NULL,12,PBK,NULL,trial,NULL,8
12MN0045,6665,12MN,CML103,NULL,NULL,PBKFL11/12R12-1,NULL,45,7,NULL,12,PBK,NULL,trial,NULL,8
12MN0046,6666,12MN,B97,NULL,10JH0064_001b,10JH0064_001b,NULL,46,7,NULL,12,RJN,NULL,trial,NULL,8
12MN0047,6667,12MN,B73,NULL,10JH0158_001b,10JH0158_001b,NULL,47,7,NULL,12,RJN,NULL,trial,NULL,8
12MN0048,6668,12MN,CML247,NULL,NULL,JBH05CL0585-blk,NULL,48,7,NULL,12,PBK,NULL,trial,NULL,8
12MN0049,6669,12MN,Oh7b,NULL,10JH0166_001b,10JH0166_001b,NULL,49,7,NULL,12,RJN,NULL,trial,NULL,8
12MN0050,6670,12MN,CML322,NULL,NULL,PBKFL11/12R19-3,NULL,50,8,NULL,12,PBK,NULL,trial,NULL,8
12MN0051,6671,12MN,CML333,NULL,NULL,JBHCL06R2697-blk,NULL,51,8,NULL,12,PBK,NULL,trial,NULL,8
12MN0052,6672,12MN,CML333,NULL,10JH0063_001b,10JH0063_001b,NULL,52,8,NULL,12,RJN,NULL,trial,NULL,8
12MN0053,6673,12MN,CML277,NULL,10JH0081_001b,10JH0081_001b,NULL,53,8,NULL,12,RJN,NULL,trial,NULL,8
12MN0054,6674,12MN,CML247,NULL,10SX0041_001b,10SX0041_001b,NULL,54,8,NULL,12,RJN,NULL,trial,NULL,8
12MN0055,6675,12MN,NC358,NULL,NULL,PBKFL11/12R31-1,NULL,55,8,NULL,12,PBK,NULL,trial,NULL,8
12MN0056,6676,12MN,CML103,NULL,10JH0055_001b,10JH0055_001b,NULL,56,8,NULL,12,RJN,NULL,trial,NULL,8
12MN0057,6677,12MN,Ky21,NULL,NULL,PBKMG2001R1754-7,NULL,57,9,NULL,12,PBK,NULL,trial,NULL,8
12MN0058,6678,12MN,CML52,NULL,NULL,PBKFL11/12R20-1,NULL,58,9,NULL,12,PBK,NULL,trial,NULL,8
12MN0059,6679,12MN,CML69,NULL,10JH0083_001b,10JH0083_001b,NULL,59,9,NULL,12,RJN,NULL,trial,NULL,8
12MN0060,6680,12MN,Ki11,NULL,NULL,PBKPBKFL11/12R37-2,NULL,60,9,NULL,12,PBK,NULL,trial,NULL,8
12MN0061,6681,12MN,CML322,NULL,10JH0260_001b,10JH0260_001b,NULL,61,9,NULL,12,RJN,NULL,trial,NULL,8
12MN0062,6682,12MN,CML52,NULL,10JH0159_001b,10JH0159_001b,NULL,62,9,NULL,12,RJN,NULL,trial,NULL,8
12MN0063,6683,12MN,CML69,NULL,NULL,PBKFL11/12R22-1,NULL,63,9,NULL,12,PBK,NULL,trial,NULL,8
12MN0064,6685,12MN,Ky21,NULL,10JH0058_001b,10JH0058_001b,NULL,64,10,NULL,12,RJN,NULL,trial,NULL,8
12MN0065,6686,12MN,M162W,NULL,10JH0054_001b,10JH0054_001b,NULL,65,10,NULL,12,RJN,NULL,trial,NULL,8
12MN0066,6687,12MN,Mo17,NULL,10JH0154_001b,10JH0154_001b,NULL,66,10,NULL,12,RJN,NULL,trial,NULL,8
12MN0067,6688,12MN,Ki11,NULL,10JH0070_001b,10JH0070_001b,NULL,67,10,NULL,12,RJN,NULL,trial,NULL,8
12MN0068,6689,12MN,M162W,NULL,NULL,PBKFL11/12R28-1,NULL,68,10,NULL,12,PBK,NULL,trial,NULL,8
12MN0069,6690,12MN,Mo17,NULL,NULL,PBKFL11/12R5-1,NULL,69,10,NULL,12,PBK,NULL,trial,NULL,8
12MN0070,6691,12MN,M37W,NULL,NULL,PBKFL11/12R27-1,NULL,70,10,NULL,12,PBK,NULL,trial,NULL,8
12MN0071,6692,12MN,Mo18W,NULL,NULL,PBKMG2000R8254-1,NULL,71,11,NULL,12,PBK,NULL,trial,NULL,8
12MN0072,6693,12MN,Ms71,NULL,NULL,PBKJBH06CL2378-Blk,NULL,72,11,NULL,12,PBK,NULL,trial,NULL,8
12MN0073,6694,12MN,B73,NULL,NULL,PBKFL11/12R1-1,NULL,73,11,NULL,12,PBK,NULL,trial,NULL,8
12MN0074,6695,12MN,Ms71,NULL,10JH0077_001b,10JH0077_001b,NULL,74,11,NULL,12,RJN,NULL,trial,NULL,8
12MN0075,6696,12MN,NC350,NULL,NULL,JBHCL09CL1340-1,NULL,75,11,NULL,12,PBK,NULL,trial,NULL,8
12MN0076,6697,12MN,M37W,NULL,10JH0470_001b,10JH0470_001b,NULL,76,11,NULL,12,RJN,NULL,trial,NULL,8
12MN0077,6698,12MN,Mo18W,NULL,10JH0053_001b,10JH0053_001b,NULL,77,11,NULL,12,RJN,NULL,trial,NULL,8
12MN0078,6699,12MN,Tzi8,NULL,NULL,PBKFL11/12R32-1,NULL,78,12,NULL,12,PBK,NULL,trial,NULL,8
12MN0079,6700,12MN,Oh43,NULL,NULL,JBH09CL1352-2,NULL,79,12,NULL,12,PBK,NULL,trial,NULL,8
12MN0080,6701,12MN,Oh7b,NULL,10JH0166_001b,10JH0166_001b,NULL,80,12,NULL,12,RJN,NULL,trial,NULL,8
12MN0081,6702,12MN,Oh43,NULL,10JH0060_001b,10JH0060_001b,NULL,81,12,NULL,12,RJN,NULL,trial,NULL,8
12MN0082,6703,12MN,NC350,NULL,10JH0164_001b,10JH0164_001b,NULL,82,12,NULL,12,RJN,NULL,trial,NULL,8
12MN0083,6704,12MN,Oh7b,NULL,NULL,PBKPBK2010-Bulk,NULL,83,12,NULL,12,PBK,NULL,trial,NULL,8
12MN0084,6705,12MN,NC358,NULL,10JH0152_001b,10JH0152_001b,NULL,84,12,NULL,12,RJN,NULL,trial,NULL,8
12MN0085,6706,12MN,B73,NULL,10JH0158_001b,10JH0158_001b,NULL,85,13,NULL,12,RJN,NULL,trial,NULL,8
12MN0086,6707,12MN,B97,NULL,NULL,PBKJBH10CL1176-1186-Bulk,NULL,86,13,NULL,12,PBK,NULL,trial,NULL,8
12MN0087,6708,12MN,CML103,NULL,10JH0055_001b,10JH0055_001b,NULL,87,13,NULL,12,RJN,NULL,trial,NULL,8
12MN0088,6709,12MN,CML247,NULL,NULL,JBH05CL0585-blk,NULL,88,13,NULL,12,PBK,NULL,trial,NULL,8
12MN0089,6710,12MN,B97,NULL,10JH0064_001b,10JH0064_001b,NULL,89,13,NULL,12,RJN,NULL,trial,NULL,8
12MN0090,6711,12MN,CML103,NULL,NULL,PBKFL11/12R12-1,NULL,90,13,NULL,12,PBK,NULL,trial,NULL,8
12MN0091,6712,12MN,Tzi8,NULL,10JH0065_001b,10JH0065_001b,NULL,91,13,NULL,12,RJN,NULL,trial,NULL,8
12MN0092,6713,12MN,CML277,NULL,10JH0081_001b,10JH0081_001b,NULL,92,14,NULL,12,RJN,NULL,trial,NULL,8
12MN0093,6714,12MN,CML322,NULL,10JH0260_001b,10JH0260_001b,NULL,93,14,NULL,12,RJN,NULL,trial,NULL,8
12MN0094,6715,12MN,CML333,NULL,10JH0063_001b,10JH0063_001b,NULL,94,14,NULL,12,RJN,NULL,trial,NULL,8
12MN0095,6716,12MN,CML277,NULL,NULL,JBH05CL0320-blk,NULL,95,14,NULL,12,PBK,NULL,trial,NULL,8
12MN0096,6717,12MN,CML322,NULL,NULL,PBKFL11/12R19-3,NULL,96,14,NULL,12,PBK,NULL,trial,NULL,8
12MN0097,6718,12MN,CML247,NULL,10SX0041_001b,10SX0041_001b,NULL,97,14,NULL,12,RJN,NULL,trial,NULL,8
12MN0098,6719,12MN,CML333,NULL,NULL,JBHCL06R2697-blk,NULL,98,14,NULL,12,PBK,NULL,trial,NULL,8
12MN0099,6720,12MN,CML69,NULL,NULL,PBKFL11/12R22-1,NULL,99,15,NULL,12,PBK,NULL,trial,NULL,8
12MN0100,6721,12MN,Ky21,NULL,NULL,PBKMG2001R1754-7,NULL,100,15,NULL,12,PBK,NULL,trial,NULL,8
12MN0101,6722,12MN,CML69,NULL,10JH0083_001b,10JH0083_001b,NULL,101,15,NULL,12,RJN,NULL,trial,NULL,8
12MN0102,6723,12MN,Ki11,NULL,10JH0070_001b,10JH0070_001b,NULL,102,15,NULL,12,RJN,NULL,trial,NULL,8
12MN0103,6724,12MN,CML52,NULL,NULL,PBKFL11/12R20-1,NULL,103,15,NULL,12,PBK,NULL,trial,NULL,8
12MN0104,6725,12MN,CML52,NULL,10JH0159_001b,10JH0159_001b,NULL,104,15,NULL,12,RJN,NULL,trial,NULL,8
12MN0105,6726,12MN,Ki11,NULL,NULL,PBKPBKFL11/12R37-2,NULL,105,15,NULL,12,PBK,NULL,trial,NULL,8
12MN0106,6727,12MN,M162W,NULL,10JH0054_001b,10JH0054_001b,NULL,106,16,NULL,12,RJN,NULL,trial,NULL,8
12MN0107,6728,12MN,M37W,NULL,10JH0470_001b,10JH0470_001b,NULL,107,16,NULL,12,RJN,NULL,trial,NULL,8
12MN0108,6729,12MN,Ky21,NULL,10JH0058_001b,10JH0058_001b,NULL,108,16,NULL,12,RJN,NULL,trial,NULL,8
12MN0109,6730,12MN,M37W,NULL,NULL,PBKFL11/12R27-1,NULL,109,16,NULL,12,PBK,NULL,trial,NULL,8
12MN0110,6731,12MN,Mo17,NULL,10JH0154_001b,10JH0154_001b,NULL,110,16,NULL,12,RJN,NULL,trial,NULL,8
12MN0111,6732,12MN,Mo17,NULL,NULL,PBKFL11/12R5-1,NULL,111,16,NULL,12,PBK,NULL,trial,NULL,8
12MN0112,6733,12MN,M162W,NULL,NULL,PBKFL11/12R28-1,NULL,112,16,NULL,12,PBK,NULL,trial,NULL,8
12MN0113,6734,12MN,Ms71,NULL,NULL,PBKJBH06CL2378-Blk,NULL,113,17,NULL,12,PBK,NULL,trial,NULL,8
12MN0114,6735,12MN,Mo18W,NULL,10JH0053_001b,10JH0053_001b,NULL,114,17,NULL,12,RJN,NULL,trial,NULL,8
12MN0115,6736,12MN,Ms71,NULL,10JH0077_001b,10JH0077_001b,NULL,115,17,NULL,12,RJN,NULL,trial,NULL,8
12MN0116,6737,12MN,NC350,NULL,10JH0164_001b,10JH0164_001b,NULL,116,17,NULL,12,RJN,NULL,trial,NULL,8
12MN0117,6738,12MN,Mo18W,NULL,NULL,PBKMG2000R8254-1,NULL,117,17,NULL,12,PBK,NULL,trial,NULL,8
12MN0118,6739,12MN,NC350,NULL,NULL,JBHCL09CL1340-1,NULL,118,17,NULL,12,PBK,NULL,trial,NULL,8
12MN0119,6740,12MN,NC358,NULL,NULL,PBKFL11/12R31-1,NULL,119,17,NULL,12,PBK,NULL,trial,NULL,8
12MN0120,6741,12MN,Tzi8,NULL,NULL,PBKFL11/12R32-1,NULL,120,18,NULL,12,PBK,NULL,trial,NULL,8
12MN0121,6742,12MN,Oh43,NULL,10JH0060_001b,10JH0060_001b,NULL,121,18,NULL,12,RJN,NULL,trial,NULL,8
12MN0122,6743,12MN,Oh7b,NULL,10JH0166_001b,10JH0166_001b,NULL,122,18,NULL,12,RJN,NULL,trial,NULL,8
12MN0123,6744,12MN,Oh43,NULL,NULL,JBH09CL1352-2,NULL,123,18,NULL,12,PBK,NULL,trial,NULL,8
12MN0124,6745,12MN,NC358,NULL,10JH0152_001b,10JH0152_001b,NULL,124,18,NULL,12,RJN,NULL,trial,NULL,8
12MN0125,6746,12MN,Oh7b,NULL,NULL,PBKPBK2010-Bulk,NULL,125,18,NULL,12,PBK,NULL,trial,NULL,8
12MN0126,6747,12MN,Tzi8,NULL,10JH0065_001b,10JH0065_001b,NULL,126,18,NULL,12,RJN,NULL,trial,NULL,8
12MN0127,6684,12MN,NULL,NULL,NULL,BBP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,marker,purple corn,8
12MN0128,6748,12MN,NULL,NULL,NULL,BBP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,marker,purple corn,8
