08PF0112_001s,08PF0112_001,08PF0112,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_216_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0113_001s,08PF0113_001,08PF0113,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_149_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0114_001s,08PF0114_001,08PF0114,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_085_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0115_001s,08PF0115_001,08PF0115,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_219_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0116_001s,08PF0116_001,08PF0116,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_096_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0117_001s,08PF0117_001,08PF0117,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,Oh43,NULL,3,NULL,check increase,NULL,NULL
08PF0118_001s,08PF0118_001,08PF0118,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_110_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0119_001s,08PF0119_001,08PF0119,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_011_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0120_001s,08PF0120_001,08PF0120,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73,NULL,3,NULL,check increase,NULL,NULL
08PF0121_001s,08PF0121_001,08PF0121,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_156_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0122_001s,08PF0122_001,08PF0122,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_135_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0123_001s,08PF0123_001,08PF0123,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,Oh43,NULL,3,NULL,check increase,NULL,NULL
08PF0124_001s,08PF0124_001,08PF0124,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_136_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0125_001s,08PF0125_001,08PF0125,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_146_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0126_001s,08PF0126_001,08PF0126,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_224_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0127_001s,08PF0127_001,08PF0127,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_151_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0128_001s,08PF0128_001,08PF0128,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_078_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0129_001s,08PF0129_001,08PF0129,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,Mo17,NULL,3,NULL,check increase,NULL,NULL
08PF0130_001s,08PF0130_001,08PF0130,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_050_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0131_001s,08PF0131_001,08PF0131,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_061_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0132_001s,08PF0132_001,08PF0132,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_058_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0133_001s,08PF0133_001,08PF0133,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_185_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0134_001s,08PF0134_001,08PF0134,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_199_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0135_001s,08PF0135_001,08PF0135,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73,NULL,3,NULL,check increase,NULL,NULL
08PF0136_001s,08PF0136_001,08PF0136,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_161_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0137_001s,08PF0137_001,08PF0137,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_060_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0138_001s,08PF0138_001,08PF0138,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_104_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0139_001s,08PF0139_001,08PF0139,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_194_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0140_001s,08PF0140_001,08PF0140,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_109_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0141_001s,08PF0141_001,08PF0141,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_243_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0142_001s,08PF0142_001,08PF0142,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_121_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
