07FL0227_006s,07FL0227_006,07FL0227,07FL,07FL0227.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_223,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_001s,07FL0228_001,07FL0228,07FL,07FL0228.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_210,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_002s,07FL0228_002,07FL0228,07FL,07FL0228.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_211,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_003s,07FL0228_003,07FL0228,07FL,07FL0228.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_212,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_004s,07FL0228_004,07FL0228,07FL,07FL0228.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_213,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_005s,07FL0228_005,07FL0228,07FL,07FL0228.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_214,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_006s,07FL0228_006,07FL0228,07FL,07FL0228.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_215,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_007s,07FL0228_007,07FL0228,07FL,07FL0228.7,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_216,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0228_008s,07FL0228_008,07FL0228,07FL,07FL0228.8,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_217,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0229_001s,07FL0229_001,07FL0229,07FL,07FL0229.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_203,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0229_002s,07FL0229_002,07FL0229,07FL,07FL0229.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_204,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0229_003s,07FL0229_003,07FL0229,07FL,07FL0229.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_205,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0229_004s,07FL0229_004,07FL0229,07FL,07FL0229.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_206,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0229_005s,07FL0229_005,07FL0229,07FL,07FL0229.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_207,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0229_006s,07FL0229_006,07FL0229,07FL,07FL0229.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_208,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0229_007s,07FL0229_007,07FL0229,07FL,07FL0229.7,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_209,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0230_001s,07FL0230_001,07FL0230,07FL,07FL0230.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_224,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0230_002s,07FL0230_002,07FL0230,07FL,07FL0230.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_225,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0230_003s,07FL0230_003,07FL0230,07FL,07FL0230.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_226,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0230_004s,07FL0230_004,07FL0230,07FL,07FL0230.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_227,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0230_005s,07FL0230_005,07FL0230,07FL,07FL0230.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_228,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_001s,07FL0231_001,07FL0231,07FL,07FL0231.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_194,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_002s,07FL0231_002,07FL0231,07FL,07FL0231.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_195,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_003s,07FL0231_003,07FL0231,07FL,07FL0231.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_196,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_004s,07FL0231_004,07FL0231,07FL,07FL0231.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_197,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_005s,07FL0231_005,07FL0231,07FL,07FL0231.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_198,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_006s,07FL0231_006,07FL0231,07FL,07FL0231.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_199,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_007s,07FL0231_007,07FL0231,07FL,07FL0231.7,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_200,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_008s,07FL0231_008,07FL0231,07FL,07FL0231.8,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_201,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0231_009s,07FL0231_009,07FL0231,07FL,07FL0231.9,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_202,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0232_001s,07FL0232_001,07FL0232,07FL,07FL0232.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_188,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0232_002s,07FL0232_002,07FL0232,07FL,07FL0232.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_189,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0232_003s,07FL0232_003,07FL0232,07FL,07FL0232.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_190,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0232_004s,07FL0232_004,07FL0232,07FL,07FL0232.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_191,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0232_005s,07FL0232_005,07FL0232,07FL,07FL0232.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_192,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0232_006s,07FL0232_006,07FL0232,07FL,07FL0232.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_193,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0233_001s,07FL0233_001,07FL0233,07FL,07FL0233.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_177,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0233_002s,07FL0233_002,07FL0233,07FL,07FL0233.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_178,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0233_003s,07FL0233_003,07FL0233,07FL,07FL0233.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_179,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0233_004s,07FL0233_004,07FL0233,07FL,07FL0233.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_180,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0233_005s,07FL0233_005,07FL0233,07FL,07FL0233.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_181,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0233_006s,07FL0233_006,07FL0233,07FL,07FL0233.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_182,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0234_001s,07FL0234_001,07FL0234,07FL,07FL0234.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_158,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0234_002s,07FL0234_002,07FL0234,07FL,07FL0234.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_159,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0234_003s,07FL0234_003,07FL0234,07FL,07FL0234.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_160,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0234_004s,07FL0234_004,07FL0234,07FL,07FL0234.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_161,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0234_005s,07FL0234_005,07FL0234,07FL,07FL0234.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_162,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_001s,07FL0235_001,07FL0235,07FL,07FL0235.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_233,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_002s,07FL0235_002,07FL0235,07FL,07FL0235.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_234,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_003s,07FL0235_003,07FL0235,07FL,07FL0235.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_235,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_004s,07FL0235_004,07FL0235,07FL,07FL0235.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_236,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_005s,07FL0235_005,07FL0235,07FL,07FL0235.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_237,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_006s,07FL0235_006,07FL0235,07FL,07FL0235.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_238,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_007s,07FL0235_007,07FL0235,07FL,07FL0235.7,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_239,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_008s,07FL0235_008,07FL0235,07FL,07FL0235.8,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_240,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0235_009s,07FL0235_009,07FL0235,07FL,07FL0235.9,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_241,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0236_001s,07FL0236_001,07FL0236,07FL,07FL0236.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_183,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0236_002s,07FL0236_002,07FL0236,07FL,07FL0236.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_184,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0236_003s,07FL0236_003,07FL0236,07FL,07FL0236.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_185,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0236_004s,07FL0236_004,07FL0236,07FL,07FL0236.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_186,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0236_005s,07FL0236_005,07FL0236,07FL,07FL0236.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_187,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_001s,07FL0237_001,07FL0237,07FL,07FL0237.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_169,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_002s,07FL0237_002,07FL0237,07FL,07FL0237.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_170,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_003s,07FL0237_003,07FL0237,07FL,07FL0237.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_171,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_004s,07FL0237_004,07FL0237,07FL,07FL0237.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_172,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_005s,07FL0237_005,07FL0237,07FL,07FL0237.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_173,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_006s,07FL0237_006,07FL0237,07FL,07FL0237.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_174,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_007s,07FL0237_007,07FL0237,07FL,07FL0237.7,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_175,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0237_008s,07FL0237_008,07FL0237,07FL,07FL0237.8,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_176,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0238_001s,07FL0238_001,07FL0238,07FL,07FL0238.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_163,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0238_002s,07FL0238_002,07FL0238,07FL,07FL0238.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_164,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0238_003s,07FL0238_003,07FL0238,07FL,07FL0238.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_165,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0238_004s,07FL0238_004,07FL0238,07FL,07FL0238.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_166,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0238_005s,07FL0238_005,07FL0238,07FL,07FL0238.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_167,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0238_006s,07FL0238_006,07FL0238,07FL,07FL0238.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_168,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_001s,07FL0239_001,07FL0239,07FL,07FL0239.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_134,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_002s,07FL0239_002,07FL0239,07FL,07FL0239.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_135,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_003s,07FL0239_003,07FL0239,07FL,07FL0239.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_136,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_004s,07FL0239_004,07FL0239,07FL,07FL0239.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_137,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_005s,07FL0239_005,07FL0239,07FL,07FL0239.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_138,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_006s,07FL0239_006,07FL0239,07FL,07FL0239.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_139,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_007s,07FL0239_007,07FL0239,07FL,07FL0239.7,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_140,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_008s,07FL0239_008,07FL0239,07FL,07FL0239.8,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_141,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0239_009s,07FL0239_009,07FL0239,07FL,07FL0239.9,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_142,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0240_001s,07FL0240_001,07FL0240,07FL,07FL0240.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_152,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0240_002s,07FL0240_002,07FL0240,07FL,07FL0240.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_153,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0240_003s,07FL0240_003,07FL0240,07FL,07FL0240.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_154,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0240_004s,07FL0240_004,07FL0240,07FL,07FL0240.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_155,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0240_005s,07FL0240_005,07FL0240,07FL,07FL0240.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_156,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0240_006s,07FL0240_006,07FL0240,07FL,07FL0240.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_157,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0241_001s,07FL0241_001,07FL0241,07FL,07FL0241.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_148,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0241_002s,07FL0241_002,07FL0241,07FL,07FL0241.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_149,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0241_003s,07FL0241_003,07FL0241,07FL,07FL0241.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_150,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0241_004s,07FL0241_004,07FL0241,07FL,07FL0241.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_151,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0242_001s,07FL0242_001,07FL0242,07FL,07FL0242.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_143,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0242_002s,07FL0242_002,07FL0242,07FL,07FL0242.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_144,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0242_003s,07FL0242_003,07FL0242,07FL,07FL0242.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_145,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0242_004s,07FL0242_004,07FL0242,07FL,07FL0242.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_146,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0242_005s,07FL0242_005,07FL0242,07FL,07FL0242.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_147,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_001s,07FL0243_001,07FL0243,07FL,07FL0243.1,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_126,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_002s,07FL0243_002,07FL0243,07FL,07FL0243.2,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_127,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_003s,07FL0243_003,07FL0243,07FL,07FL0243.3,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_128,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_004s,07FL0243_004,07FL0243,07FL,07FL0243.4,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_129,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_005s,07FL0243_005,07FL0243,07FL,07FL0243.5,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_130,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_006s,07FL0243_006,07FL0243,07FL,07FL0243.6,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_131,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_007s,07FL0243_007,07FL0243,07FL,07FL0243.7,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_132,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0243_008s,07FL0243_008,07FL0243,07FL,07FL0243.8,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_133,NULL,3,NULL,32-24-10 F2:3,NULL,NULL
07FL0260_001x,07FL0260_001,07FL0260,07FL,07FL0260_001 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-44-01,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0260_002x,07FL0260_002,07FL0260,07FL,07FL0260_002 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-44-02,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0260_003x,07FL0260_003,07FL0260,07FL,07FL0260_003 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-44-03,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0260_004x,07FL0260_004,07FL0260,07FL,07FL0260_004 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-44-04,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0261_001x,07FL0261_001,07FL0261,07FL,07FL0261_001 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-23-01,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0261_002x,07FL0261_002,07FL0261,07FL,07FL0261_002 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-23-02,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0261_003x,07FL0261_003,07FL0261,07FL,07FL0261_003 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-23-03,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0261_004x,07FL0261_004,07FL0261,07FL,07FL0261_004 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-23-04,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0262_001x,07FL0262_001,07FL0262,07FL,07FL0262_001 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-24-01,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0262_002x,07FL0262_002,07FL0262,07FL,07FL0262_002 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-24-02,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0262_003x,07FL0262_003,07FL0262,07FL,07FL0262_003 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-24-03,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0262_004x,07FL0262_004,07FL0262,07FL,07FL0262_004 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-24-04,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0262_005x,07FL0262_005,07FL0262,07FL,07FL0262_005 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-24-05,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0263_001x,07FL0263_001,07FL0263,07FL,07FL0263_001 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-31-01,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0263_002x,07FL0263_002,07FL0263,07FL,07FL0263_002 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-31-02,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0263_003x,07FL0263_003,07FL0263,07FL,07FL0263_003 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-31-03,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0263_004x,07FL0263_004,07FL0263,07FL,07FL0263_004 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-31-04,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0263_005x,07FL0263_005,07FL0263,07FL,07FL0263_005 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-31-05,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0264_001x,07FL0264_001,07FL0264,07FL,07FL0264_001 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-32-01,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0264_002x,07FL0264_002,07FL0264,07FL,07FL0264_002 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-32-02,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0264_003x,07FL0264_003,07FL0264,07FL,07FL0264_003 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-32-03,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0264_004x,07FL0264_004,07FL0264,07FL,07FL0264_004 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-32-04,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0264_005x,07FL0264_005,07FL0264,07FL,07FL0264_005 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-32-05,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0264_006x,07FL0264_006,07FL0264,07FL,07FL0264_006 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-32-06,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0265_001x,07FL0265_001,07FL0265,07FL,07FL0265_001 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-36-01,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0265_002x,07FL0265_002,07FL0265,07FL,07FL0265_002 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-36-02,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0265_003x,07FL0265_003,07FL0265,07FL,07FL0265_003 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-36-03,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0265_004x,07FL0265_004,07FL0265,07FL,07FL0265_004 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-36-04,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0265_005x,07FL0265_005,07FL0265,07FL,07FL0265_005 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-6-36-05,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
07FL0266_001x,07FL0266_001,07FL0266,07FL,07FL0266_001 x B73,NULL,NULL,cross,NULL,B73,NULL,B73(4)/[32-24]-5-35-01,NULL,3,NULL,P30_Et4 [32-24] BC3,NULL,NULL
