12TS2038,NULL,12TS,NULL,NULL,10CH0233_001s,NULL,7,14,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2039,NULL,12TS,NULL,NULL,10CH0073_003s,NULL,7,15,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2040,NULL,12TS,NULL,NULL,10CH0249_009s,NULL,7,16,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2041,NULL,12TS,NULL,NULL,10CH0293_004s,NULL,7,17,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2042,NULL,12TS,NULL,NULL,11TN2135_001s,NULL,7,18,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2043,NULL,12TS,NULL,NULL,09PR0152_001s,NULL,7,19,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2044,NULL,12TS,NULL,NULL,marker,NULL,7,20,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2045,NULL,12TS,NULL,NULL,10TN2381_001s,NULL,7,21,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2046,NULL,12TS,NULL,NULL,10TS2103_001s,NULL,7,22,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2047,NULL,12TS,NULL,NULL,102b73,NULL,7,23,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2048,NULL,12TS,NULL,NULL,102tx303,NULL,7,24,2,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2049,NULL,12TS,NULL,NULL,10CH0114_006s,NULL,8,1,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2050,NULL,12TS,NULL,NULL,10CH0142_005s,NULL,8,2,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2051,NULL,12TS,NULL,NULL,10TN2049_001s,NULL,8,3,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2052,B73,12TS,NULL,NULL,B73,NULL,8,4,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2053,NULL,12TS,NULL,NULL,10CH0162_006s,NULL,8,5,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2054,NULL,12TS,NULL,NULL,10TN2477_001s,NULL,8,6,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2055,NULL,12TS,NULL,NULL,10CH0257_001s,NULL,8,7,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2056,NULL,12TS,NULL,NULL,09PR0048_001s,NULL,8,8,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2057,NULL,12TS,NULL,NULL,10CH0192_001s,NULL,8,9,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2058,NULL,12TS,NULL,NULL,10CH0083_004s,NULL,8,10,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2059,NULL,12TS,NULL,NULL,10CH0072_003s,NULL,8,11,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2060,NULL,12TS,NULL,NULL,11TN2023_001s,NULL,8,12,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2061,B73,12TS,NULL,NULL,11PR0233_001s,NULL,8,13,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2062,NULL,12TS,NULL,NULL,10CH0077_003s,NULL,8,14,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2063,NULL,12TS,NULL,NULL,10CH0268_007s,NULL,8,15,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2064,NULL,12TS,NULL,NULL,10CH0214_009s,NULL,8,16,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2065,B73,12TS,NULL,NULL,11PR0233_001s,NULL,8,17,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2066,NULL,12TS,NULL,NULL,10CH0085_008s,NULL,8,18,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2067,NULL,12TS,NULL,NULL,10TN2275_001s,NULL,8,19,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2068,NULL,12TS,NULL,NULL,10CH0267_006s,NULL,8,20,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2069,NULL,12TS,NULL,NULL,11TN2091_001s,NULL,8,21,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2070,NULL,12TS,NULL,NULL,11TN2069_001s,NULL,8,22,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2071,NULL,12TS,NULL,NULL,102b73,NULL,8,23,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2072,NULL,12TS,NULL,NULL,102tx303,NULL,8,24,3,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2073,NULL,12TS,NULL,NULL,11TN2267_001s,NULL,9,1,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2074,NULL,12TS,NULL,NULL,10TN2139_001s,NULL,9,2,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2075,NULL,12TS,NULL,NULL,10CH0169_004s,NULL,9,3,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2076,NULL,12TS,NULL,NULL,10CH0186_001s,NULL,9,4,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2077,NULL,12TS,NULL,NULL,10TN2012_001s,NULL,9,5,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2078,NULL,12TS,NULL,NULL,10CH0173_004s,NULL,9,6,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2079,B73,12TS,NULL,NULL,11PR0233_001s,NULL,9,7,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2080,NULL,12TS,NULL,NULL,10TN2037_001s,NULL,9,8,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2081,NULL,12TS,NULL,NULL,10CH0264_002s,NULL,9,9,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2082,NULL,12TS,NULL,NULL,10CH0296_002s,NULL,9,10,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2083,NULL,12TS,NULL,NULL,10CH0116_001s,NULL,9,11,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2084,purple,12TS,NULL,NULL,purple,NULL,9,12,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2085,B73,12TS,NULL,NULL,11PR0233_001s,NULL,9,13,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2086,NULL,12TS,NULL,NULL,10CH0181_006s,NULL,9,14,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2087,B73,12TS,NULL,NULL,B73,NULL,9,15,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2088,NULL,12TS,NULL,NULL,10TN2114_001s,NULL,9,16,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2089,NULL,12TS,NULL,NULL,10TN2241_001s,NULL,9,17,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2090,NULL,12TS,NULL,NULL,10CH0228_005s,NULL,9,18,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2091,NULL,12TS,NULL,NULL,10TN2071_001s,NULL,9,19,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2092,NULL,12TS,NULL,NULL,11TN2001_001s,NULL,9,20,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2093,NULL,12TS,NULL,NULL,10TN2274_001s,NULL,9,21,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2094,NULL,12TS,NULL,NULL,09PR0040_004s,NULL,9,22,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2095,NULL,12TS,NULL,NULL,102b73,NULL,9,23,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2096,NULL,12TS,NULL,NULL,102tx303,NULL,9,24,4,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2097,NULL,12TS,NULL,NULL,10TN2022_001s,NULL,10,1,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2098,purple,12TS,NULL,NULL,purple,NULL,10,2,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2099,purple,12TS,NULL,NULL,purple,NULL,10,3,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2100,NULL,12TS,NULL,NULL,09PR0152_001s,NULL,10,4,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2101,NULL,12TS,NULL,NULL,10CH0078_004s,NULL,10,5,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2102,NULL,12TS,NULL,NULL,09PR0057_001s,NULL,10,6,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2103,NULL,12TS,NULL,NULL,10TN2065_001s,NULL,10,7,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2104,B73,12TS,NULL,NULL,11PR0233_001s,NULL,10,8,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2105,NULL,12TS,NULL,NULL,10CH0179_003s,NULL,10,9,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2106,NULL,12TS,NULL,NULL,09PR0048_001s,NULL,10,10,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2107,NULL,12TS,NULL,NULL,10TN2008_001s,NULL,10,11,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2108,NULL,12TS,NULL,NULL,10TN2165_001s,NULL,10,12,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2109,NULL,12TS,NULL,NULL,10CH0086_001s,NULL,10,13,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2110,NULL,12TS,NULL,NULL,10TN2198_001s,NULL,10,14,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2111,NULL,12TS,NULL,NULL,10CH0190_001s,NULL,10,15,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2112,NULL,12TS,NULL,NULL,10TN2178_001s,NULL,10,16,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2113,purple,12TS,NULL,NULL,purple,NULL,10,17,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2114,NULL,12TS,NULL,NULL,11TN2071_001s,NULL,10,18,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2115,NULL,12TS,NULL,NULL,10TN2265_001s,NULL,10,19,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2116,NULL,12TS,NULL,NULL,10TN2021_001s,NULL,10,20,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2117,NULL,12TS,NULL,NULL,10TN2209_001s,NULL,10,21,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2118,NULL,12TS,NULL,NULL,09PR0040_004s,NULL,10,22,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2119,NULL,12TS,NULL,NULL,102b73,NULL,10,23,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2120,NULL,12TS,NULL,NULL,102tx303,NULL,10,24,5,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2121,NULL,12TS,NULL,NULL,10CH0288_008s,NULL,11,1,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2122,NULL,12TS,NULL,NULL,10CH0136_002s,NULL,11,2,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2123,NULL,12TS,NULL,NULL,10CH0144_007s,NULL,11,3,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2124,NULL,12TS,NULL,NULL,10CH0069_005s,NULL,11,4,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2125,B73,12TS,NULL,NULL,11PR0233_001s,NULL,11,5,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2126,NULL,12TS,NULL,NULL,10CH0123_007s,NULL,11,6,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2127,NULL,12TS,NULL,NULL,10CH0122_001s,NULL,11,7,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2128,NULL,12TS,NULL,NULL,10CH0290_001s,NULL,11,8,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2129,NULL,12TS,NULL,NULL,10CH0066_005s,NULL,11,9,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2130,NULL,12TS,NULL,NULL,10TN2181_001s,NULL,11,10,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2131,NULL,12TS,NULL,NULL,10CH0087_001s,NULL,11,11,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2132,NULL,12TS,NULL,NULL,10TN2245_001s,NULL,11,12,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2133,NULL,12TS,NULL,NULL,11TN2261_001s,NULL,11,13,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2134,NULL,12TS,NULL,NULL,10TN2221_001s,NULL,11,14,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2135,NULL,12TS,NULL,NULL,10TN2047_001s,NULL,11,15,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2136,NULL,12TS,NULL,NULL,10TR2061_001s,NULL,11,16,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2137,NULL,12TS,NULL,NULL,11TN2156_001s,NULL,11,17,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2138,NULL,12TS,NULL,NULL,10CH0174_006s,NULL,11,18,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2139,NULL,12TS,NULL,NULL,10CH0270_003s,NULL,11,19,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2140,NULL,12TS,NULL,NULL,10CH0259_003s,NULL,11,20,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2141,NULL,12TS,NULL,NULL,10CH0084_006s,NULL,11,21,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2142,purple,12TS,NULL,NULL,purple,NULL,11,22,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2143,NULL,12TS,NULL,NULL,102b73,NULL,11,23,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2144,NULL,12TS,NULL,NULL,102tx303,NULL,11,24,6,1,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2145,NULL,12TS,NULL,NULL,10CH0114_006s,NULL,6,1,1,2,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2146,NULL,12TS,NULL,NULL,10CH0293_004s,NULL,6,2,1,2,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
12TS2147,NULL,12TS,NULL,NULL,11TN2022_001s,NULL,6,3,1,2,12,NULL,NULL,NULL,"""evaluate fixed row, stw""",34
