04NC3629_003x,04NC3629_003,04NC3629,04NC,NULL,3629,NULL,cross,NULL,B73,NULL,B73/[29-39],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3629_004x,04NC3629_004,04NC3629,04NC,NULL,3629,NULL,cross,NULL,B73,NULL,B73/[29-41],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3629_005x,04NC3629_005,04NC3629,04NC,NULL,3629,NULL,cross,NULL,B73,NULL,B73/[29-42],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3629_006x,04NC3629_006,04NC3629,04NC,NULL,3629,NULL,cross,NULL,B73,NULL,B73/[29-44],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3631_001x,04NC3631_001,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-1],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3631_002x,04NC3631_002,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-2],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3631_003x,04NC3631_003,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-3],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3631_004x,04NC3631_004,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-4],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3631_005x,04NC3631_005,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-7],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3631_006x,04NC3631_006,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-8],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3631_007x,04NC3631_007,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-9],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3631_008x,04NC3631_008,04NC3631,04NC,NULL,3631,NULL,cross,NULL,B73,NULL,B73/[21-10],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3632_001x,04NC3632_001,04NC3632,04NC,NULL,3632,NULL,cross,NULL,B73,NULL,B73/[21-11],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3632_002x,04NC3632_002,04NC3632,04NC,NULL,3632,NULL,cross,NULL,B73,NULL,B73/[21-12],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3632_003x,04NC3632_003,04NC3632,04NC,NULL,3632,NULL,cross,NULL,B73,NULL,B73/[21-14],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3632_004x,04NC3632_004,04NC3632,04NC,NULL,3632,NULL,cross,NULL,B73,NULL,B73/[21-15],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3632_005x,04NC3632_005,04NC3632,04NC,NULL,3632,NULL,cross,NULL,B73,NULL,B73/[21-16],NULL,15,NULL,P29_Et3 #21,NULL,NULL
04NC3633_001x,04NC3633_001,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-1],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3633_002x,04NC3633_002,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-2],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3633_003x,04NC3633_003,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-3],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3633_004x,04NC3633_004,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-5],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3633_005x,04NC3633_005,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-6],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3633_006x,04NC3633_006,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-7],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3633_007x,04NC3633_007,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-8],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3633_008x,04NC3633_008,04NC3633,04NC,NULL,3633,NULL,cross,NULL,B73,NULL,B73/[19-10],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3635_001x,04NC3635_001,04NC3635,04NC,NULL,3635,NULL,cross,NULL,B73,NULL,B73/[19-11],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3635_002x,04NC3635_002,04NC3635,04NC,NULL,3635,NULL,cross,NULL,B73,NULL,B73/[19-12],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3635_003x,04NC3635_003,04NC3635,04NC,NULL,3635,NULL,cross,NULL,B73,NULL,B73/[19-13],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3635_004x,04NC3635_004,04NC3635,04NC,NULL,3635,NULL,cross,NULL,B73,NULL,B73/[19-14],NULL,15,NULL,P29_Et1 #19,NULL,NULL
04NC3635_005x,04NC3635_005,04NC3635,04NC,NULL,3635,NULL,cross,NULL,B73,NULL,B73/[19-15],NULL,15,NULL,P29_Et1 #19,NULL,NULL
