08SM0023,NULL,08SM,31,NULL,NULL,07FL329,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0024,NULL,08SM,25,NULL,NULL,07FL324,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0025,NULL,08SM,39,NULL,NULL,07FL332,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0026,NULL,08SM,69,NULL,NULL,07FL354,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0027,NULL,08SM,58,NULL,NULL,07FL345,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0028,NULL,08SM,57,NULL,NULL,07FL344,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0029,NULL,08SM,91,NULL,NULL,07FL367,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0030,NULL,08SM,72,NULL,NULL,07FL355,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0031,NULL,08SM,92,NULL,NULL,07FL368,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0032,NULL,08SM,43,NULL,NULL,07FL335,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0033,NULL,08SM,26,NULL,NULL,07FL325,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0034,NULL,08SM,128,NULL,NULL,07FL386,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0035,NULL,08SM,114,NULL,NULL,07FL377,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0036,NULL,08SM,148,NULL,NULL,07FL397,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0037,NULL,08SM,135,NULL,NULL,07FL389,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0038,NULL,08SM,127,NULL,NULL,07FL385,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0039,NULL,08SM,59,NULL,NULL,07FL346,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0040,NULL,08SM,55,NULL,NULL,07FL342,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0041,NULL,08SM,50,NULL,NULL,07FL339,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0042,NULL,08SM,49,NULL,NULL,07FL338,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0043,NULL,08SM,78,NULL,NULL,07FL358,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0044,NULL,08SM,61,NULL,NULL,07FL348,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0045,NULL,08SM,85,NULL,NULL,07FL363,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0046,NULL,08SM,87,NULL,NULL,07FL365,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0047,NULL,08SM,1,NULL,NULL,07FL309,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0048,NULL,08SM,7,NULL,NULL,07FL314,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0049,NULL,08SM,28,NULL,NULL,07FL327,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0050,NULL,08SM,27,NULL,NULL,07FL326,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0051,NULL,08SM,15,NULL,NULL,07FL318,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0052,NULL,08SM,20,NULL,NULL,07FL321,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0053,NULL,08SM,163,NULL,NULL,07FL408,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0054,NULL,08SM,66,NULL,NULL,07FL352,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0055,NULL,08SM,60,NULL,NULL,07FL347,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0056,NULL,08SM,86,NULL,NULL,07FL364,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0057,NULL,08SM,81,NULL,NULL,07FL361,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0058,NULL,08SM,56,NULL,NULL,07FL343,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0059,NULL,08SM,62,NULL,NULL,07FL349,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0060,NULL,08SM,77,NULL,NULL,07FL357,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0061,NULL,08SM,129,NULL,NULL,07FL387,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0062,NULL,08SM,125,NULL,NULL,07FL383,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0063,NULL,08SM,143,NULL,NULL,07FL393,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0064,NULL,08SM,121,NULL,NULL,07FL380,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0065,NULL,08SM,140,NULL,NULL,07FL392,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0066,NULL,08SM,147,NULL,NULL,07FL396,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0067,NULL,08SM,54,NULL,NULL,07FL341,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0068,NULL,08SM,192,NULL,NULL,07FL424,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0069,NULL,08SM,171,NULL,NULL,07FL413,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0070,NULL,08SM,169,NULL,NULL,07FL412,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0071,NULL,08SM,186,NULL,NULL,07FL421,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0072,NULL,08SM,188,NULL,NULL,07FL422,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0073,NULL,08SM,194,NULL,NULL,07FL425,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0074,NULL,08SM,93,NULL,NULL,07FL369,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0075,NULL,08SM,122,NULL,NULL,07FL381,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0076,NULL,08SM,113,NULL,NULL,07FL376,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0077,NULL,08SM,126,NULL,NULL,07FL384,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0078,NULL,08SM,197,NULL,NULL,07FL426,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0079,NULL,08SM,176,NULL,NULL,07FL416,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0080,NULL,08SM,185,NULL,NULL,07FL420,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0081,NULL,08SM,153,NULL,NULL,07FL402,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0082,NULL,08SM,183,NULL,NULL,07FL419,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0083,NULL,08SM,101,NULL,NULL,07FL371,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0084,NULL,08SM,166,NULL,NULL,07FL409,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0085,NULL,08SM,199,NULL,NULL,07FL427,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0086,NULL,08SM,200,NULL,NULL,07FL428,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0087,NULL,08SM,108,NULL,NULL,07FL374,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0088,NULL,08SM,90,NULL,NULL,07FL366,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0089,NULL,08SM,151,NULL,NULL,07FL400,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0090,NULL,08SM,36,NULL,NULL,07FL331,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0091,NULL,08SM,19,NULL,NULL,07FL320,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0092,NULL,08SM,9,NULL,NULL,07FL316,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0093,NULL,08SM,48,NULL,NULL,07FL337,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0094,NULL,08SM,2,NULL,NULL,07FL310,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0095,NULL,08SM,137,NULL,NULL,07FL390,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0096,NULL,08SM,B73,NULL,NULL,06Aurora,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0097,NULL,08SM,CML322,NULL,NULL,05FL432,NULL,810,NULL,1,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0098,NULL,08SM,27,NULL,NULL,07FL326,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0099,NULL,08SM,28,NULL,NULL,07FL327,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0100,NULL,08SM,1,NULL,NULL,07FL309,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0101,NULL,08SM,101,NULL,NULL,07FL371,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0102,NULL,08SM,80,NULL,NULL,07FL360,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0103,NULL,08SM,140,NULL,NULL,07FL392,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0104,NULL,08SM,49,NULL,NULL,07FL338,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0105,NULL,08SM,200,NULL,NULL,07FL428,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0106,NULL,08SM,59,NULL,NULL,07FL346,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0107,NULL,08SM,125,NULL,NULL,07FL383,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0108,NULL,08SM,192,NULL,NULL,07FL424,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0109,NULL,08SM,72,NULL,NULL,07FL355,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0110,NULL,08SM,93,NULL,NULL,07FL369,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0111,NULL,08SM,171,NULL,NULL,07FL413,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0112,NULL,08SM,169,NULL,NULL,07FL412,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0113,NULL,08SM,7,NULL,NULL,07FL314,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0114,NULL,08SM,87,NULL,NULL,07FL365,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0115,NULL,08SM,85,NULL,NULL,07FL363,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0116,NULL,08SM,61,NULL,NULL,07FL348,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0117,NULL,08SM,78,NULL,NULL,07FL358,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0118,NULL,08SM,50,NULL,NULL,07FL339,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0119,NULL,08SM,55,NULL,NULL,07FL342,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0120,NULL,08SM,127,NULL,NULL,07FL385,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0121,NULL,08SM,135,NULL,NULL,07FL389,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0122,NULL,08SM,148,NULL,NULL,07FL397,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0123,NULL,08SM,114,NULL,NULL,07FL377,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0124,NULL,08SM,48,NULL,NULL,07FL337,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0125,NULL,08SM,194,NULL,NULL,07FL425,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0126,NULL,08SM,31,NULL,NULL,07FL329,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0127,NULL,08SM,91,NULL,NULL,07FL367,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0128,NULL,08SM,128,NULL,NULL,07FL386,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0129,NULL,08SM,188,NULL,NULL,07FL422,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0130,NULL,08SM,9,NULL,NULL,07FL316,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0131,NULL,08SM,25,NULL,NULL,07FL324,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0132,NULL,08SM,146,NULL,NULL,07FL395,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0133,NULL,08SM,186,NULL,NULL,07FL421,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0134,NULL,08SM,26,NULL,NULL,07FL325,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0135,NULL,08SM,43,NULL,NULL,07FL335,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0136,NULL,08SM,54,NULL,NULL,07FL341,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0137,NULL,08SM,19,NULL,NULL,07FL320,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0138,NULL,08SM,69,NULL,NULL,07FL354,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0139,NULL,08SM,57,NULL,NULL,07FL344,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0140,NULL,08SM,147,NULL,NULL,07FL396,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0141,NULL,08SM,36,NULL,NULL,07FL331,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0142,NULL,08SM,39,NULL,NULL,07FL332,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0143,NULL,08SM,58,NULL,NULL,07FL345,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0144,NULL,08SM,121,NULL,NULL,07FL380,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0145,NULL,08SM,151,NULL,NULL,07FL400,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0146,NULL,08SM,40,NULL,NULL,07FL333,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0147,NULL,08SM,51,NULL,NULL,07FL340,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0148,NULL,08SM,143,NULL,NULL,07FL393,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0149,NULL,08SM,90,NULL,NULL,07FL366,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0150,NULL,08SM,42,NULL,NULL,07FL334,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0151,NULL,08SM,11,NULL,NULL,07FL317,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0152,NULL,08SM,149,NULL,NULL,07FL398,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0153,NULL,08SM,129,NULL,NULL,07FL387,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0154,NULL,08SM,108,NULL,NULL,07FL374,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0155,NULL,08SM,92,NULL,NULL,07FL368,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0156,NULL,08SM,119,NULL,NULL,07FL379,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0157,NULL,08SM,77,NULL,NULL,07FL357,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0158,NULL,08SM,199,NULL,NULL,07FL427,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0159,NULL,08SM,178,NULL,NULL,07FL417,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0160,NULL,08SM,168,NULL,NULL,07FL411,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0161,NULL,08SM,62,NULL,NULL,07FL349,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0162,NULL,08SM,166,NULL,NULL,07FL409,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0163,NULL,08SM,183,NULL,NULL,07FL419,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0164,NULL,08SM,173,NULL,NULL,07FL414,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0165,NULL,08SM,29,NULL,NULL,07FL328,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0166,NULL,08SM,94,NULL,NULL,07FL370,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0167,NULL,08SM,103,NULL,NULL,07FL372,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0168,NULL,08SM,5,NULL,NULL,07FL312,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0169,NULL,08SM,56,NULL,NULL,07FL343,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0170,NULL,08SM,153,NULL,NULL,07FL402,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0171,NULL,08SM,124,NULL,NULL,07FL382,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0172,NULL,08SM,46,NULL,NULL,07FL336,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0173,NULL,08SM,81,NULL,NULL,07FL361,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0174,NULL,08SM,185,NULL,NULL,07FL420,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0175,NULL,08SM,152,NULL,NULL,07FL401,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0176,NULL,08SM,86,NULL,NULL,07FL364,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0177,NULL,08SM,176,NULL,NULL,07FL416,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0178,NULL,08SM,157,NULL,NULL,07FL404,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0179,NULL,08SM,60,NULL,NULL,07FL347,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0180,NULL,08SM,197,NULL,NULL,07FL426,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0181,NULL,08SM,64,NULL,NULL,07FL351,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0182,NULL,08SM,66,NULL,NULL,07FL352,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0183,NULL,08SM,126,NULL,NULL,07FL384,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0184,NULL,08SM,106,NULL,NULL,07FL373,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0185,NULL,08SM,163,NULL,NULL,07FL408,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0186,NULL,08SM,73,NULL,NULL,07FL356,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0187,NULL,08SM,137,NULL,NULL,07FL390,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0188,NULL,08SM,113,NULL,NULL,07FL376,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0189,NULL,08SM,2,NULL,NULL,07FL310,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0190,NULL,08SM,122,NULL,NULL,07FL381,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0191,NULL,08SM,20,NULL,NULL,07FL321,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0192,NULL,08SM,15,NULL,NULL,07FL318,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0193,NULL,08SM,B73,NULL,NULL,06Aurora,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0194,NULL,08SM,CML322,NULL,NULL,05FL432,NULL,810,NULL,2,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0195,NULL,08SM,163,NULL,NULL,07FL408,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0196,NULL,08SM,149,NULL,NULL,07FL398,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0197,NULL,08SM,119,NULL,NULL,07FL379,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0198,NULL,08SM,80,NULL,NULL,07FL360,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0199,NULL,08SM,78,NULL,NULL,07FL358,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0200,NULL,08SM,61,NULL,NULL,07FL348,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0201,NULL,08SM,11,NULL,NULL,07FL317,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0202,NULL,08SM,178,NULL,NULL,07FL417,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0203,NULL,08SM,199,NULL,NULL,07FL427,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0204,NULL,08SM,85,NULL,NULL,07FL363,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
08SM0205,NULL,08SM,87,NULL,NULL,07FL365,NULL,810,NULL,3,20,B73+CML322 RIL,NULL,NULL,NULL,8
