09AR0300,NULL,09AR,TBBC3_38_19E_0112G_110,TBBC3_38_19E,09PN0285_004s,NULL,22,CU-300,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0301,NULL,09AR,TBBC3_38_19E_0112G_116,TBBC3_38_19E,09PN0285_010s,NULL,22,CU-301,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0302,NULL,09AR,TBBC3_38_19E_0112G_122,TBBC3_38_19E,09PN0285_016s,NULL,22,CU-302,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0303,NULL,09AR,TBBC3_38_19E_0112G_137,TBBC3_38_19E,09PN0286_014s,NULL,22,CU-303,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0304,NULL,09AR,TBBC3_38_19E_0112G_153,TBBC3_38_19E,09PN0287_013s,NULL,22,CU-304,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0305,NULL,09AR,TBBC3_38_19E_0112G_157,TBBC3_38_19E,09PN0287_017s,NULL,22,CU-305,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0306,NULL,09AR,TBBC3_38_19E_0112G_161,TBBC3_38_19E,09PN0288_003s,NULL,22,CU-306,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0307,NULL,09AR,TBBC3_38_19E_0112G_162,TBBC3_38_19E,09PN0288_004s,NULL,22,CU-307,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0308,NULL,09AR,TBBC3_38_19E_0112G_164,TBBC3_38_19E,09PN0288_006s,NULL,22,CU-308,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0309,NULL,09AR,TBBC3_38_19E_0112G_165,TBBC3_38_19E,09PN0288_007s,NULL,23,CU-309,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0310,NULL,09AR,TBBC3_38_19E_0112G_175,TBBC3_38_19E,09PN0288_017s,NULL,23,CU-310,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0311,NULL,09AR,TBBC3_38_19E_0112G_181,TBBC3_38_19E,09PN0289_005s,NULL,23,CU-311,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0312,NULL,09AR,TBBC3_38_19E_0112G_206,TBBC3_38_19E,09PN0290_014s,NULL,23,CU-312,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0313,NULL,09AR,TBBC3_38_19E_0112G_210,TBBC3_38_19E,09PN0290_018s,NULL,23,CU-313,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0314,NULL,09AR,TBBC3_38_19E_0112B_012,TBBC3_38_19E,09PN0291_012s,NULL,23,CU-314,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0315,NULL,09AR,TBBC3_38_19E_0112B_029,TBBC3_38_19E,09PN0292_012s,NULL,23,CU-315,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0316,NULL,09AR,TBBC3_38_19E_0112B_062,TBBC3_38_19E,09PN0294_011s,NULL,23,CU-316,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0317,NULL,09AR,TBBC3_38_19E_0112B_067,TBBC3_38_19E,09PN0295_001s,NULL,23,CU-317,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0318,NULL,09AR,TBBC3_38_19E_0112B_070,TBBC3_38_19E,09PN0295_004s,NULL,23,CU-318,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0319,NULL,09AR,TBBC3_38_19E_0112B_093,TBBC3_38_19E,09PN0296_008s,NULL,23,CU-319,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0320,NULL,09AR,TBBC3_38_19E_0112B_103,TBBC3_38_19E,09PN0297_001s,NULL,23,CU-320,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0321,NULL,09AR,TBBC3_38_19E_0112B_112,TBBC3_38_19E,09PN0297_010s,NULL,23,CU-321,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0322,NULL,09AR,TBBC3_38_19E_0112B_117,TBBC3_38_19E,09PN0297_015s,NULL,23,CU-322,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0323,NULL,09AR,TBBC3_38_19E_0112B_131,TBBC3_38_19E,09PN0298_009s,NULL,24,CU-323,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0324,NULL,09AR,TBBC3_38_19E_0112B_132,TBBC3_38_19E,09PN0298_010s,NULL,24,CU-324,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0325,NULL,09AR,TBBC3_38_19E_0112B_152,TBBC3_38_19E,09PN0299_014s,NULL,24,CU-325,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0326,NULL,09AR,TBBC3_38_19E_0112B_157,TBBC3_38_19E,09PN0300_004s,NULL,24,CU-326,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0327,NULL,09AR,TBBC3_38_19E_0112B_203,TBBC3_38_19E,09PN0302_010s,NULL,24,CU-327,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0328,NULL,09AR,TBBC3_38_19E_0112C_011,TBBC3_38_19E,09PN0303_011s,NULL,24,CU-328,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0329,NULL,09AR,TBBC3_38_19E_0112C_030,TBBC3_38_19E,09PN0304_012s,NULL,24,CU-329,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0330,NULL,09AR,TBBC3_38_19E_0112C_050,TBBC3_38_19E,09PN0305_012s,NULL,24,CU-330,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0331,NULL,09AR,TBBC3_38_19E_0112C_061,TBBC3_38_19E,09PN0306_004s,NULL,24,CU-331,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0332,NULL,09AR,TBBC3_38_19E_0112C_066,TBBC3_38_19E,09PN0306_009s,NULL,24,CU-332,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0333,NULL,09AR,TBBC3_38_19E_0112C_074,TBBC3_38_19E,09PN0306_017s,NULL,24,CU-333,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0334,NULL,09AR,TBBC3_38_19E_0112C_085,TBBC3_38_19E,09PN0307_008s,NULL,24,CU-334,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0335,NULL,09AR,TBBC3_38_19E_0112C_089,TBBC3_38_19E,09PN0307_012s,NULL,24,CU-335,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0336,NULL,09AR,TBBC3_38_19E_0112C_114,TBBC3_38_19E,09PN0309_004s,NULL,24,CU-336,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0337,NULL,09AR,TBBC3_38_19E_0112C_150,TBBC3_38_19E,09PN0311_008s,NULL,25,CU-337,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0338,NULL,09AR,TBBC3_38_19E_0112C_151,TBBC3_38_19E,09PN0311_009s,NULL,25,CU-338,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0339,NULL,09AR,TBBC3_38_19E_0112C_152,TBBC3_38_19E,09PN0311_010s,NULL,25,CU-339,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0340,NULL,09AR,TBBC3_38_19E_0112C_154,TBBC3_38_19E,09PN0311_012s,NULL,25,CU-340,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0341,NULL,09AR,TBBC3_38_19E_0101H_001,TBBC3_38_19E,09PN0315_001s,NULL,25,CU-341,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0342,NULL,09AR,TBBC3_38_19E_0101H_002,TBBC3_38_19E,09PN0315_002s,NULL,25,CU-342,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0343,NULL,09AR,TBBC3_38_19E_0102C_007,TBBC3_38_19E,09PN0316_007s,NULL,25,CU-343,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0344,NULL,09AR,TBBC3_38_19E_0105D_006,TBBC3_38_19E,09PN0322_006s,NULL,25,CU-344,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0345,NULL,09AR,TBBC3_38_19E_0111A_003,TBBC3_38_19E,09PN0326_003s,NULL,25,CU-345,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0346,NULL,09AR,TBBC3_38_19E_0111A_007,TBBC3_38_19E,09PN0326_007s,NULL,25,CU-346,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0347,NULL,09AR,TBBC3_38_19E_0111D_006,TBBC3_38_19E,09PN0328_006s,NULL,25,CU-347,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0348,NULL,09AR,TBBC3_38_19E_0111D_008,TBBC3_38_19E,09PN0328_008s,NULL,25,CU-348,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0349,NULL,09AR,TBBC3_38_19E_0201B_012,TBBC3_38_19E,09PN0329_012s,NULL,25,CU-349,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0350,NULL,09AR,TBBC3_38_19E_0201B_013,TBBC3_38_19E,09PN0329_013s,NULL,25,CU-350,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0351,NULL,09AR,TBBC3_38_19E_0201B_015,TBBC3_38_19E,09PN0329_015s,NULL,26,CU-351,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0352,NULL,09AR,TBBC3_38_19E_0203D_003,TBBC3_38_19E,09PN0333_003s,NULL,26,CU-352,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0353,NULL,09AR,TBBC3_38_19E_0205D_002,TBBC3_38_19E,09PN0335_002s,NULL,26,CU-353,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0354,NULL,09AR,TBBC3_38_19E_0205D_016,TBBC3_38_19E,09PN0335_016s,NULL,26,CU-354,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0355,NULL,09AR,TBBC3_38_17A_0206C_007,TBBC3_38_19E,09PN0338_007s,NULL,26,CU-355,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0356,NULL,09AR,TBBC3_38_17A_0206D_017,TBBC3_38_19E,09PN0339_017s,NULL,26,CU-356,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0357,NULL,09AR,TBBC3_38_17A_0209H_001,TBBC3_38_19E,09PN0343_001s,NULL,26,CU-357,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0358,NULL,09AR,TBBC3_38_17A_0209H_003,TBBC3_38_19E,09PN0343_003s,NULL,26,CU-358,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0359,NULL,09AR,TBBC3_38_17A_0210A_017,TBBC3_38_19E,09PN0344_017s,NULL,26,CU-359,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0360,NULL,09AR,TBBC3_38_17A_0211F_010,TBBC3_38_19E,09PN0346_010s,NULL,26,CU-360,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0361,NULL,09AR,TBBC3_38_17A_0211F_011,TBBC3_38_19E,09PN0346_011s,NULL,26,CU-361,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0362,NULL,09AR,TBBC3_38_17A_0211G_015,TBBC3_38_19E,09PN0347_015s,NULL,26,CU-362,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0363,NULL,09AR,TBBC3_38_17A_0212G_005,TBBC3_38_19E,09PN0349_005s,NULL,26,CU-363,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0364,NULL,09AR,TBBC3_38_17A_0302B_002,TBBC3_38_19E,09PN0351_002s,NULL,26,CU-364,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0365,NULL,09AR,TBBC3_38_17A_0302B_019,TBBC3_38_19E,09PN0351_019s,NULL,27,CU-365,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0366,NULL,09AR,TBBC3_38_17A_0303C_011,TBBC3_38_19E,09PN0356_011s,NULL,27,CU-366,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0367,NULL,09AR,TBBC3_38_17A_0307B_008,TBBC3_38_19E,09PN0364_008s,NULL,27,CU-367,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0368,NULL,09AR,TBBC3_38_17A_0309B_001,TBBC3_38_19E,09PN0366_001s,NULL,27,CU-368,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0369,NULL,09AR,TBBC3_38_17A_0312D_003,TBBC3_38_19E,09PN0372_003s,NULL,27,CU-369,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0370,NULL,09AR,TBBC3_38_15G_0405D_015,TBBC3_38_19E,09PN0383_015s,NULL,27,CU-370,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0371,NULL,09AR,TBBC3_38_15G_0405D_018,TBBC3_38_19E,09PN0383_018s,NULL,27,CU-371,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0372,NULL,09AR,TBBC3_38_15G_0405E_013,TBBC3_38_19E,09PN0384_013s,NULL,27,CU-372,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0373,NULL,09AR,TBBC3_38_15G_0406H_006,TBBC3_38_19E,09PN0389_006s,NULL,27,CU-373,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0374,NULL,09AR,TBBC3_38_15G_0406H_009,TBBC3_38_19E,09PN0389_009s,NULL,27,CU-374,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0375,NULL,09AR,TBBC3_38_15G_0409A_001,TBBC3_38_19E,09PN0390_001s,NULL,27,CU-375,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0376,NULL,09AR,TBBC3_38_15G_0409A_007,TBBC3_38_19E,09PN0390_007s,NULL,27,CU-376,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0377,NULL,09AR,TBBC3_38_15G_0409G_007,TBBC3_38_19E,09PN0391_007s,NULL,27,CU-377,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0378,NULL,09AR,TBBC3_38_15G_0412E_001,TBBC3_38_19E,09PN0399_001s,NULL,27,CU-378,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0379,NULL,09AR,TBBC3_38_15G_0412E_009,TBBC3_38_19E,09PN0399_009s,NULL,28,CU-379,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0380,NULL,09AR,TBBC3_38_15G_0412E_012,TBBC3_38_19E,09PN0399_012s,NULL,28,CU-380,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0381,NULL,09AR,TBBC3_38_15G_0504D_001,TBBC3_38_19E,09PN0406_001s,NULL,28,CU-381,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0382,NULL,09AR,TBBC3_38_15G_0505H_004,TBBC3_38_19E,09PN0411_004s,NULL,28,CU-382,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0383,NULL,09AR,TBBC3_38_15G_0505H_012,TBBC3_38_19E,09PN0411_012s,NULL,28,CU-383,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0384,NULL,09AR,TBBC3_38_15G_0506G_002,TBBC3_38_19E,09PN0414_002s,NULL,28,CU-384,NULL,NULL,25,NULL,NULL,NULL,NULL,34
