09PN0320_006s,09PN0320_006,09PN0320,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0104G_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0320_008s,09PN0320_008,09PN0320,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0104G_008,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0321_002s,09PN0321_002,09PN0321,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0104H_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0321_010s,09PN0321_010,09PN0321,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0104H_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0321_015s,09PN0321_015,09PN0321,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0104H_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0321_016s,09PN0321_016,09PN0321,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0104H_016,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0322_005s,09PN0322_005,09PN0322,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105D_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0322_006s,09PN0322_006,09PN0322,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105D_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0322_009s,09PN0322_009,09PN0322,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105D_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0322_018s,09PN0322_018,09PN0322,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105D_018,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0323_001s,09PN0323_001,09PN0323,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105F_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0323_002s,09PN0323_002,09PN0323,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105F_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0323_005s,09PN0323_005,09PN0323,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105F_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0323_006s,09PN0323_006,09PN0323,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105F_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0323_011s,09PN0323_011,09PN0323,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105F_011,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0323_015s,09PN0323_015,09PN0323,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0105F_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0324_002s,09PN0324_002,09PN0324,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110C_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0324_007s,09PN0324_007,09PN0324,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110C_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0324_010s,09PN0324_010,09PN0324,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110C_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0325_001s,09PN0325_001,09PN0325,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110F_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0325_002s,09PN0325_002,09PN0325,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110F_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0325_007s,09PN0325_007,09PN0325,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110F_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0325_010s,09PN0325_010,09PN0325,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110F_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0325_013s,09PN0325_013,09PN0325,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110F_013,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0325_014s,09PN0325_014,09PN0325,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110F_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0325_015s,09PN0325_015,09PN0325,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0110F_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0326_003s,09PN0326_003,09PN0326,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111A_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0326_004s,09PN0326_004,09PN0326,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111A_004,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0326_005s,09PN0326_005,09PN0326,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111A_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0326_007s,09PN0326_007,09PN0326,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111A_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0326_009s,09PN0326_009,09PN0326,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111A_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0327_007s,09PN0327_007,09PN0327,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111C_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0327_012s,09PN0327_012,09PN0327,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111C_012,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0328_002s,09PN0328_002,09PN0328,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111D_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0328_006s,09PN0328_006,09PN0328,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111D_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0328_007s,09PN0328_007,09PN0328,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111D_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0328_008s,09PN0328_008,09PN0328,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0111D_008,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0329_003s,09PN0329_003,09PN0329,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201B_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0329_006s,09PN0329_006,09PN0329,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201B_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0329_012s,09PN0329_012,09PN0329,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201B_012,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0329_013s,09PN0329_013,09PN0329,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201B_013,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0329_014s,09PN0329_014,09PN0329,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201B_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0329_015s,09PN0329_015,09PN0329,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201B_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0330_001s,09PN0330_001,09PN0330,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201C_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0330_002s,09PN0330_002,09PN0330,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201C_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0330_008s,09PN0330_008,09PN0330,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201C_008,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0330_009s,09PN0330_009,09PN0330,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201C_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0330_014s,09PN0330_014,09PN0330,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0201C_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0331_001s,09PN0331_001,09PN0331,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203B_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0331_013s,09PN0331_013,09PN0331,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203B_013,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0331_017s,09PN0331_017,09PN0331,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203B_017,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0332_003s,09PN0332_003,09PN0332,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203C_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0332_008s,09PN0332_008,09PN0332,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203C_008,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0332_013s,09PN0332_013,09PN0332,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203C_013,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0333_002s,09PN0333_002,09PN0333,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203D_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0333_003s,09PN0333_003,09PN0333,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203D_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0333_006s,09PN0333_006,09PN0333,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203D_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0333_009s,09PN0333_009,09PN0333,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203D_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0333_013s,09PN0333_013,09PN0333,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203D_013,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0333_015s,09PN0333_015,09PN0333,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0203D_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_001s,09PN0334_001,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_002s,09PN0334_002,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_004s,09PN0334_004,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_004,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_005s,09PN0334_005,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_006s,09PN0334_006,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_014s,09PN0334_014,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_016s,09PN0334_016,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_016,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0334_017s,09PN0334_017,09PN0334,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0204A_017,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0335_002s,09PN0335_002,09PN0335,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0205D_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0335_003s,09PN0335_003,09PN0335,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0205D_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0335_005s,09PN0335_005,09PN0335,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0205D_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0335_012s,09PN0335_012,09PN0335,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0205D_012,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0335_016s,09PN0335_016,09PN0335,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0205D_016,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0335_017s,09PN0335_017,09PN0335,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_19E_0205D_017,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0336_007s,09PN0336_007,09PN0336,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206A_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0336_011s,09PN0336_011,09PN0336,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206A_011,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0336_014s,09PN0336_014,09PN0336,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206A_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0337_007s,09PN0337_007,09PN0337,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206B_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0337_009s,09PN0337_009,09PN0337,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206B_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0337_012s,09PN0337_012,09PN0337,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206B_012,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0337_015s,09PN0337_015,09PN0337,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206B_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0338_007s,09PN0338_007,09PN0338,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206C_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0338_009s,09PN0338_009,09PN0338,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206C_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0339_001s,09PN0339_001,09PN0339,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206D_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0339_009s,09PN0339_009,09PN0339,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206D_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0339_014s,09PN0339_014,09PN0339,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206D_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0339_017s,09PN0339_017,09PN0339,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206D_017,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0340_005s,09PN0340_005,09PN0340,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206H_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0340_009s,09PN0340_009,09PN0340,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206H_009,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0340_010s,09PN0340_010,09PN0340,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206H_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0340_011s,09PN0340_011,09PN0340,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0206H_011,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0341_004s,09PN0341_004,09PN0341,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0207D_004,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0341_006s,09PN0341_006,09PN0341,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0207D_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0341_010s,09PN0341_010,09PN0341,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0207D_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0341_015s,09PN0341_015,09PN0341,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0207D_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0343_001s,09PN0343_001,09PN0343,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0209H_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0343_002s,09PN0343_002,09PN0343,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0209H_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0343_003s,09PN0343_003,09PN0343,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0209H_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0343_012s,09PN0343_012,09PN0343,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0209H_012,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_003s,09PN0344_003,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_006s,09PN0344_006,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_007s,09PN0344_007,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_010s,09PN0344_010,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_011s,09PN0344_011,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_011,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_012s,09PN0344_012,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_012,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_014s,09PN0344_014,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0344_017s,09PN0344_017,09PN0344,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210A_017,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0345_006s,09PN0345_006,09PN0345,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210C_006,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0345_008s,09PN0345_008,09PN0345,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0210C_008,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0346_010s,09PN0346_010,09PN0346,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211F_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0346_011s,09PN0346_011,09PN0346,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211F_011,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0346_014s,09PN0346_014,09PN0346,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211F_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0346_015s,09PN0346_015,09PN0346,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211F_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0347_005s,09PN0347_005,09PN0347,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211G_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0347_008s,09PN0347_008,09PN0347,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211G_008,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0347_011s,09PN0347_011,09PN0347,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211G_011,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0347_014s,09PN0347_014,09PN0347,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211G_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0347_015s,09PN0347_015,09PN0347,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0211G_015,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0348_001s,09PN0348_001,09PN0348,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212F_001,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0348_003s,09PN0348_003,09PN0348,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212F_003,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0348_007s,09PN0348_007,09PN0348,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212F_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0348_014s,09PN0348_014,09PN0348,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212F_014,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0348_016s,09PN0348_016,09PN0348,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212F_016,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0349_005s,09PN0349_005,09PN0349,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212G_005,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0349_007s,09PN0349_007,09PN0349,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212G_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0349_010s,09PN0349_010,09PN0349,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212G_010,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0349_016s,09PN0349_016,09PN0349,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212G_016,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0349_018s,09PN0349_018,09PN0349,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0212G_018,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0350_002s,09PN0350_002,09PN0350,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0301G_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0350_004s,09PN0350_004,09PN0350,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0301G_004,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0350_007s,09PN0350_007,09PN0350,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0301G_007,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0350_017s,09PN0350_017,09PN0350,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0301G_017,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0351_002s,09PN0351_002,09PN0351,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0302B_002,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
09PN0351_004s,09PN0351_004,09PN0351,09PN,NULL,NULL,NULL,self,NULL,NULL,NULL,TBBC3_38_17A_0302B_004,NULL,3,NULL,Tx303 1.06 fine-mapping,NULL,NULL
