11TR2083,NULL,11TR,(09TF2152_006s)S2,NULL,10CH0223_003s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2084,NULL,11TR,(09TF2219_003s)S2,NULL,10CH0286_002s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2085,NULL,11TR,(09TF2183_001s)S2,NULL,10CH0245_006s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2086,1.02tx303,11TR,(09TF2002_006s)S2,NULL,10CH0061_004s,NULL,M5,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2087,NULL,11TR,(09TF2192_008s)S2,NULL,10CH0261_003s,NULL,M5,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2088,1.02b73,11TR,(09TF2016_010s)S2,NULL,10CH0064_001s,NULL,M5,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2089,NULL,11TR,(09TF2198_004s)S2,NULL,10CH0266_003s,NULL,M5,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2090,NULL,11TR,(09TF2002_006s)S2,NULL,10CH0061_005s,NULL,M5,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2091,NULL,11TR,(09TF2109_001s)S2,NULL,10CH0185_001s,NULL,M5,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2092,B73,11TR,NULL,NULL,10TI0013_001s,NULL,M5,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2093,NULL,11TR,(09TF2148_006s)S2,NULL,10CH0220_001s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2094,NULL,11TR,(09TF2191_003s)S2,NULL,10CH0258_004s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2095,NULL,11TR,(09TF2213_005s)S2,NULL,10CH0282_001s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2096,NULL,11TR,(09TF2127_005s)S2,NULL,10CH0197_006s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2097,1.02tx303,11TR,(09TF2002_006s)S2,NULL,10CH0061_004s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2098,1.02b73,11TR,(09TF2016_010s)S2,NULL,10CH0064_001s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2099,NULL,11TR,(09TF2112_011s)S2,NULL,10CH0187_006s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2100,NULL,11TR,(09TF2046_006s)S2,NULL,10CH0079_003s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2101,B73,11TR,NULL,NULL,10TI0013_001s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2102,NULL,11TR,(09TF2177_012s)S2,NULL,10CH0239_003s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
