10TN6109_001s,10TN6109_001,10TN6109,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6109_002s,10TN6109_002,10TN6109,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6109_003s,10TN6109_003,10TN6109,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6111_001s,10TN6111_001,10TN6111,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6111_002s,10TN6111_002,10TN6111,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6111_003s,10TN6111_003,10TN6111,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6113_001s,10TN6113_001,10TN6113,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6113_002s,10TN6113_002,10TN6113,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6113_003s,10TN6113_003,10TN6113,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6114_001s,10TN6114_001,10TN6114,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6114_002s,10TN6114_002,10TN6114,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6116_001s,10TN6116_001,10TN6116,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6116_002s,10TN6116_002,10TN6116,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6116_003s,10TN6116_003,10TN6116,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6117_001s,10TN6117_001,10TN6117,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6117_002s,10TN6117_002,10TN6117,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6117_003s,10TN6117_003,10TN6117,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6118_001s,10TN6118_001,10TN6118,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6118_002s,10TN6118_002,10TN6118,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6118_003s,10TN6118_003,10TN6118,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6119_001s,10TN6119_001,10TN6119,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6119_002s,10TN6119_002,10TN6119,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6119_003s,10TN6119_003,10TN6119,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6120_001s,10TN6120_001,10TN6120,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6120_002s,10TN6120_002,10TN6120,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6120_003s,10TN6120_003,10TN6120,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6122_001s,10TN6122_001,10TN6122,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6122_002s,10TN6122_002,10TN6122,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6125_001s,10TN6125_001,10TN6125,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6125_002s,10TN6125_002,10TN6125,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6126_001s,10TN6126_001,10TN6126,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6126_002s,10TN6126_002,10TN6126,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6127_001s,10TN6127_001,10TN6127,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6127_002s,10TN6127_002,10TN6127,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6128_001s,10TN6128_001,10TN6128,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6128_002s,10TN6128_002,10TN6128,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6128_003s,10TN6128_003,10TN6128,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6129_001s,10TN6129_001,10TN6129,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6129_002s,10TN6129_002,10TN6129,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6129_003s,10TN6129_003,10TN6129,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6130_001s,10TN6130_001,10TN6130,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6130_002s,10TN6130_002,10TN6130,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6130_003s,10TN6130_003,10TN6130,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6131_001s,10TN6131_001,10TN6131,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6132_001s,10TN6132_001,10TN6132,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6135_001s,10TN6135_001,10TN6135,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6135_002s,10TN6135_002,10TN6135,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6137_001s,10TN6137_001,10TN6137,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6137_002s,10TN6137_002,10TN6137,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6138_001s,10TN6138_001,10TN6138,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6139_001s,10TN6139_001,10TN6139,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6140_001s,10TN6140_001,10TN6140,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6140_002s,10TN6140_002,10TN6140,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6140_003s,10TN6140_003,10TN6140,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6142_001s,10TN6142_001,10TN6142,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6142_002s,10TN6142_002,10TN6142,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6142_003s,10TN6142_003,10TN6142,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6144_001s,10TN6144_001,10TN6144,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6144_002s,10TN6144_002,10TN6144,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6144_003s,10TN6144_003,10TN6144,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6146_001s,10TN6146_001,10TN6146,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6146_002s,10TN6146_002,10TN6146,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6147_001s,10TN6147_001,10TN6147,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6147_002s,10TN6147_002,10TN6147,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6149_001s,10TN6149_001,10TN6149,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6149_002s,10TN6149_002,10TN6149,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6149_003s,10TN6149_003,10TN6149,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6153_001s,10TN6153_001,10TN6153,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6153_002s,10TN6153_002,10TN6153,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6153_003s,10TN6153_003,10TN6153,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6155_001s,10TN6155_001,10TN6155,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6156_001s,10TN6156_001,10TN6156,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6156_002s,10TN6156_002,10TN6156,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6156_003s,10TN6156_003,10TN6156,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6158_001s,10TN6158_001,10TN6158,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6158_002s,10TN6158_002,10TN6158,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6158_003s,10TN6158_003,10TN6158,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6159_001s,10TN6159_001,10TN6159,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6160_001s,10TN6160_001,10TN6160,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6160_002s,10TN6160_002,10TN6160,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6161_001s,10TN6161_001,10TN6161,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6162_001s,10TN6162_001,10TN6162,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6162_002s,10TN6162_002,10TN6162,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6164_001s,10TN6164_001,10TN6164,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6164_002s,10TN6164_002,10TN6164,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6164_003s,10TN6164_003,10TN6164,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6165_001s,10TN6165_001,10TN6165,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6166_001s,10TN6166_001,10TN6166,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6166_002s,10TN6166_002,10TN6166,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6166_003s,10TN6166_003,10TN6166,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6168_001s,10TN6168_001,10TN6168,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6168_002s,10TN6168_002,10TN6168,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6168_003s,10TN6168_003,10TN6168,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6169_001s,10TN6169_001,10TN6169,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6169_002s,10TN6169_002,10TN6169,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6169_003s,10TN6169_003,10TN6169,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6171_001s,10TN6171_001,10TN6171,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6171_002s,10TN6171_002,10TN6171,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6171_003s,10TN6171_003,10TN6171,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6172_001s,10TN6172_001,10TN6172,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6172_002s,10TN6172_002,10TN6172,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6172_003s,10TN6172_003,10TN6172,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6173_001s,10TN6173_001,10TN6173,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6173_002s,10TN6173_002,10TN6173,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6173_003s,10TN6173_003,10TN6173,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6175_001s,10TN6175_001,10TN6175,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6175_002s,10TN6175_002,10TN6175,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6175_003s,10TN6175_003,10TN6175,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6176_001s,10TN6176_001,10TN6176,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6176_002s,10TN6176_002,10TN6176,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6176_003s,10TN6176_003,10TN6176,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6177_001s,10TN6177_001,10TN6177,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6177_002s,10TN6177_002,10TN6177,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6177_003s,10TN6177_003,10TN6177,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6178_001s,10TN6178_001,10TN6178,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6178_002s,10TN6178_002,10TN6178,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6178_003s,10TN6178_003,10TN6178,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6180_001s,10TN6180_001,10TN6180,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6180_002s,10TN6180_002,10TN6180,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6180_003s,10TN6180_003,10TN6180,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6182_001s,10TN6182_001,10TN6182,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6182_002s,10TN6182_002,10TN6182,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6182_003s,10TN6182_003,10TN6182,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6183_001s,10TN6183_001,10TN6183,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6183_002s,10TN6183_002,10TN6183,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6183_003s,10TN6183_003,10TN6183,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6184_001s,10TN6184_001,10TN6184,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6184_002s,10TN6184_002,10TN6184,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6185_001s,10TN6185_001,10TN6185,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6185_002s,10TN6185_002,10TN6185,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6185_003s,10TN6185_003,10TN6185,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6186_001s,10TN6186_001,10TN6186,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6186_002s,10TN6186_002,10TN6186,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6186_003s,10TN6186_003,10TN6186,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6187_001s,10TN6187_001,10TN6187,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6187_002s,10TN6187_002,10TN6187,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6187_003s,10TN6187_003,10TN6187,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6189_001s,10TN6189_001,10TN6189,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6189_002s,10TN6189_002,10TN6189,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6189_003s,10TN6189_003,10TN6189,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6191_001s,10TN6191_001,10TN6191,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6191_002s,10TN6191_002,10TN6191,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6192_001s,10TN6192_001,10TN6192,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6192_002s,10TN6192_002,10TN6192,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6192_003s,10TN6192_003,10TN6192,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6193_001s,10TN6193_001,10TN6193,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6193_002s,10TN6193_002,10TN6193,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6193_003s,10TN6193_003,10TN6193,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6203_001s,10TN6203_001,10TN6203,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6203_002s,10TN6203_002,10TN6203,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6203_003s,10TN6203_003,10TN6203,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6204_001s,10TN6204_001,10TN6204,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6205_001s,10TN6205_001,10TN6205,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6205_002s,10TN6205_002,10TN6205,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6205_003s,10TN6205_003,10TN6205,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6206_001s,10TN6206_001,10TN6206,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6206_002s,10TN6206_002,10TN6206,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6206_003s,10TN6206_003,10TN6206,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6209_001s,10TN6209_001,10TN6209,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6209_002s,10TN6209_002,10TN6209,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6209_003s,10TN6209_003,10TN6209,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6210_001s,10TN6210_001,10TN6210,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6210_002s,10TN6210_002,10TN6210,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6210_003s,10TN6210_003,10TN6210,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6212_001s,10TN6212_001,10TN6212,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6212_002s,10TN6212_002,10TN6212,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6213_001s,10TN6213_001,10TN6213,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6213_002s,10TN6213_002,10TN6213,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6215_001s,10TN6215_001,10TN6215,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6215_002s,10TN6215_002,10TN6215,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6215_003s,10TN6215_003,10TN6215,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6218_001s,10TN6218_001,10TN6218,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6218_002s,10TN6218_002,10TN6218,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6218_003s,10TN6218_003,10TN6218,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6219_001s,10TN6219_001,10TN6219,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6219_002s,10TN6219_002,10TN6219,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TN6221_001s,10TN6221_001,10TN6221,10TN,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
