05RW0299_010s,05RW0299_010,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_10,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_001s,05RW0300_001,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_01,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_002s,05RW0300_002,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_02,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_003s,05RW0300_003,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_03,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_004s,05RW0300_004,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_04,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_005s,05RW0300_005,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_05,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_006s,05RW0300_006,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_06,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_007s,05RW0300_007,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_07,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_008s,05RW0300_008,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_08,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_009s,05RW0300_009,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_09,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0300_010s,05RW0300_010,05RW0300,05RW,NULL,300,NULL,self,NULL,NULL,NULL,B73/[29-20]_10,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_001s,05RW0301_001,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_01,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_002s,05RW0301_002,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_02,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_003s,05RW0301_003,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_03,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_004s,05RW0301_004,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_04,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_005s,05RW0301_005,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_05,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_006s,05RW0301_006,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_06,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_007s,05RW0301_007,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_07,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_008s,05RW0301_008,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_08,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0301_009s,05RW0301_009,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_09,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
