227,St1141x,St1141x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
228,St1142x,St1142x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
229,St1143x,St1143x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
230,St1144x,St1144x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
231,St1145x,St1145x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
232,St1146x,St1146x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
233,St1147x,St1147x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
234,St1148x,St1148x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
235,St1149x,St1149x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
236,St1150x,St1150x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
237,St1151x,St1151x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
238,St1152x,St1152x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
239,St1153x,St1153x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
240,St1154x,St1154x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
241,St1155x,St1155x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
242,St1156x,St1156x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
243,St1157x,St1157x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
244,St1158x,St1158x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
245,St1159x,St1159x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
246,St1160x,St1160x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
247,St1161x,St1161x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
248,St1162x,St1162x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (2),NULL,NULL,St1x = F1 from StNY001 x St52B
249,St1163x,St1163x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
250,St1164x,St1164x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
251,St1165x,St1165x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
252,St1166x,St1166x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
253,St1167x,St1167x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
254,St1168x,St1168x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
255,St1169x,St1169x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
256,St1170x,St1170x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
257,St1171x,St1171x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
258,St1172x,St1172x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
259,St1173x,St1173x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
260,St1174x,St1174x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
261,St1175x,St1175x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
262,St1176x,St1176x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
263,St1177x,St1177x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
264,St1178x,St1178x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
265,St1179x,St1179x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
266,St1180x,St1180x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
267,St1181x,St1181x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
268,St1182x,St1182x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
269,St1183x,St1183x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
270,St1184x,St1184x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
271,St1185x,St1185x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
272,St1186x,St1186x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
273,St1187x,St1187x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
274,St1188x,St1188x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
275,St1189x,St1189x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
276,St1190x,St1190x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
277,St1191x,St1191x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
278,St1192x,St1192x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
279,St1193x,St1193x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
280,St1194x,St1194x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
281,St1195x,St1195x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
282,St1196x,St1196x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
283,St1197x,St1197x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
284,St1198x,St1198x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
285,St1199x,St1199x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
286,St1200x,St1200x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
287,St1201x,St1201x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
288,St1202x,St1202x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
289,St1203x,St1203x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
290,St1204x,St1204x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
291,St1205x,St1205x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
292,St1206x,St1206x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
293,St1207x,St1207x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
294,St1208x,St1208x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
295,St1209x,St1209x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
296,St1210x,St1210x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
297,St1211x,St1211x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
298,St1212x,St1212x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
299,St1213x,St1213x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
300,St1214x,St1214x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
301,St1215x,St1215x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
302,St1216x,St1216x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
303,St1217x,St1217x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
304,St1218x,St1218x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
305,St1219x,St1219x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
306,St1220x,St1220x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
307,St1221x,St1221x,Setosphaeria turcica,Exserohilum turcicum (Helminthosporium turcicum),NULL,NULL,northern corn leaf blight,NULL,NULL,NULL,NULL,NULL,NULL,chialin_chung,NULL,St1x (3),NULL,NULL,St1x = F1 from StNY001 x St52B
310,test,test,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,Um0001i,UmNY001,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,strange colony type
43,Um0002i,UmNY002,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06; C1/ 2008.08.16,NULL,NULL,strange colony type
44,Um0003i,UmNY003,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06; C1/ 2008.08.16,NULL,NULL,strange colony type
45,Um0004i,UmNY004,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06; C1/ 2008.08.16,NULL,NULL,strange colony type
46,Um0005i,UmNY005,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06; C1/ 2008.08.16,NULL,NULL,UmNY005 and UmNY006 are compatible.
47,Um0006i,UmNY006,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06; C1/ 2008.08.16,NULL,NULL,UmNY005 and UmNY006 are compatible.   UmNY006 amd UmNY007 are compatible.
48,Um0007i,UmNY007,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,UmNY006 and UmNY007 are compatible.   UmNY006 and UmNY008 are partially compatible.
49,Um0008i,UmNY008,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06; C1/ 2008.08.16,NULL,NULL,UmNY006 and UmNY008 are partially compatible.
50,Um0009i,UmNY009,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06; C1/ 2008.08.16,NULL,NULL,NULL
51,Um0010i,UmNY010,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,NULL
52,Um0011i,UmNY011,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,NULL
53,Um0012i,UmNY012,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,NULL
54,Um0013i,UmNY013,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,NULL
55,Um0014i,UmNY014,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,NULL
56,Um0015i,UmNY015,Ustilago maydis,NULL,NULL,NULL,common smut,"Aurora, NY",NY,Aurora,USA,7-Sep,"""corn stalk, teliospores from dried galls""",chialin_chung,NULL,D1/ 2007.10.06,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
