08FL0097_002s,08FL0097_002,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_02,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0097_003s,08FL0097_003,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_03,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0097_004s,08FL0097_004,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_04,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0097_005s,08FL0097_005,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_05,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0097_006s,08FL0097_006,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_06,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0097_007s,08FL0097_007,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_07,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0097_008s,08FL0097_008,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_08,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0097_009s,08FL0097_009,08FL0097,08FL,[DK888]  1851_1_2_2_05D_0503D_0802C,CC_54,[DK888]  1851_1_2_2_05D_0503D_0802C_09,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_001s,08FL0098_001,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_01,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_002s,08FL0098_002,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_02,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_003s,08FL0098_003,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_03,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_004s,08FL0098_004,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_04,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_005s,08FL0098_005,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_05,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_006s,08FL0098_006,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_06,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_007s,08FL0098_007,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_07,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0098_008s,08FL0098_008,08FL0098,08FL,[DK888]  1851_1_2_2_05D_0502E_1004G,CC_55,[DK888]  1851_1_2_2_05D_0502E_1004G_08,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_001s,08FL0099_001,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_01,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_002s,08FL0099_002,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_02,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_003s,08FL0099_003,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_03,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_004s,08FL0099_004,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_04,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_005s,08FL0099_005,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_05,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_006s,08FL0099_006,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_06,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_007s,08FL0099_007,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_07,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_008s,08FL0099_008,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_08,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_009s,08FL0099_009,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_09,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0099_010s,08FL0099_010,08FL0099,08FL,[DK888]  1851_1_2_2_05D_0502E_1007E,CC_56,[DK888]  1851_1_2_2_05D_0502E_1007E_10,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_001s,08FL0100_001,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_01,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_002s,08FL0100_002,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_02,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_003s,08FL0100_003,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_03,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_004s,08FL0100_004,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_04,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_005s,08FL0100_005,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_05,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_006s,08FL0100_006,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_06,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_007s,08FL0100_007,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_07,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_008s,08FL0100_008,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_08,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_009s,08FL0100_009,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_09,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0100_010s,08FL0100_010,08FL0100,08FL,[DK888]  1851_1_2_2_05D_0502E_1007H,CC_57,[DK888]  1851_1_2_2_05D_0502E_1007H_10,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0101_001s,08FL0101_001,08FL0101,08FL,[DK888]  1851_1_2_2_05D_0502E_1012G,CC_58,[DK888]  1851_1_2_2_05D_0502E_1012G_01,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0101_002s,08FL0101_002,08FL0101,08FL,[DK888]  1851_1_2_2_05D_0502E_1012G,CC_58,[DK888]  1851_1_2_2_05D_0502E_1012G_02,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0101_003s,08FL0101_003,08FL0101,08FL,[DK888]  1851_1_2_2_05D_0502E_1012G,CC_58,[DK888]  1851_1_2_2_05D_0502E_1012G_03,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0101_004s,08FL0101_004,08FL0101,08FL,[DK888]  1851_1_2_2_05D_0502E_1012G,CC_58,[DK888]  1851_1_2_2_05D_0502E_1012G_04,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0101_005s,08FL0101_005,08FL0101,08FL,[DK888]  1851_1_2_2_05D_0502E_1012G,CC_58,[DK888]  1851_1_2_2_05D_0502E_1012G_05,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0101_006s,08FL0101_006,08FL0101,08FL,[DK888]  1851_1_2_2_05D_0502E_1012G,CC_58,[DK888]  1851_1_2_2_05D_0502E_1012G_06,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0101_007s,08FL0101_007,08FL0101,08FL,[DK888]  1851_1_2_2_05D_0502E_1012G,CC_58,[DK888]  1851_1_2_2_05D_0502E_1012G_07,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_001s,08FL0102_001,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_01,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_002s,08FL0102_002,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_02,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_003s,08FL0102_003,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_03,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_004s,08FL0102_004,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_04,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_005s,08FL0102_005,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_05,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_006s,08FL0102_006,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_06,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_007s,08FL0102_007,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_07,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_008s,08FL0102_008,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_08,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0102_009s,08FL0102_009,08FL0102,08FL,[DK888]  1851_1_2_2_06A_0603D_1108H,CC_59,[DK888]  1851_1_2_2_06A_0603D_1108H_09,self,NULL,NULL,NULL,DK888 x S11 HIF,NULL,2,NULL,NULL,NULL,NULL
08FL0188_001s,08FL0188_001,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_001,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0188_002s,08FL0188_002,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_002,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0188_003s,08FL0188_003,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_003,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0188_004s,08FL0188_004,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_004,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0188_005s,08FL0188_005,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_005,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0188_006s,08FL0188_006,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_006,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0188_008s,08FL0188_008,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_008,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0188_009s,08FL0188_009,08FL0188,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_01_009,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0189_001s,08FL0189_001,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_001,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_002s,08FL0189_002,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_002,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_003s,08FL0189_003,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_003,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_004s,08FL0189_004,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_004,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_005s,08FL0189_005,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_005,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_006s,08FL0189_006,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_006,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_007s,08FL0189_007,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_007,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_008s,08FL0189_008,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_008,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_009s,08FL0189_009,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_009,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0189_010s,08FL0189_010,08FL0189,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_02_010,NULL,3,NULL,B73/[32-24] BC3S2 (whole row missing?),NULL,NULL
08FL0190_001s,08FL0190_001,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_001,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_002s,08FL0190_002,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_002,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_003s,08FL0190_003,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_003,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_004s,08FL0190_004,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_004,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_005s,08FL0190_005,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_005,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_006s,08FL0190_006,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_006,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_007s,08FL0190_007,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_007,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_008s,08FL0190_008,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_008,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_009s,08FL0190_009,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_009,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0190_010s,08FL0190_010,08FL0190,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_03_010,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_001s,08FL0191_001,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_001,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_002s,08FL0191_002,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_002,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_003s,08FL0191_003,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_003,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_004s,08FL0191_004,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_004,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_005s,08FL0191_005,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_005,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_006s,08FL0191_006,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_006,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_007s,08FL0191_007,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_007,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_008s,08FL0191_008,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_008,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0191_009s,08FL0191_009,08FL0191,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-31-01_04_009,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_001s,08FL0192_001,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_001,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_002s,08FL0192_002,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_002,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_003s,08FL0192_003,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_003,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_004s,08FL0192_004,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_004,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_005s,08FL0192_005,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_005,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_006s,08FL0192_006,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_006,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_007s,08FL0192_007,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_007,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_009s,08FL0192_009,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_009,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0192_010s,08FL0192_010,08FL0192,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_01_010,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0193_001s,08FL0193_001,08FL0193,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_02_001,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0193_002s,08FL0193_002,08FL0193,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_02_002,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0193_003s,08FL0193_003,08FL0193,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_02_003,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0193_004s,08FL0193_004,08FL0193,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_02_004,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0193_005s,08FL0193_005,08FL0193,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_02_005,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0193_006s,08FL0193_006,08FL0193,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_02_006,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0193_007s,08FL0193_007,08FL0193,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_02_007,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_001s,08FL0194_001,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_001,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_002s,08FL0194_002,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_002,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_003s,08FL0194_003,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_003,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_004s,08FL0194_004,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_004,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_005s,08FL0194_005,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_005,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_006s,08FL0194_006,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_006,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_007s,08FL0194_007,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_007,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_008s,08FL0194_008,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_008,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0194_009s,08FL0194_009,08FL0194,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-32-02_03_009,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0195_001s,08FL0195_001,08FL0195,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-45-04_05_001,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
08FL0195_002s,08FL0195_002,08FL0195,08FL,NULL,NULL,NULL,self,NULL,NULL,NULL,B73(4)/[32-24]-5-45-04_05_002,NULL,3,NULL,B73/[32-24] BC3S2,NULL,NULL
