10SX0041_001b,NULL,10SX0041,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML247,NULL,8,NULL,NULL,NULL,NULL
10SX0042_001b,NULL,10SX0042,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML322,NULL,8,NULL,NULL,NULL,NULL
10SX0042_002b,NULL,10SX0042,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML322,NULL,8,NULL,NULL,NULL,NULL
10SX0042_003b,NULL,10SX0042,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML322,NULL,8,NULL,NULL,NULL,NULL
10SX0044_001b,NULL,10SX0044,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML69,NULL,8,NULL,NULL,NULL,NULL
10SX0044_002b,NULL,10SX0044,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML69,NULL,8,NULL,NULL,NULL,NULL
10SX0045_001b,NULL,10SX0045,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,IBM262,NULL,8,NULL,NULL,NULL,NULL
10SX0045_002b,NULL,10SX0045,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,IBM262,NULL,8,NULL,NULL,NULL,NULL
10SX0045_003b,NULL,10SX0045,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,IBM262,NULL,8,NULL,NULL,NULL,NULL
10SX0046_001b,NULL,10SX0046,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Ki3,NULL,8,NULL,NULL,NULL,NULL
10SX0047_001b,NULL,10SX0047,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Ky21,NULL,8,NULL,NULL,NULL,NULL
10SX0047_002b,NULL,10SX0047,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Ky21,NULL,8,NULL,NULL,NULL,NULL
10SX0047_003b,NULL,10SX0047,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Ky21,NULL,8,NULL,NULL,NULL,NULL
10SX0048_001b,NULL,10SX0048,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,M37W,NULL,8,NULL,NULL,NULL,NULL
10SX0048_002b,NULL,10SX0048,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,M37W,NULL,8,NULL,NULL,NULL,NULL
10SX0048_003b,NULL,10SX0048,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,M37W,NULL,8,NULL,NULL,NULL,NULL
10SX0049_001b,NULL,10SX0049,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Mo17,NULL,8,NULL,NULL,NULL,NULL
10SX0049_002b,NULL,10SX0049,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Mo17,NULL,8,NULL,NULL,NULL,NULL
10SX0049_003b,NULL,10SX0049,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Mo17,NULL,8,NULL,NULL,NULL,NULL
10SX0050_001b,NULL,10SX0050,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Mp313E,NULL,8,NULL,NULL,NULL,NULL
10SX0050_002b,NULL,10SX0050,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Mp313E,NULL,8,NULL,NULL,NULL,NULL
10SX0051_001b,NULL,10SX0051,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Mp339,NULL,8,NULL,NULL,NULL,NULL
10SX0051_002b,NULL,10SX0051,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Mp339,NULL,8,NULL,NULL,NULL,NULL
10SX0054_001b,NULL,10SX0054,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,MS71,NULL,8,NULL,NULL,NULL,NULL
10SX0054_002b,NULL,10SX0054,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,MS71,NULL,8,NULL,NULL,NULL,NULL
10SX0054_003b,NULL,10SX0054,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,MS71,NULL,8,NULL,NULL,NULL,NULL
10SX0055_001b,NULL,10SX0055,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC300,NULL,8,NULL,NULL,NULL,NULL
10SX0055_002b,NULL,10SX0055,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC300,NULL,8,NULL,NULL,NULL,NULL
10SX0055_003b,NULL,10SX0055,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC300,NULL,8,NULL,NULL,NULL,NULL
10SX0056_001b,NULL,10SX0056,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC350,NULL,8,NULL,NULL,NULL,NULL
10SX0056_002b,NULL,10SX0056,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC350,NULL,8,NULL,NULL,NULL,NULL
10SX0056_003b,NULL,10SX0056,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC350,NULL,8,NULL,NULL,NULL,NULL
10SX0057_001b,NULL,10SX0057,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC358,NULL,8,NULL,NULL,NULL,NULL
10SX0057_002b,NULL,10SX0057,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NC358,NULL,8,NULL,NULL,NULL,NULL
10SX0058_001b,NULL,10SX0058,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NIL_99,NULL,8,NULL,NULL,NULL,NULL
10SX0058_002b,NULL,10SX0058,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NIL_99,NULL,8,NULL,NULL,NULL,NULL
10SX0058_003b,NULL,10SX0058,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,NIL_99,NULL,8,NULL,NULL,NULL,NULL
10SX0059_001b,NULL,10SX0059,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Oh43,NULL,8,NULL,NULL,NULL,NULL
10SX0059_002b,NULL,10SX0059,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Oh43,NULL,8,NULL,NULL,NULL,NULL
10SX0059_003b,NULL,10SX0059,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Oh43,NULL,8,NULL,NULL,NULL,NULL
10SX0060_001b,NULL,10SX0060,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Oh7B,NULL,8,NULL,NULL,NULL,NULL
10SX0060_002b,NULL,10SX0060,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Oh7B,NULL,8,NULL,NULL,NULL,NULL
10SX0060_003b,NULL,10SX0060,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Oh7B,NULL,8,NULL,NULL,NULL,NULL
10SX0061_001b,NULL,10SX0061,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,P445-58-6-4-BBB,NULL,8,NULL,NULL,NULL,NULL
10SX0061_002b,NULL,10SX0061,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,P445-58-6-4-BBB,NULL,8,NULL,NULL,NULL,NULL
10SX0061_003b,NULL,10SX0061,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,P445-58-6-4-BBB,NULL,8,NULL,NULL,NULL,NULL
10SX0062_001b,NULL,10SX0062,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Sc212m,NULL,8,NULL,NULL,NULL,NULL
10SX0062_002b,NULL,10SX0062,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Sc212m,NULL,8,NULL,NULL,NULL,NULL
10SX0062_003b,NULL,10SX0062,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Sc212m,NULL,8,NULL,NULL,NULL,NULL
10SX0063_001b,NULL,10SX0063,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,TBBC3_19,NULL,8,NULL,NULL,NULL,NULL
10SX0063_002b,NULL,10SX0063,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,TBBC3_19,NULL,8,NULL,NULL,NULL,NULL
10SX0063_003b,NULL,10SX0063,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,TBBC3_19,NULL,8,NULL,NULL,NULL,NULL
10SX0064_001b,NULL,10SX0064,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Tx303,NULL,8,NULL,NULL,NULL,NULL
10SX0064_002b,NULL,10SX0064,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,Tx303,NULL,8,NULL,NULL,NULL,NULL
