11BN0086,NULL,11BN,CML277/B73,NULL,10NN0171_001s,NIL-1069,17,186,D,NULL,10,5,NULL,Screen,2/Region: 100-110/H(l: 143.18cM) H(l: 174.1cM) H(l: 173.03cM),31
11BN0087,NULL,11BN,CML277/B73,NULL,10NN0173_001s,NIL-1091,17,187,D,NULL,10,5,NULL,Screen,1/Region: 80-100/None,31
11BN0088,NULL,11BN,CML277/B73,NULL,10NN0175_001s,NIL-1092,17,188,D,NULL,10,5,NULL,Screen,3/Region: 110-120/H(8: 50.51cM) H(8: 42.91cM) H(8: 40.53cM) H(10: 51.16cM) H(10:58.46cM),31
11BN0089,NULL,11BN,CML277/B73,NULL,10NN0177_001s,NIL-1094,17,189,D,NULL,10,5,NULL,Screen,1/Region: 20-40/H(10:58.46cM),31
11BN0090,NULL,11BN,CML277/B73,NULL,10NN0179_001s,NIL-1108,17,190,D,NULL,10,5,NULL,Screen,4/Region: 50-60/H(4: 60.65cM),31
11BN0091,NULL,11BN,CML277/B73,NULL,10NN0181_001s,NIL-1131,17,191,D,NULL,10,5,NULL,Screen,6/Region: 30-40/None,31
11BN0092,NULL,11BN,CML277/B73,NULL,10NN0183_001s,NIL-1132,17,192,D,NULL,10,5,NULL,Screen,8/Region: 50-60/B(8:42.91cM),31
11BN0093,NULL,11BN,CML277/B73,NULL,10NN0185_001s,NIL-1181,17,193,D,NULL,10,5,NULL,Screen,7/Region: 30-40/H(7: 28.1cM),31
11BN0094,NULL,11BN,CML277/B73,NULL,10NN0187_001s,NIL-1234,17,194,D,NULL,10,5,NULL,Screen,l/Region: 40-60/H(l: 28.57cM),31
11BN0095,NULL,11BN,CML277/B73,NULL,10NN0189_001s,NIL-1283,17,195,D,NULL,10,5,NULL,Screen,8/Region: 40-50/H(3: OcM) H(9: 46.44cM),31
11BN0096,NULL,11BN,CML277/B73,NULL,10NN0191_001s,NIL-1300,17,196,D,NULL,10,5,NULL,Screen,1/Region: 140-160/H(l: 138.32cM) H(l: 137.82cM),31
11BN0097,NULL,11BN,CML277/B73,NULL,10NN0193_001s,NIL-1310,17,197,D,NULL,10,5,NULL,Screen,5/Region: 70-80/B(5:82.47CM) H(5:28.57cM),31
11BN0098,NULL,11BN,CML277/B73,NULL,10NN0195_001s,NIL-1310,17,198,D,NULL,10,5,NULL,Screen,5/Region: 80-90/B(5: 77.93cM) H(5: 28.57cM),31
11BN0099,NULL,11BN,CML322/B73,NULL,10NN0197_001s,NIL-1004,17,199,E,NULL,10,6,NULL,Screen,7/Region: 50-60/H(7: 61.31cM) B(7: 67.39cM) H(8: 112.35cM),31
11BN0100,NULL,11BN,CML322/B73,NULL,10NN0199_001s,NIL-1018,17,200,E,NULL,10,6,NULL,Screen,1/Region: 60-80/B(4:31.72CM) B(3:54.75cM),31
