11PR0179_004s,11PR0179_004,11PR0179,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6135_008s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0180_001s,11PR0180_001,11PR0180,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6136_008s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0180_002s,11PR0180_002,11PR0180,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6136_008s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0181_001s,11PR0181_001,11PR0181,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6138_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0181_002s,11PR0181_002,11PR0181,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6138_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0181_003s,11PR0181_003,11PR0181,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6138_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0181_004s,11PR0181_004,11PR0181,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6138_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0182_001s,11PR0182_001,11PR0182,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6139_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0182_002s,11PR0182_002,11PR0182,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6139_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0182_003s,11PR0182_003,11PR0182,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6139_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0182_004s,11PR0182_004,11PR0182,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6139_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0183_001s,11PR0183_001,11PR0183,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0183_002s,11PR0183_002,11PR0183,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0183_003s,11PR0183_003,11PR0183,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0183_004s,11PR0183_004,11PR0183,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0183_005s,11PR0183_005,11PR0183,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0183_006s,11PR0183_006,11PR0183,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0184_001s,11PR0184_001,11PR0184,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0184_002s,11PR0184_002,11PR0184,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0184_003s,11PR0184_003,11PR0184,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0184_004s,11PR0184_004,11PR0184,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0185_001s,11PR0185_001,11PR0185,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_009s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0185_002s,11PR0185_002,11PR0185,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_009s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0185_003s,11PR0185_003,11PR0185,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_009s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0185_004s,11PR0185_004,11PR0185,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_009s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0185_005s,11PR0185_005,11PR0185,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6140_009s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0186_001s,11PR0186_001,11PR0186,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6142_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0186_002s,11PR0186_002,11PR0186,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6142_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0186_003s,11PR0186_003,11PR0186,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6142_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0187_001s,11PR0187_001,11PR0187,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6145_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0187_002s,11PR0187_002,11PR0187,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6145_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0188_001s,11PR0188_001,11PR0188,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6147_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0188_002s,11PR0188_002,11PR0188,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6147_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0188_003s,11PR0188_003,11PR0188,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6147_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0188_004s,11PR0188_004,11PR0188,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6147_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0189_001s,11PR0189_001,11PR0189,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6147_011s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0189_002s,11PR0189_002,11PR0189,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6147_011s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0192_001s,11PR0192_001,11PR0192,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0192_002s,11PR0192_002,11PR0192,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0192_003s,11PR0192_003,11PR0192,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0192_004s,11PR0192_004,11PR0192,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0193_001s,11PR0193_001,11PR0193,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0193_002s,11PR0193_002,11PR0193,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0194_001s,11PR0194_001,11PR0194,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0194_002s,11PR0194_002,11PR0194,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0195_001s,11PR0195_001,11PR0195,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0195_002s,11PR0195_002,11PR0195,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0195_003s,11PR0195_003,11PR0195,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0195_004s,11PR0195_004,11PR0195,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0195_005s,11PR0195_005,11PR0195,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0195_006s,11PR0195_006,11PR0195,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0195_007s,11PR0195_007,11PR0195,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6151_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0196_001s,11PR0196_001,11PR0196,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6153_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0196_002s,11PR0196_002,11PR0196,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6153_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0197_001s,11PR0197_001,11PR0197,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6153_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0198_001s,11PR0198_001,11PR0198,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6154_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0198_002s,11PR0198_002,11PR0198,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6154_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0198_003s,11PR0198_003,11PR0198,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6154_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0199_001s,11PR0199_001,11PR0199,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6155_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0199_002s,11PR0199_002,11PR0199,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6155_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0199_003s,11PR0199_003,11PR0199,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6155_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0199_004s,11PR0199_004,11PR0199,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6155_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0200_001s,11PR0200_001,11PR0200,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6156_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0200_002s,11PR0200_002,11PR0200,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6156_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0200_003s,11PR0200_003,11PR0200,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6156_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0202_001s,11PR0202_001,11PR0202,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6157_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0202_002s,11PR0202_002,11PR0202,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6157_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0203_001s,11PR0203_001,11PR0203,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6158_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0203_002s,11PR0203_002,11PR0203,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6158_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0203_003s,11PR0203_003,11PR0203,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6158_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0203_004s,11PR0203_004,11PR0203,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6158_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0203_005s,11PR0203_005,11PR0203,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6158_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0204_001s,11PR0204_001,11PR0204,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6159_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0204_002s,11PR0204_002,11PR0204,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6159_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0204_003s,11PR0204_003,11PR0204,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6159_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0205_001s,11PR0205_001,11PR0205,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6161_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0205_002s,11PR0205_002,11PR0205,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6161_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0205_003s,11PR0205_003,11PR0205,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6161_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0205_004s,11PR0205_004,11PR0205,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6161_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0206_001s,11PR0206_001,11PR0206,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0206_002s,11PR0206_002,11PR0206,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0206_003s,11PR0206_003,11PR0206,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0206_004s,11PR0206_004,11PR0206,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0207_001s,11PR0207_001,11PR0207,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0207_002s,11PR0207_002,11PR0207,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0208_001s,11PR0208_001,11PR0208,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0208_002s,11PR0208_002,11PR0208,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6167_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0209_001s,11PR0209_001,11PR0209,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6170_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0209_002s,11PR0209_002,11PR0209,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6170_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0209_003s,11PR0209_003,11PR0209,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6170_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0209_004s,11PR0209_004,11PR0209,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6170_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0209_005s,11PR0209_005,11PR0209,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6170_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0209_006s,11PR0209_006,11PR0209,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6170_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0210_001s,11PR0210_001,11PR0210,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6171_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0210_002s,11PR0210_002,11PR0210,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6171_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0210_003s,11PR0210_003,11PR0210,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6171_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0210_004s,11PR0210_004,11PR0210,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6171_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0210_005s,11PR0210_005,11PR0210,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6171_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0210_006s,11PR0210_006,11PR0210,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6171_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0211_001s,11PR0211_001,11PR0211,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6172_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0211_002s,11PR0211_002,11PR0211,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6172_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0212_001s,11PR0212_001,11PR0212,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6173_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0212_002s,11PR0212_002,11PR0212,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6173_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0213_001s,11PR0213_001,11PR0213,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6173_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0213_002s,11PR0213_002,11PR0213,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6173_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0213_003s,11PR0213_003,11PR0213,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6173_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0214_001s,11PR0214_001,11PR0214,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6175_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0215_001s,11PR0215_001,11PR0215,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0215_002s,11PR0215_002,11PR0215,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_004s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0216_001s,11PR0216_001,11PR0216,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0216_002s,11PR0216_002,11PR0216,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0216_003s,11PR0216_003,11PR0216,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0217_001s,11PR0217_001,11PR0217,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0217_002s,11PR0217_002,11PR0217,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0217_003s,11PR0217_003,11PR0217,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6176_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0218_001s,11PR0218_001,11PR0218,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6178_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0218_002s,11PR0218_002,11PR0218,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6178_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0220_001s,11PR0220_001,11PR0220,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6183_002s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0221_001s,11PR0221_001,11PR0221,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0221_002s,11PR0221_002,11PR0221,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0221_003s,11PR0221_003,11PR0221,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0221_004s,11PR0221_004,11PR0221,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0221_005s,11PR0221_005,11PR0221,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0222_001s,11PR0222_001,11PR0222,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_010s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0222_002s,11PR0222_002,11PR0222,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_010s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0222_003s,11PR0222_003,11PR0222,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_010s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0222_004s,11PR0222_004,11PR0222,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_010s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0222_005s,11PR0222_005,11PR0222,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6184_010s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0223_001s,11PR0223_001,11PR0223,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6186_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0223_002s,11PR0223_002,11PR0223,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6186_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0224_001s,11PR0224_001,11PR0224,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0224_002s,11PR0224_002,11PR0224,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0224_003s,11PR0224_003,11PR0224,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0224_004s,11PR0224_004,11PR0224,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0224_005s,11PR0224_005,11PR0224,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0224_006s,11PR0224_006,11PR0224,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0224_007s,11PR0224_007,11PR0224,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_003s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0225_001s,11PR0225_001,11PR0225,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_005s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0226_001s,11PR0226_001,11PR0226,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0226_002s,11PR0226_002,11PR0226,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0226_003s,11PR0226_003,11PR0226,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6187_007s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0227_001s,11PR0227_001,11PR0227,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6188_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0227_002s,11PR0227_002,11PR0227,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6188_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0227_003s,11PR0227_003,11PR0227,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6188_001s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0228_001s,11PR0228_001,11PR0228,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6189_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0228_002s,11PR0228_002,11PR0228,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6189_006s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0229_001s,11PR0229_001,11PR0229,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6190_014s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0231_001s,11PR0231_001,11PR0231,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6191_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0231_002s,11PR0231_002,11PR0231,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6191_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0231_003s,11PR0231_003,11PR0231,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6191_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0231_004s,11PR0231_004,11PR0231,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,(11TF6191_012s)S2,NULL,34,NULL,NULL,NULL,NULL
11PR0232_001s,11PR0232_001,11PR0232,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,W22,NULL,34,NULL,NULL,NULL,NULL
11PR0232_002s,11PR0232_002,11PR0232,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,W22,NULL,34,NULL,NULL,NULL,NULL
11PR0232_003s,11PR0232_003,11PR0232,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,W22,NULL,34,NULL,NULL,NULL,NULL
11PR0232_004s,11PR0232_004,11PR0232,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,W22,NULL,34,NULL,NULL,NULL,NULL
11PR0232_005s,11PR0232_005,11PR0232,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,W22,NULL,34,NULL,NULL,NULL,NULL
11PR0232_006s,11PR0232_006,11PR0232,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,W22,NULL,34,NULL,NULL,NULL,NULL
11PR0233_001s,11PR0233_001,11PR0233,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,B73,NULL,34,NULL,NULL,NULL,NULL
11PR0233_002s,11PR0233_002,11PR0233,11PR,NULL,NULL,NULL,self,NULL,NULL,NULL,B73,NULL,34,NULL,NULL,NULL,NULL
11PR0234_001s,NULL,NULL,11PR,11PR0234_001,11PR0234,NULL,self,NULL,NULL,NULL,(B73xCML228)S8,NULL,31,NULL,NULL,NULL,NULL
