09PT0201,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,15,40,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0202,NULL,09PT,NULL,Z034E0042,08PT0445_003s,NULL,15,39,NULL,1,16,34,NULL,trial,NULL,3
09PT0203,NULL,09PT,NULL,Z034E0042,08PT0419_003s,NULL,15,38,NULL,2,16,34,NULL,trial,NULL,3
09PT0204,NULL,09PT,NULL,Z034E0072,NULL,08FG0896,15,37,NULL,2,16,34,NULL,trial,NULL,3
09PT0205,NULL,09PT,NULL,Z034E0071,NULL,08FG0895,15,36,NULL,2,16,34,NULL,trial,NULL,3
09PT0206,NULL,09PT,NULL,Z034E0020,NULL,08FG0840,15,35,NULL,2,16,34,NULL,trial,NULL,3
09PT0207,NULL,09PT,NULL,Z034E0043,NULL,08FG0865,15,34,NULL,2,16,34,NULL,trial,NULL,3
09PT0208,NULL,09PT,NULL,Z034E0012,NULL,08FG0831,15,33,NULL,2,16,34,NULL,trial,NULL,3
09PT0209,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,15,32,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0210,NULL,09PT,NULL,Z034E0042,08PT0445_003s,NULL,15,31,NULL,2,16,34,NULL,trial,NULL,3
09PT0211,NULL,09PT,NULL,Z034E0037,NULL,08FG0859,15,30,NULL,2,16,34,NULL,trial,NULL,3
09PT0212,NULL,09PT,NULL,Z034E0033,NULL,08FG0853,15,29,NULL,2,16,34,NULL,trial,NULL,3
09PT0213,NULL,09PT,NULL,Z034E0070,NULL,08FG0894,15,28,NULL,2,16,34,NULL,trial,NULL,3
09PT0214,NULL,09PT,NULL,Z034E0042,NULL,08FG0864,15,27,NULL,2,16,34,NULL,trial,NULL,3
09PT0215,NULL,09PT,NULL,Z034E0016,NULL,08FG0836,15,26,NULL,2,16,34,NULL,trial,NULL,3
09PT0216,NULL,09PT,NULL,Z034E0022,NULL,08FG0842,15,25,NULL,2,16,34,NULL,trial,NULL,3
09PT0217,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,15,24,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0218,NULL,09PT,NULL,Z034E0013,NULL,08FG0832,15,23,NULL,2,16,34,NULL,trial,NULL,3
09PT0219,NULL,09PT,NULL,Z034E0042,08PT0419_001s,NULL,15,22,NULL,2,16,34,NULL,trial,NULL,3
