10BB0092,10B0092,10BB,B73,NULL,08PN0309_000,NULL,24,192,5,NULL,16,CML277,7/15/2010,CheckB,NULL,31
10BB0093,10B0093,10BB,(B73؃ML277)S5,NULL,NULL,07A4178,24,193,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0094,10B0094,10BB,(B73؃ML277)S5,NULL,09PN0035_000,NULL,24,194,5,NULL,16,CML277,7/15/2010,CheckB2,NULL,31
10BB0095,10B0095,10BB,(B73؃ML277)S5,NULL,NULL,07A3843,24,195,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0096,10B0096,10BB,(B73؃ML277)S5,NULL,NULL,07A3956,24,196,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0097,10B0097,10BB,(B73؃ML277)S5,NULL,NULL,07A4630,24,197,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0098,10B0098,10BB,(B73؃ML277)S5,NULL,NULL,07A3641,24,198,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0099,10B0099,10BB,(B73؃ML277)S5,NULL,NULL,07A4640,24,199,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0100,10B0100,10BB,(B73؃ML277)S5,NULL,NULL,07A1788,24,200,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0101,10B0101,10BB,(B73؃ML277)S5,NULL,NULL,07A1350,25,101,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0102,10B0102,10BB,(B73؃ML277)S5,NULL,NULL,07A3568,25,102,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0103,10B0103,10BB,CML277,NULL,NULL,05P0718151A,25,103,5,NULL,16,CML277,7/15/2010,Check,NULL,31
10BB0104,10B0104,10BB,(B73؃ML277)S5,NULL,NULL,07A5283,25,104,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0105,10B0105,10BB,(B73؃ML277)S5,NULL,NULL,07A0975,25,105,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0106,10B0106,10BB,(B73؃ML277)S5,NULL,NULL,07A4584,25,106,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0107,10B0107,10BB,(B73؃ML277)S5,NULL,NULL,07A1872,25,107,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0108,10B0108,10BB,(B73؃ML277)S5,NULL,09PN0035_000,NULL,25,108,5,NULL,16,CML277,7/15/2010,CheckB2,NULL,31
10BB0109,10B0109,10BB,(B73؃ML277)S5,NULL,NULL,07A2140,25,109,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0110,10B0110,10BB,(B73؃ML277)S5,NULL,NULL,07A1717,25,110,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0111,10B0111,10BB,(B73؃ML277)S5,NULL,NULL,07A4845,25,111,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0112,10B0112,10BB,(B73؃ML277)S5,NULL,NULL,07A5013,25,112,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0113,10B0113,10BB,(B73؃ML277)S5,NULL,NULL,07A4311,25,113,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0114,10B0114,10BB,CML277,NULL,NULL,05P0718151A,25,114,6,NULL,16,CML277,7/15/2010,Check,NULL,31
10BB0115,10B0115,10BB,(B73؃ML277)S5,NULL,NULL,07A4383,25,115,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0116,10B0116,10BB,(B73؃ML277)S5,NULL,NULL,07A3222,25,116,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0117,10B0117,10BB,(B73؃ML277)S5,NULL,NULL,07A4807,25,117,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0118,10B0118,10BB,(B73؃ML277)S5,NULL,NULL,07A4808,25,118,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0119,10B0119,10BB,(B73؃ML277)S5,NULL,NULL,07A5291,25,119,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0120,10B0120,10BB,(B73؃ML277)S5,NULL,09PN0035_000,NULL,25,120,6,NULL,16,CML277,7/15/2010,CheckB2,NULL,31
10BB0121,10B0121,10BB,(B73؃ML277)S5,NULL,NULL,07A4704,25,121,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0122,10B0122,10BB,(B73؃ML277)S5,NULL,NULL,07A1997,25,122,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0123,10B0123,10BB,(B73؃ML277)S5,NULL,NULL,07A3274,25,123,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0124,10B0124,10BB,(B73؃ML277)S5,NULL,NULL,07A4457,25,124,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0125,10B0125,10BB,(B73؃ML277)S5,NULL,NULL,06A4789,25,125,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0126,10B0126,10BB,(B73؃ML277)S5,NULL,NULL,06A4743,25,126,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0127,10B0127,10BB,(B73؃ML277)S5,NULL,NULL,07A1931,25,127,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0128,10B0128,10BB,B73,NULL,08PN0309_000,NULL,25,128,6,NULL,16,CML277,7/15/2010,CheckB,NULL,31
10BB0129,10B0129,10BB,(B73؃ML277)S5,NULL,NULL,07A4872,25,129,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0130,10B0130,10BB,(B73؃ML277)S5,NULL,NULL,07A4764,25,130,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0131,10B0131,10BB,(B73؃ML277)S5,NULL,NULL,07A4956,25,131,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0132,10B0132,10BB,(B73؃ML277)S5,NULL,NULL,07A4361,25,132,6,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0133,10B0133,10BB,(B73؃ML277)S5,NULL,NULL,07A4034,25,133,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0134,10B0134,10BB,(B73؃ML277)S5,NULL,NULL,07A3991,25,134,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0135,10B0135,10BB,(B73؃ML277)S5,NULL,NULL,07A5288,25,135,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
