2149,10282,05FL0498_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2150,10283,05FL0499_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2151,10284,05FL0499_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2152,10285,05FL0499_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2153,10286,05FL0500_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2154,10287,05FL0500_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2155,10288,05FL0500_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2156,10289,05FL0535_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2157,10290,05FL0535_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2158,10291,05FL0535_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2159,10292,05FL0535_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2160,10293,05FL0536_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2161,10294,05FL0536_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2162,10295,05FL0536_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2163,10296,05FL0536_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2164,10297,05FL0536_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2165,10298,05FL0536_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2166,10299,05FL0537_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2167,10300,05FL0537_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2168,10301,05FL0537_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2169,10302,05FL0537_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
