seed_id,plant_id,row_id,experiment_id,plant_name,row_name,seed_name,cross_type,male_parent_id,male_parent_name,program_origin,seed_pedigree,line_num,person_id,disease_info,notes,accession,lot
06FL0467_005s,06FL0467_005,06FL0467,06FL,self:plant5,FL06-07_467,NULL,self,06FL0467_005s,NULL,NULL,IBM262_13-48-5,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0467_006s,06FL0467_006,06FL0467,06FL,self:plant6,FL06-07_467,NULL,self,06FL0467_006s,NULL,NULL,IBM262_13-48-6,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0456_001s,06FL0456_001,06FL0456,06FL,self:plant1,FL06-07_456,NULL,self,06FL0456_001s,NULL,NULL,IBM262_13-6-1,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0456_002s,06FL0456_002,06FL0456,06FL,self:plant2,FL06-07_456,NULL,self,06FL0456_002s,NULL,NULL,IBM262_13-6-2,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0456_003s,06FL0456_003,06FL0456,06FL,self:plant3,FL06-07_456,NULL,self,06FL0456_003s,NULL,NULL,IBM262_13-6-3,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0456_004s,06FL0456_004,06FL0456,06FL,self:plant4,FL06-07_456,NULL,self,06FL0456_004s,NULL,NULL,IBM262_13-6-4,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0456_005s,06FL0456_005,06FL0456,06FL,self:plant5,FL06-07_456,NULL,self,06FL0456_005s,NULL,NULL,IBM262_13-6-5,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0456_006s,06FL0456_006,06FL0456,06FL,self:plant6,FL06-07_456,NULL,self,06FL0456_006s,NULL,NULL,IBM262_13-6-6,NULL,3,NULL,P28_Et4IBM262S1,NULL,NULL
06FL0436_001s,06FL0436_001,06FL0436,06FL,self:plant1,FL06-07_436,NULL,self,06FL0436_001s,NULL,NULL,IBM262_22-55-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0436_002s,06FL0436_002,06FL0436,06FL,self:plant2,FL06-07_436,NULL,self,06FL0436_002s,NULL,NULL,IBM262_22-55-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0436_003s,06FL0436_003,06FL0436,06FL,self:plant3,FL06-07_436,NULL,self,06FL0436_003s,NULL,NULL,IBM262_22-55-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0436_004s,06FL0436_004,06FL0436,06FL,self:plant4,FL06-07_436,NULL,self,06FL0436_004s,NULL,NULL,IBM262_22-55-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0436_005s,06FL0436_005,06FL0436,06FL,self:plant5,FL06-07_436,NULL,self,06FL0436_005s,NULL,NULL,IBM262_22-55-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0436_006s,06FL0436_006,06FL0436,06FL,self:plant6,FL06-07_436,NULL,self,06FL0436_006s,NULL,NULL,IBM262_22-55-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0437_001s,06FL0437_001,06FL0437,06FL,self:plant1,FL06-07_437,NULL,self,06FL0437_001s,NULL,NULL,IBM262_22-56-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0437_002s,06FL0437_002,06FL0437,06FL,self:plant2,FL06-07_437,NULL,self,06FL0437_002s,NULL,NULL,IBM262_22-56-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0437_003s,06FL0437_003,06FL0437,06FL,self:plant3,FL06-07_437,NULL,self,06FL0437_003s,NULL,NULL,IBM262_22-56-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0437_004s,06FL0437_004,06FL0437,06FL,self:plant4,FL06-07_437,NULL,self,06FL0437_004s,NULL,NULL,IBM262_22-56-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0437_005s,06FL0437_005,06FL0437,06FL,self:plant5,FL06-07_437,NULL,self,06FL0437_005s,NULL,NULL,IBM262_22-56-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0437_006s,06FL0437_006,06FL0437,06FL,self:plant6,FL06-07_437,NULL,self,06FL0437_006s,NULL,NULL,IBM262_22-56-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0438_001s,06FL0438_001,06FL0438,06FL,self:plant1,FL06-07_438,NULL,self,06FL0438_001s,NULL,NULL,IBM262_22-59-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0438_002s,06FL0438_002,06FL0438,06FL,self:plant2,FL06-07_438,NULL,self,06FL0438_002s,NULL,NULL,IBM262_22-59-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0438_003s,06FL0438_003,06FL0438,06FL,self:plant3,FL06-07_438,NULL,self,06FL0438_003s,NULL,NULL,IBM262_22-59-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0438_004s,06FL0438_004,06FL0438,06FL,self:plant4,FL06-07_438,NULL,self,06FL0438_004s,NULL,NULL,IBM262_22-59-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0438_005s,06FL0438_005,06FL0438,06FL,self:plant5,FL06-07_438,NULL,self,06FL0438_005s,NULL,NULL,IBM262_22-59-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0438_006s,06FL0438_006,06FL0438,06FL,self:plant6,FL06-07_438,NULL,self,06FL0438_006s,NULL,NULL,IBM262_22-59-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0439_001s,06FL0439_001,06FL0439,06FL,self:plant1,FL06-07_439,NULL,self,06FL0439_001s,NULL,NULL,IBM262_22-60-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0439_002s,06FL0439_002,06FL0439,06FL,self:plant2,FL06-07_439,NULL,self,06FL0439_002s,NULL,NULL,IBM262_22-60-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0439_003s,06FL0439_003,06FL0439,06FL,self:plant3,FL06-07_439,NULL,self,06FL0439_003s,NULL,NULL,IBM262_22-60-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0439_004s,06FL0439_004,06FL0439,06FL,self:plant4,FL06-07_439,NULL,self,06FL0439_004s,NULL,NULL,IBM262_22-60-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0439_005s,06FL0439_005,06FL0439,06FL,self:plant5,FL06-07_439,NULL,self,06FL0439_005s,NULL,NULL,IBM262_22-60-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0439_006s,06FL0439_006,06FL0439,06FL,self:plant6,FL06-07_439,NULL,self,06FL0439_006s,NULL,NULL,IBM262_22-60-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0440_001s,06FL0440_001,06FL0440,06FL,self:plant1,FL06-07_440,NULL,self,06FL0440_001s,NULL,NULL,IBM262_22-61-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0440_002s,06FL0440_002,06FL0440,06FL,self:plant2,FL06-07_440,NULL,self,06FL0440_002s,NULL,NULL,IBM262_22-61-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0440_003s,06FL0440_003,06FL0440,06FL,self:plant3,FL06-07_440,NULL,self,06FL0440_003s,NULL,NULL,IBM262_22-61-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0440_004s,06FL0440_004,06FL0440,06FL,self:plant4,FL06-07_440,NULL,self,06FL0440_004s,NULL,NULL,IBM262_22-61-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0440_005s,06FL0440_005,06FL0440,06FL,self:plant5,FL06-07_440,NULL,self,06FL0440_005s,NULL,NULL,IBM262_22-61-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0440_006s,06FL0440_006,06FL0440,06FL,self:plant6,FL06-07_440,NULL,self,06FL0440_006s,NULL,NULL,IBM262_22-61-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0441_001s,06FL0441_001,06FL0441,06FL,self:plant1,FL06-07_441,NULL,self,06FL0441_001s,NULL,NULL,IBM262_22-63-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0441_002s,06FL0441_002,06FL0441,06FL,self:plant2,FL06-07_441,NULL,self,06FL0441_002s,NULL,NULL,IBM262_22-63-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0441_003s,06FL0441_003,06FL0441,06FL,self:plant3,FL06-07_441,NULL,self,06FL0441_003s,NULL,NULL,IBM262_22-63-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0441_004s,06FL0441_004,06FL0441,06FL,self:plant4,FL06-07_441,NULL,self,06FL0441_004s,NULL,NULL,IBM262_22-63-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0441_005s,06FL0441_005,06FL0441,06FL,self:plant5,FL06-07_441,NULL,self,06FL0441_005s,NULL,NULL,IBM262_22-63-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0441_006s,06FL0441_006,06FL0441,06FL,self:plant6,FL06-07_441,NULL,self,06FL0441_006s,NULL,NULL,IBM262_22-63-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0442_001s,06FL0442_001,06FL0442,06FL,self:plant1,FL06-07_442,NULL,self,06FL0442_001s,NULL,NULL,IBM262_22-64-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0442_002s,06FL0442_002,06FL0442,06FL,self:plant2,FL06-07_442,NULL,self,06FL0442_002s,NULL,NULL,IBM262_22-64-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0442_003s,06FL0442_003,06FL0442,06FL,self:plant3,FL06-07_442,NULL,self,06FL0442_003s,NULL,NULL,IBM262_22-64-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0442_004s,06FL0442_004,06FL0442,06FL,self:plant4,FL06-07_442,NULL,self,06FL0442_004s,NULL,NULL,IBM262_22-64-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0442_005s,06FL0442_005,06FL0442,06FL,self:plant5,FL06-07_442,NULL,self,06FL0442_005s,NULL,NULL,IBM262_22-64-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0442_006s,06FL0442_006,06FL0442,06FL,self:plant6,FL06-07_442,NULL,self,06FL0442_006s,NULL,NULL,IBM262_22-64-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0443_001s,06FL0443_001,06FL0443,06FL,self:plant1,FL06-07_443,NULL,self,06FL0443_001s,NULL,NULL,IBM262_22-65-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0443_002s,06FL0443_002,06FL0443,06FL,self:plant2,FL06-07_443,NULL,self,06FL0443_002s,NULL,NULL,IBM262_22-65-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0443_003s,06FL0443_003,06FL0443,06FL,self:plant3,FL06-07_443,NULL,self,06FL0443_003s,NULL,NULL,IBM262_22-65-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0443_004s,06FL0443_004,06FL0443,06FL,self:plant4,FL06-07_443,NULL,self,06FL0443_004s,NULL,NULL,IBM262_22-65-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0443_005s,06FL0443_005,06FL0443,06FL,self:plant5,FL06-07_443,NULL,self,06FL0443_005s,NULL,NULL,IBM262_22-65-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0443_006s,06FL0443_006,06FL0443,06FL,self:plant6,FL06-07_443,NULL,self,06FL0443_006s,NULL,NULL,IBM262_22-65-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0444_001s,06FL0444_001,06FL0444,06FL,self:plant1,FL06-07_444,NULL,self,06FL0444_001s,NULL,NULL,IBM262_22-67-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0444_002s,06FL0444_002,06FL0444,06FL,self:plant2,FL06-07_444,NULL,self,06FL0444_002s,NULL,NULL,IBM262_22-67-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0444_003s,06FL0444_003,06FL0444,06FL,self:plant3,FL06-07_444,NULL,self,06FL0444_003s,NULL,NULL,IBM262_22-67-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0444_004s,06FL0444_004,06FL0444,06FL,self:plant4,FL06-07_444,NULL,self,06FL0444_004s,NULL,NULL,IBM262_22-67-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0444_005s,06FL0444_005,06FL0444,06FL,self:plant5,FL06-07_444,NULL,self,06FL0444_005s,NULL,NULL,IBM262_22-67-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0444_006s,06FL0444_006,06FL0444,06FL,self:plant6,FL06-07_444,NULL,self,06FL0444_006s,NULL,NULL,IBM262_22-67-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0445_001s,06FL0445_001,06FL0445,06FL,self:plant1,FL06-07_445,NULL,self,06FL0445_001s,NULL,NULL,IBM262_22-69-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0445_002s,06FL0445_002,06FL0445,06FL,self:plant2,FL06-07_445,NULL,self,06FL0445_002s,NULL,NULL,IBM262_22-69-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0445_003s,06FL0445_003,06FL0445,06FL,self:plant3,FL06-07_445,NULL,self,06FL0445_003s,NULL,NULL,IBM262_22-69-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0445_004s,06FL0445_004,06FL0445,06FL,self:plant4,FL06-07_445,NULL,self,06FL0445_004s,NULL,NULL,IBM262_22-69-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0445_005s,06FL0445_005,06FL0445,06FL,self:plant5,FL06-07_445,NULL,self,06FL0445_005s,NULL,NULL,IBM262_22-69-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0445_006s,06FL0445_006,06FL0445,06FL,self:plant6,FL06-07_445,NULL,self,06FL0445_006s,NULL,NULL,IBM262_22-69-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0446_001s,06FL0446_001,06FL0446,06FL,self:plant1,FL06-07_446,NULL,self,06FL0446_001s,NULL,NULL,IBM262_22-70-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0446_002s,06FL0446_002,06FL0446,06FL,self:plant2,FL06-07_446,NULL,self,06FL0446_002s,NULL,NULL,IBM262_22-70-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0446_003s,06FL0446_003,06FL0446,06FL,self:plant3,FL06-07_446,NULL,self,06FL0446_003s,NULL,NULL,IBM262_22-70-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0446_004s,06FL0446_004,06FL0446,06FL,self:plant4,FL06-07_446,NULL,self,06FL0446_004s,NULL,NULL,IBM262_22-70-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0446_005s,06FL0446_005,06FL0446,06FL,self:plant5,FL06-07_446,NULL,self,06FL0446_005s,NULL,NULL,IBM262_22-70-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0446_006s,06FL0446_006,06FL0446,06FL,self:plant6,FL06-07_446,NULL,self,06FL0446_006s,NULL,NULL,IBM262_22-70-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0447_001s,06FL0447_001,06FL0447,06FL,self:plant1,FL06-07_447,NULL,self,06FL0447_001s,NULL,NULL,IBM262_22-73-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0447_002s,06FL0447_002,06FL0447,06FL,self:plant2,FL06-07_447,NULL,self,06FL0447_002s,NULL,NULL,IBM262_22-73-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0447_003s,06FL0447_003,06FL0447,06FL,self:plant3,FL06-07_447,NULL,self,06FL0447_003s,NULL,NULL,IBM262_22-73-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0447_004s,06FL0447_004,06FL0447,06FL,self:plant4,FL06-07_447,NULL,self,06FL0447_004s,NULL,NULL,IBM262_22-73-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0447_005s,06FL0447_005,06FL0447,06FL,self:plant5,FL06-07_447,NULL,self,06FL0447_005s,NULL,NULL,IBM262_22-73-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0447_006s,06FL0447_006,06FL0447,06FL,self:plant6,FL06-07_447,NULL,self,06FL0447_006s,NULL,NULL,IBM262_22-73-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0448_001s,06FL0448_001,06FL0448,06FL,self:plant1,FL06-07_448,NULL,self,06FL0448_001s,NULL,NULL,IBM262_22-74-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0448_002s,06FL0448_002,06FL0448,06FL,self:plant2,FL06-07_448,NULL,self,06FL0448_002s,NULL,NULL,IBM262_22-74-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0448_003s,06FL0448_003,06FL0448,06FL,self:plant3,FL06-07_448,NULL,self,06FL0448_003s,NULL,NULL,IBM262_22-74-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0448_004s,06FL0448_004,06FL0448,06FL,self:plant4,FL06-07_448,NULL,self,06FL0448_004s,NULL,NULL,IBM262_22-74-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0448_005s,06FL0448_005,06FL0448,06FL,self:plant5,FL06-07_448,NULL,self,06FL0448_005s,NULL,NULL,IBM262_22-74-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0448_006s,06FL0448_006,06FL0448,06FL,self:plant6,FL06-07_448,NULL,self,06FL0448_006s,NULL,NULL,IBM262_22-74-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0449_001s,06FL0449_001,06FL0449,06FL,self:plant1,FL06-07_449,NULL,self,06FL0449_001s,NULL,NULL,IBM262_22-81-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0449_002s,06FL0449_002,06FL0449,06FL,self:plant2,FL06-07_449,NULL,self,06FL0449_002s,NULL,NULL,IBM262_22-81-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0449_003s,06FL0449_003,06FL0449,06FL,self:plant3,FL06-07_449,NULL,self,06FL0449_003s,NULL,NULL,IBM262_22-81-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0449_004s,06FL0449_004,06FL0449,06FL,self:plant4,FL06-07_449,NULL,self,06FL0449_004s,NULL,NULL,IBM262_22-81-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0449_005s,06FL0449_005,06FL0449,06FL,self:plant5,FL06-07_449,NULL,self,06FL0449_005s,NULL,NULL,IBM262_22-81-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0449_006s,06FL0449_006,06FL0449,06FL,self:plant6,FL06-07_449,NULL,self,06FL0449_006s,NULL,NULL,IBM262_22-81-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0450_001s,06FL0450_001,06FL0450,06FL,self:plant1,FL06-07_450,NULL,self,06FL0450_001s,NULL,NULL,IBM262_22-82-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0450_002s,06FL0450_002,06FL0450,06FL,self:plant2,FL06-07_450,NULL,self,06FL0450_002s,NULL,NULL,IBM262_22-82-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0450_003s,06FL0450_003,06FL0450,06FL,self:plant3,FL06-07_450,NULL,self,06FL0450_003s,NULL,NULL,IBM262_22-82-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0450_004s,06FL0450_004,06FL0450,06FL,self:plant4,FL06-07_450,NULL,self,06FL0450_004s,NULL,NULL,IBM262_22-82-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0450_005s,06FL0450_005,06FL0450,06FL,self:plant5,FL06-07_450,NULL,self,06FL0450_005s,NULL,NULL,IBM262_22-82-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0450_006s,06FL0450_006,06FL0450,06FL,self:plant6,FL06-07_450,NULL,self,06FL0450_006s,NULL,NULL,IBM262_22-82-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0451_001s,06FL0451_001,06FL0451,06FL,self:plant1,FL06-07_451,NULL,self,06FL0451_001s,NULL,NULL,IBM262_22-83-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0451_002s,06FL0451_002,06FL0451,06FL,self:plant2,FL06-07_451,NULL,self,06FL0451_002s,NULL,NULL,IBM262_22-83-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0451_003s,06FL0451_003,06FL0451,06FL,self:plant3,FL06-07_451,NULL,self,06FL0451_003s,NULL,NULL,IBM262_22-83-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0451_004s,06FL0451_004,06FL0451,06FL,self:plant4,FL06-07_451,NULL,self,06FL0451_004s,NULL,NULL,IBM262_22-83-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0451_005s,06FL0451_005,06FL0451,06FL,self:plant5,FL06-07_451,NULL,self,06FL0451_005s,NULL,NULL,IBM262_22-83-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0451_006s,06FL0451_006,06FL0451,06FL,self:plant6,FL06-07_451,NULL,self,06FL0451_006s,NULL,NULL,IBM262_22-83-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0452_001s,06FL0452_001,06FL0452,06FL,self:plant1,FL06-07_452,NULL,self,06FL0452_001s,NULL,NULL,IBM262_22-95-1,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0452_002s,06FL0452_002,06FL0452,06FL,self:plant2,FL06-07_452,NULL,self,06FL0452_002s,NULL,NULL,IBM262_22-95-2,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0452_003s,06FL0452_003,06FL0452,06FL,self:plant3,FL06-07_452,NULL,self,06FL0452_003s,NULL,NULL,IBM262_22-95-3,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0452_004s,06FL0452_004,06FL0452,06FL,self:plant4,FL06-07_452,NULL,self,06FL0452_004s,NULL,NULL,IBM262_22-95-4,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0452_005s,06FL0452_005,06FL0452,06FL,self:plant5,FL06-07_452,NULL,self,06FL0452_005s,NULL,NULL,IBM262_22-95-5,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0452_006s,06FL0452_006,06FL0452,06FL,self:plant6,FL06-07_452,NULL,self,06FL0452_006s,NULL,NULL,IBM262_22-95-6,NULL,3,NULL,P29_Et4IBM262S1,NULL,NULL
06FL0435_001s,06FL0435_001,06FL0435,06FL,self:plant1,FL06-07_435,NULL,self,06FL0435_001s,NULL,NULL,IBM262_32-103-1,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0435_002s,06FL0435_002,06FL0435,06FL,self:plant2,FL06-07_435,NULL,self,06FL0435_002s,NULL,NULL,IBM262_32-103-2,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0435_003s,06FL0435_003,06FL0435,06FL,self:plant3,FL06-07_435,NULL,self,06FL0435_003s,NULL,NULL,IBM262_32-103-3,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0435_004s,06FL0435_004,06FL0435,06FL,self:plant4,FL06-07_435,NULL,self,06FL0435_004s,NULL,NULL,IBM262_32-103-4,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0435_005s,06FL0435_005,06FL0435,06FL,self:plant5,FL06-07_435,NULL,self,06FL0435_005s,NULL,NULL,IBM262_32-103-5,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0435_006s,06FL0435_006,06FL0435,06FL,self:plant6,FL06-07_435,NULL,self,06FL0435_006s,NULL,NULL,IBM262_32-103-6,NULL,3,NULL,P30_Et4IBM262S2,NULL,NULL
06FL0418_001s,06FL0418_001,06FL0418,06FL,self:plant1,FL06-07_418,NULL,self,06FL0418_001s,NULL,NULL,IBM262_32-52-1,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0418_002s,06FL0418_002,06FL0418,06FL,self:plant2,FL06-07_418,NULL,self,06FL0418_002s,NULL,NULL,IBM262_32-52-2,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0418_003s,06FL0418_003,06FL0418,06FL,self:plant3,FL06-07_418,NULL,self,06FL0418_003s,NULL,NULL,IBM262_32-52-3,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0418_004s,06FL0418_004,06FL0418,06FL,self:plant4,FL06-07_418,NULL,self,06FL0418_004s,NULL,NULL,IBM262_32-52-4,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0418_005s,06FL0418_005,06FL0418,06FL,self:plant5,FL06-07_418,NULL,self,06FL0418_005s,NULL,NULL,IBM262_32-52-5,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0418_006s,06FL0418_006,06FL0418,06FL,self:plant6,FL06-07_418,NULL,self,06FL0418_006s,NULL,NULL,IBM262_32-52-6,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0419_001s,06FL0419_001,06FL0419,06FL,self:plant1,FL06-07_419,NULL,self,06FL0419_001s,NULL,NULL,IBM262_32-53-1,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0419_002s,06FL0419_002,06FL0419,06FL,self:plant2,FL06-07_419,NULL,self,06FL0419_002s,NULL,NULL,IBM262_32-53-2,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0419_003s,06FL0419_003,06FL0419,06FL,self:plant3,FL06-07_419,NULL,self,06FL0419_003s,NULL,NULL,IBM262_32-53-3,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0419_004s,06FL0419_004,06FL0419,06FL,self:plant4,FL06-07_419,NULL,self,06FL0419_004s,NULL,NULL,IBM262_32-53-4,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0419_005s,06FL0419_005,06FL0419,06FL,self:plant5,FL06-07_419,NULL,self,06FL0419_005s,NULL,NULL,IBM262_32-53-5,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0419_006s,06FL0419_006,06FL0419,06FL,self:plant6,FL06-07_419,NULL,self,06FL0419_006s,NULL,NULL,IBM262_32-53-6,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0420_001s,06FL0420_001,06FL0420,06FL,self:plant1,FL06-07_420,NULL,self,06FL0420_001s,NULL,NULL,IBM262_32-56-1,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0420_002s,06FL0420_002,06FL0420,06FL,self:plant2,FL06-07_420,NULL,self,06FL0420_002s,NULL,NULL,IBM262_32-56-2,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
06FL0420_003s,06FL0420_003,06FL0420,06FL,self:plant3,FL06-07_420,NULL,self,06FL0420_003s,NULL,NULL,IBM262_32-56-3,NULL,3,NULL,P30_Et4IBM262S1,NULL,NULL
